JPGNumber,RaceNumber,BubbleNumber,Actual,Baseline,CNN
6617,0,2,0,0,-1
6617,0,3,0,0,-1
6617,0,4,0,0,-1
6617,0,5,0,0,-1
6617,0,6,0,0,-1
6619,0,0,1,1,-1
6619,0,1,0,0,-1
6619,0,2,0,0,-1
6619,0,3,0,0,-1
6619,0,4,0,0,-1
6619,0,5,0,0,-1
6619,0,6,0,0,-1
6621,0,0,1,1,-1
6621,0,1,1,1,-1
6621,0,2,1,1,-1
6621,0,3,0,0,-1
6621,0,4,0,0,-1
6621,0,5,0,0,-1
6621,0,6,0,0,-1
6623,0,0,1,1,-1
6623,0,1,1,1,-1
6623,0,2,1,1,-1
6623,0,3,0,0,-1
6623,0,4,0,0,-1
6623,0,5,0,0,-1
6623,0,6,0,0,-1
6625,0,0,0,0,-1
6625,0,1,0,0,-1
6625,0,2,0,0,-1
6625,0,3,1,1,-1
6625,0,4,0,0,-1
6625,0,5,0,0,-1
6625,0,6,0,0,-1
6627,0,0,1,1,-1
6627,0,1,1,1,-1
6627,0,2,1,1,-1
6627,0,3,0,0,-1
6627,0,4,0,0,-1
6627,0,5,0,0,-1
6627,0,6,0,0,-1
6629,0,0,0,0,-1
6629,0,1,1,1,-1
6629,0,2,1,1,-1
6629,0,3,1,1,-1
6629,0,4,0,0,-1
6629,0,5,0,0,-1
6629,0,6,0,0,-1
6631,0,0,0,0,-1
6631,0,1,1,1,-1
6631,0,2,0,0,-1
6631,0,3,0,0,-1
6631,0,4,0,0,-1
6631,0,5,0,0,-1
6631,0,6,0,0,-1
6633,0,0,0,0,-1
6633,0,1,1,1,-1
6633,0,2,0,0,-1
6633,0,3,0,0,-1
6633,0,4,0,0,-1
6633,0,5,0,0,-1
6633,0,6,0,0,-1
6635,0,0,0,0,-1
6635,0,1,1,1,-1
6635,0,2,0,0,-1
6635,0,3,0,0,-1
6635,0,4,0,0,-1
6635,0,5,0,0,-1
6635,0,6,0,0,-1
6637,0,0,0,0,-1
6637,0,1,1,1,-1
6637,0,2,0,0,-1
6637,0,3,0,0,-1
6637,0,4,0,0,-1
6637,0,5,0,0,-1
6637,0,6,0,0,-1
6639,0,0,0,0,-1
6639,0,1,0,0,-1
6639,0,2,0,0,-1
6639,0,3,0,0,-1
6639,0,4,0,0,-1
6639,0,5,0,0,-1
6639,0,6,0,0,-1
6641,0,0,1,1,-1
6641,0,1,1,1,-1
6641,0,2,0,0,-1
6641,0,3,0,0,-1
6641,0,4,0,0,-1
6641,0,5,0,0,-1
6641,0,6,0,0,-1
6643,0,0,1,1,-1
6643,0,1,1,1,-1
6643,0,2,1,1,-1
6643,0,3,0,0,-1
6643,0,4,0,0,-1
6643,0,5,0,0,-1
6643,0,6,0,0,-1
6645,0,0,1,1,-1
6645,0,1,1,1,-1
6645,0,2,1,1,-1
6645,0,3,0,0,-1
6645,0,4,0,0,-1
6645,0,5,0,0,-1
6645,0,6,0,0,-1
6647,0,0,1,1,-1
6647,0,1,0,0,-1
6647,0,2,0,0,-1
6647,0,3,1,1,-1
6647,0,4,0,0,-1
6647,0,5,0,0,-1
6647,0,6,0,0,-1
6649,0,0,1,1,-1
6649,0,1,0,0,-1
6649,0,2,0,0,-1
6649,0,3,0,0,-1
6649,0,4,0,0,-1
6649,0,5,0,0,-1
6649,0,6,0,0,-1
6651,0,0,1,1,-1
6651,0,1,0,0,-1
6651,0,2,0,0,-1
6651,0,3,0,0,-1
6651,0,4,0,0,-1
6651,0,5,0,0,-1
6651,0,6,0,0,-1
6653,0,0,1,1,-1
6653,0,1,1,1,-1
6653,0,2,0,0,-1
6653,0,3,0,0,-1
6653,0,4,0,0,-1
6653,0,5,0,0,-1
6653,0,6,0,0,-1
6655,0,0,1,1,-1
6655,0,1,1,1,-1
6655,0,2,1,1,-1
6655,0,3,0,0,-1
6655,0,4,0,0,-1
6655,0,5,0,0,-1
6655,0,6,0,0,-1
6657,0,0,0,0,-1
6657,0,1,1,1,-1
6657,0,2,0,0,-1
6657,0,3,0,0,-1
6657,0,4,0,0,-1
6657,0,5,0,0,-1
6657,0,6,0,0,-1
6659,0,0,1,1,-1
6659,0,1,1,1,-1
6659,0,2,0,0,-1
6659,0,3,1,1,-1
6659,0,4,0,0,-1
6659,0,5,0,0,-1
6659,0,6,0,0,-1
6661,0,0,0,0,-1
6661,0,1,0,0,-1
6661,0,2,0,0,-1
6661,0,3,1,1,-1
6661,0,4,0,0,-1
6661,0,5,0,0,-1
6661,0,6,0,0,-1
6663,0,0,1,1,-1
6663,0,1,1,1,-1
6663,0,2,0,0,-1
6663,0,3,0,0,-1
6663,0,4,0,0,-1
6663,0,5,0,0,-1
6663,0,6,0,0,-1
6665,0,0,1,1,-1
6665,0,1,1,1,-1
6665,0,2,1,1,-1
6665,0,3,0,0,-1
6665,0,4,0,0,-1
6665,0,5,0,0,-1
6665,0,6,0,0,-1
6667,0,0,1,1,-1
6667,0,1,1,1,-1
6667,0,2,1,1,-1
6667,0,3,0,0,-1
6667,0,4,0,0,-1
6667,0,5,0,0,-1
6667,0,6,0,0,-1
6669,0,0,1,1,-1
6669,0,1,1,1,-1
6669,0,2,1,1,-1
6669,0,3,0,0,-1
6669,0,4,0,0,-1
6669,0,5,0,0,-1
6669,0,6,0,0,-1
6671,0,0,1,1,-1
6671,0,1,1,1,-1
6671,0,2,1,1,-1
6671,0,3,0,0,-1
6671,0,4,0,0,-1
6671,0,5,0,0,-1
6671,0,6,0,0,-1
6673,0,0,1,1,-1
6673,0,1,1,1,-1
6673,0,2,1,1,-1
6673,0,3,0,0,-1
6673,0,4,0,0,-1
6673,0,5,0,0,-1
6673,0,6,0,0,-1
6675,0,0,0,0,-1
6675,0,1,0,0,-1
6675,0,2,1,1,-1
6675,0,3,0,0,-1
6675,0,4,0,0,-1
6675,0,5,0,0,-1
6675,0,6,0,0,-1
6677,0,0,0,0,-1
6677,0,1,1,1,-1
6677,0,2,1,1,-1
6677,0,3,1,1,-1
6677,0,4,0,0,-1
6677,0,5,0,0,-1
6677,0,6,0,0,-1
6679,0,0,1,1,-1
6679,0,1,1,1,-1
6679,0,2,0,0,-1
6679,0,3,0,0,-1
6679,0,4,0,0,-1
6679,0,5,0,0,-1
6679,0,6,0,0,-1
6681,0,0,1,1,-1
6681,0,1,0,0,-1
6681,0,2,1,1,-1
6681,0,3,1,1,-1
6681,0,4,0,0,-1
6681,0,5,0,0,-1
6681,0,6,0,0,-1
6683,0,0,1,1,-1
6683,0,1,1,1,-1
6683,0,2,1,1,-1
6683,0,3,0,0,-1
6683,0,4,0,0,-1
6683,0,5,0,0,-1
6683,0,6,0,0,-1
6685,0,0,1,1,-1
6685,0,1,1,1,-1
6685,0,2,1,1,-1
6685,0,3,0,0,-1
6685,0,4,0,0,-1
6685,0,5,0,0,-1
6685,0,6,0,0,-1
6687,0,0,1,1,-1
6687,0,1,1,1,-1
6687,0,2,0,0,-1
6687,0,3,1,1,-1
6687,0,4,0,0,-1
6687,0,5,0,0,-1
6687,0,6,0,0,-1
6689,0,0,0,0,-1
6689,0,1,0,0,-1
6689,0,2,0,0,-1
6689,0,3,0,0,-1
6689,0,4,0,0,-1
6689,0,5,0,0,-1
6689,0,6,0,0,-1
6691,0,0,1,1,-1
6691,0,1,1,1,-1
6691,0,2,1,1,-1
6691,0,3,0,0,-1
6691,0,4,0,0,-1
6691,0,5,0,0,-1
6691,0,6,0,0,-1
6693,0,0,1,1,-1
6693,0,1,1,1,-1
6693,0,2,0,0,-1
6693,0,3,1,1,-1
6693,0,4,0,0,-1
6693,0,5,0,0,-1
6693,0,6,0,0,-1
6695,0,0,0,0,-1
6695,0,1,0,0,-1
6695,0,2,0,0,-1
6695,0,3,1,1,-1
6695,0,4,0,0,-1
6695,0,5,0,0,-1
6695,0,6,0,0,-1
6697,0,0,0,0,-1
6697,0,1,0,0,-1
6697,0,2,1,1,-1
6697,0,3,0,0,-1
6697,0,4,0,0,-1
6697,0,5,0,0,-1
6697,0,6,0,0,-1
6699,0,0,0,0,-1
6699,0,1,0,0,-1
6699,0,2,0,0,-1
6699,0,3,1,1,-1
6699,0,4,0,0,-1
6699,0,5,0,0,-1
6699,0,6,0,0,-1
6701,0,0,0,0,-1
6701,0,1,1,1,-1
6701,0,2,0,0,-1
6701,0,3,0,0,-1
6701,0,4,0,0,-1
6701,0,5,0,0,-1
6701,0,6,0,0,-1
6703,0,0,0,0,-1
6703,0,1,0,0,-1
6703,0,2,0,0,-1
6703,0,3,1,1,-1
6703,0,4,0,0,-1
6703,0,5,0,0,-1
6703,0,6,0,0,-1
6705,0,0,0,0,-1
6705,0,1,1,1,-1
6705,0,2,1,1,-1
6705,0,3,1,1,-1
6705,0,4,0,0,-1
6705,0,5,0,0,-1
6705,0,6,0,0,-1
6707,0,0,0,0,-1
6707,0,1,0,0,-1
6707,0,2,1,1,-1
6707,0,3,0,0,-1
6707,0,4,0,0,-1
6707,0,5,0,0,-1
6707,0,6,0,0,-1
6709,0,0,0,0,-1
6709,0,1,0,0,-1
6709,0,2,0,0,-1
6709,0,3,0,0,-1
6709,0,4,0,0,-1
6709,0,5,0,0,-1
6709,0,6,0,0,-1
6711,0,0,1,1,-1
6711,0,1,1,1,-1
6711,0,2,1,1,-1
6711,0,3,0,0,-1
6711,0,4,0,0,-1
6711,0,5,0,0,-1
6711,0,6,0,0,-1
6713,0,0,0,0,-1
6713,0,1,0,0,-1
6713,0,2,1,1,-1
6713,0,3,0,0,-1
6713,0,4,0,0,-1
6713,0,5,0,0,-1
6713,0,6,0,0,-1
6715,0,0,1,1,-1
6715,0,1,1,1,-1
6715,0,2,1,1,-1
6715,0,3,0,0,-1
6715,0,4,0,0,-1
6715,0,5,0,0,-1
6715,0,6,0,0,-1
6717,0,0,1,1,-1
6717,0,1,1,1,-1
6717,0,2,1,1,-1
6717,0,3,0,0,-1
6717,0,4,0,0,-1
6717,0,5,0,0,-1
6717,0,6,0,0,-1
6719,0,0,0,0,-1
6719,0,1,1,1,-1
6719,0,2,0,0,-1
6719,0,3,0,0,-1
6719,0,4,0,0,-1
6719,0,5,0,0,-1
6719,0,6,0,0,-1
6721,0,0,1,1,-1
6721,0,1,1,1,-1
6721,0,2,0,0,-1
6721,0,3,1,1,-1
6721,0,4,0,0,-1
6721,0,5,0,0,-1
6721,0,6,0,0,-1
6723,0,0,0,0,-1
6723,0,1,1,1,-1
6723,0,2,0,0,-1
6723,0,3,0,0,-1
6723,0,4,0,0,-1
6723,0,5,0,0,-1
6723,0,6,0,0,-1
6725,0,0,1,1,-1
6725,0,1,1,1,-1
6725,0,2,0,0,-1
6725,0,3,1,1,-1
6725,0,4,0,0,-1
6725,0,5,0,0,-1
6725,0,6,0,0,-1
6727,0,0,1,1,-1
6727,0,1,1,1,-1
6727,0,2,1,1,-1
6727,0,3,0,0,-1
6727,0,4,0,0,-1
6727,0,5,0,0,-1
6727,0,6,0,0,-1
6729,0,0,1,1,-1
6729,0,1,1,1,-1
6729,0,2,1,1,-1
6729,0,3,0,0,-1
6729,0,4,0,0,-1
6729,0,5,0,0,-1
6729,0,6,0,0,-1
6731,0,0,1,1,-1
6731,0,1,1,1,-1
6731,0,2,0,0,-1
6731,0,3,1,1,-1
6731,0,4,0,0,-1
6731,0,5,0,0,-1
6731,0,6,0,0,-1
6733,0,0,1,1,-1
6733,0,1,1,1,-1
6733,0,2,0,0,-1
6733,0,3,1,1,-1
6733,0,4,0,0,-1
6733,0,5,0,0,-1
6733,0,6,0,0,-1
6735,0,0,1,1,-1
6735,0,1,1,1,-1
6735,0,2,0,0,-1
6735,0,3,1,1,-1
6735,0,4,0,0,-1
6735,0,5,0,0,-1
6735,0,6,0,0,-1
6737,0,0,0,0,-1
6737,0,1,1,1,-1
6737,0,2,1,1,-1
6737,0,3,1,1,-1
6737,0,4,0,0,-1
6737,0,5,0,0,-1
6737,0,6,0,0,-1
6739,0,0,0,0,-1
6739,0,1,1,1,-1
6739,0,2,0,0,-1
6739,0,3,0,0,-1
6739,0,4,0,0,-1
6739,0,5,0,0,-1
6739,0,6,0,0,-1
6741,0,0,0,0,-1
6741,0,1,1,1,-1
6741,0,2,0,0,-1
6741,0,3,0,0,-1
6741,0,4,0,0,-1
6741,0,5,0,0,-1
6741,0,6,0,0,-1
6743,0,0,1,1,-1
6743,0,1,1,1,-1
6743,0,2,1,1,-1
6743,0,3,0,0,-1
6743,0,4,0,0,-1
6743,0,5,0,0,-1
6743,0,6,0,0,-1
6745,0,0,1,1,-1
6745,0,1,1,1,-1
6745,0,2,1,1,-1
6745,0,3,0,0,-1
6745,0,4,0,0,-1
6745,0,5,0,0,-1
6745,0,6,0,0,-1
6747,0,0,1,1,-1
6747,0,1,0,0,-1
6747,0,2,0,0,-1
6747,0,3,0,0,-1
6747,0,4,0,0,-1
6747,0,5,0,0,-1
6747,0,6,0,0,-1
6749,0,0,0,0,-1
6749,0,1,0,0,-1
6749,0,2,1,1,-1
6749,0,3,0,0,-1
6749,0,4,0,0,-1
6749,0,5,0,0,-1
6749,0,6,0,0,-1
6751,0,0,1,1,-1
6751,0,1,0,0,-1
6751,0,2,0,0,-1
6751,0,3,0,0,-1
6751,0,4,0,0,-1
6751,0,5,0,0,-1
6751,0,6,0,0,-1
6753,0,0,0,0,-1
6753,0,1,0,0,-1
6753,0,2,1,1,-1
6753,0,3,0,0,-1
6753,0,4,0,0,-1
6753,0,5,0,0,-1
6753,0,6,0,0,-1
6755,0,0,1,1,-1
6755,0,1,1,1,-1
6755,0,2,1,1,-1
6755,0,3,0,0,-1
6755,0,4,0,0,-1
6755,0,5,0,0,-1
6755,0,6,0,0,-1
6757,0,0,1,1,-1
6757,0,1,1,1,-1
6757,0,2,1,1,-1
6757,0,3,0,0,-1
6757,0,4,0,0,-1
6757,0,5,0,0,-1
6757,0,6,0,0,-1
6759,0,0,1,1,-1
6759,0,1,1,1,-1
6759,0,2,0,0,-1
6759,0,3,1,1,-1
6759,0,4,0,0,-1
6759,0,5,0,0,-1
6759,0,6,0,0,-1
6761,0,0,1,1,-1
6761,0,1,0,0,-1
6761,0,2,1,1,-1
6761,0,3,1,1,-1
6761,0,4,0,0,-1
6761,0,5,0,0,-1
6761,0,6,0,0,-1
6763,0,0,1,1,-1
6763,0,1,1,1,-1
6763,0,2,1,1,-1
6763,0,3,0,0,-1
6763,0,4,0,0,-1
6763,0,5,0,0,-1
6763,0,6,0,0,-1
6765,0,0,1,1,-1
6765,0,1,1,1,-1
6765,0,2,0,0,-1
6765,0,3,1,1,-1
6765,0,4,0,0,-1
6765,0,5,0,0,-1
6765,0,6,0,0,-1
6767,0,0,1,1,-1
6767,0,1,1,1,-1
6767,0,2,1,1,-1
6767,0,3,0,0,-1
6767,0,4,0,0,-1
6767,0,5,0,0,-1
6767,0,6,0,0,-1
6769,0,0,1,1,-1
6769,0,1,1,1,-1
6769,0,2,0,0,-1
6769,0,3,1,1,-1
6769,0,4,0,0,-1
6769,0,5,0,0,-1
6769,0,6,0,0,-1
6771,0,0,1,1,-1
6771,0,1,1,1,-1
6771,0,2,1,1,-1
6771,0,3,0,0,-1
6771,0,4,0,0,-1
6771,0,5,0,0,-1
6771,0,6,0,0,-1
6773,0,0,1,1,-1
6773,0,1,1,1,-1
6773,0,2,0,0,-1
6773,0,3,1,1,-1
6773,0,4,0,0,-1
6773,0,5,0,0,-1
6773,0,6,0,0,-1
6775,0,0,1,1,-1
6775,0,1,1,1,-1
6775,0,2,0,0,-1
6775,0,3,1,1,-1
6775,0,4,0,0,-1
6775,0,5,0,0,-1
6775,0,6,0,0,-1
6777,0,0,0,0,-1
6777,0,1,1,1,-1
6777,0,2,1,1,-1
6777,0,3,1,1,-1
6777,0,4,0,0,-1
6777,0,5,0,0,-1
6777,0,6,0,0,-1
6779,0,0,1,1,-1
6779,0,1,1,1,-1
6779,0,2,0,0,-1
6779,0,3,1,1,-1
6779,0,4,0,0,-1
6779,0,5,0,0,-1
6779,0,6,0,0,-1
6781,0,0,1,1,-1
6781,0,1,0,0,-1
6781,0,2,1,1,-1
6781,0,3,1,1,-1
6781,0,4,0,0,-1
6781,0,5,0,0,-1
6781,0,6,0,0,-1
6783,0,0,1,1,-1
6783,0,1,1,1,-1
6783,0,2,1,1,-1
6783,0,3,0,0,-1
6783,0,4,0,0,-1
6783,0,5,0,0,-1
6783,0,6,0,0,-1
6785,0,0,1,1,-1
6785,0,1,1,1,-1
6785,0,2,1,1,-1
6785,0,3,0,0,-1
6785,0,4,0,0,-1
6785,0,5,0,0,-1
6785,0,6,0,0,-1
6787,0,0,1,1,-1
6787,0,1,1,1,-1
6787,0,2,0,0,-1
6787,0,3,1,1,-1
6787,0,4,0,0,-1
6787,0,5,0,0,-1
6787,0,6,0,0,-1
6789,0,0,1,1,-1
6789,0,1,1,1,-1
6789,0,2,0,0,-1
6789,0,3,1,1,-1
6789,0,4,0,0,-1
6789,0,5,0,0,-1
6789,0,6,0,0,-1
6791,0,0,1,1,-1
6791,0,1,1,1,-1
6791,0,2,1,1,-1
6791,0,3,0,0,-1
6791,0,4,0,0,-1
6791,0,5,0,0,-1
6791,0,6,0,0,-1
6793,0,0,0,0,-1
6793,0,1,0,0,-1
6793,0,2,0,0,-1
6793,0,3,1,1,-1
6793,0,4,0,0,-1
6793,0,5,0,0,-1
6793,0,6,0,0,-1
6795,0,0,1,1,-1
6795,0,1,1,1,-1
6795,0,2,1,1,-1
6795,0,3,0,0,-1
6795,0,4,0,0,-1
6795,0,5,0,0,-1
6795,0,6,0,0,-1
6797,0,0,1,1,-1
6797,0,1,1,1,-1
6797,0,2,1,1,-1
6797,0,3,0,0,-1
6797,0,4,0,0,-1
6797,0,5,0,0,-1
6797,0,6,0,0,-1
6799,0,0,1,1,-1
6799,0,1,0,0,-1
6799,0,2,0,0,-1
6799,0,3,0,0,-1
6799,0,4,0,0,-1
6799,0,5,0,0,-1
6799,0,6,0,0,-1
6801,0,0,0,0,-1
6801,0,1,1,1,-1
6801,0,2,1,1,-1
6801,0,3,1,1,-1
6801,0,4,0,0,-1
6801,0,5,0,0,-1
6801,0,6,0,0,-1
6803,0,0,1,1,-1
6803,0,1,0,0,-1
6803,0,2,1,1,-1
6803,0,3,1,1,-1
6803,0,4,0,0,-1
6803,0,5,0,0,-1
6803,0,6,0,0,-1
6805,0,0,0,0,-1
6805,0,1,1,1,-1
6805,0,2,1,1,-1
6805,0,3,0,0,-1
6805,0,4,0,0,-1
6805,0,5,0,0,-1
6805,0,6,0,0,-1
6807,0,0,1,1,-1
6807,0,1,1,1,-1
6807,0,2,0,0,-1
6807,0,3,1,1,-1
6807,0,4,0,0,-1
6807,0,5,0,0,-1
6807,0,6,0,0,-1
6809,0,0,1,1,-1
6809,0,1,1,1,-1
6809,0,2,0,0,-1
6809,0,3,1,1,-1
6809,0,4,0,0,-1
6809,0,5,0,0,-1
6809,0,6,0,0,-1
6811,0,0,1,1,-1
6811,0,1,1,1,-1
6811,0,2,0,0,-1
6811,0,3,1,1,-1
6811,0,4,0,0,-1
6811,0,5,0,0,-1
6811,0,6,0,0,-1
6813,0,0,0,0,-1
6813,0,1,0,0,-1
6813,0,2,0,0,-1
6813,0,3,1,1,-1
6813,0,4,0,0,-1
6813,0,5,0,0,-1
6813,0,6,0,0,-1
6815,0,0,1,1,-1
6815,0,1,1,1,-1
6815,0,2,1,1,-1
6815,0,3,0,0,-1
6815,0,4,0,0,-1
6815,0,5,0,0,-1
6815,0,6,0,0,-1
6817,0,0,1,2,-1
6817,0,1,0,2,-1
6817,0,2,1,2,-1
6817,0,3,1,2,-1
6817,0,4,0,2,-1
6817,0,5,0,2,-1
6817,0,6,0,2,-1
6819,0,0,1,1,-1
6819,0,1,1,1,-1
6819,0,2,1,1,-1
6819,0,3,0,0,-1
6819,0,4,0,0,-1
6819,0,5,0,0,-1
6819,0,6,0,0,-1
6821,0,0,1,1,-1
6821,0,1,1,1,-1
6821,0,2,1,1,-1
6821,0,3,0,0,-1
6821,0,4,0,0,-1
6821,0,5,0,0,-1
6821,0,6,0,0,-1
6823,0,0,0,0,-1
6823,0,1,1,1,-1
6823,0,2,0,0,-1
6823,0,3,0,0,-1
6823,0,4,0,0,-1
6823,0,5,0,0,-1
6823,0,6,0,0,-1
6825,0,0,0,0,-1
6825,0,1,0,0,-1
6825,0,2,0,0,-1
6825,0,3,1,1,-1
6825,0,4,0,0,-1
6825,0,5,0,0,-1
6825,0,6,0,0,-1
6827,0,0,1,1,-1
6827,0,1,1,1,-1
6827,0,2,0,0,-1
6827,0,3,1,1,-1
6827,0,4,0,0,-1
6827,0,5,0,0,-1
6827,0,6,0,0,-1
6829,0,0,1,1,-1
6829,0,1,0,0,-1
6829,0,2,1,1,-1
6829,0,3,1,1,-1
6829,0,4,0,0,-1
6829,0,5,0,0,-1
6829,0,6,0,0,-1
6831,0,0,1,1,-1
6831,0,1,1,1,-1
6831,0,2,1,1,-1
6831,0,3,0,0,-1
6831,0,4,0,0,-1
6831,0,5,0,0,-1
6831,0,6,0,0,-1
6833,0,0,0,0,-1
6833,0,1,0,0,-1
6833,0,2,0,0,-1
6833,0,3,0,0,-1
6833,0,4,0,0,-1
6833,0,5,0,0,-1
6833,0,6,0,0,-1
6835,0,0,0,0,-1
6835,0,1,0,0,-1
6835,0,2,0,0,-1
6835,0,3,1,1,-1
6835,0,4,0,0,-1
6835,0,5,0,0,-1
6835,0,6,0,0,-1
6837,0,0,1,1,-1
6837,0,1,1,1,-1
6837,0,2,0,0,-1
6837,0,3,1,1,-1
6837,0,4,0,0,-1
6837,0,5,0,0,-1
6837,0,6,0,0,-1
6839,0,0,1,1,-1
6839,0,1,1,1,-1
6839,0,2,0,0,-1
6839,0,3,1,1,-1
6839,0,4,0,0,-1
6839,0,5,0,0,-1
6839,0,6,0,0,-1
6841,0,0,1,1,-1
6841,0,1,1,1,-1
6841,0,2,1,1,-1
6841,0,3,0,0,-1
6841,0,4,0,0,-1
6841,0,5,0,0,-1
6841,0,6,0,0,-1
6843,0,0,0,0,-1
6843,0,1,1,1,-1
6843,0,2,0,0,-1
6843,0,3,0,0,-1
6843,0,4,0,0,-1
6843,0,5,0,0,-1
6843,0,6,0,0,-1
6845,0,0,0,0,-1
6845,0,1,1,1,-1
6845,0,2,0,0,-1
6845,0,3,0,0,-1
6845,0,4,0,0,-1
6845,0,5,0,0,-1
6845,0,6,0,0,-1
6847,0,0,1,1,-1
6847,0,1,1,1,-1
6847,0,2,1,1,-1
6847,0,3,0,0,-1
6847,0,4,0,0,-1
6847,0,5,0,0,-1
6847,0,6,0,0,-1
6849,0,0,0,0,-1
6849,0,1,0,0,-1
6849,0,2,0,0,-1
6849,0,3,1,1,-1
6849,0,4,0,0,-1
6849,0,5,0,0,-1
6849,0,6,0,0,-1
6851,0,0,0,0,-1
6851,0,1,0,0,-1
6851,0,2,1,1,-1
6851,0,3,0,0,-1
6851,0,4,0,0,-1
6851,0,5,0,0,-1
6851,0,6,0,0,-1
6853,0,0,0,0,-1
6853,0,1,0,0,-1
6853,0,2,1,1,-1
6853,0,3,0,0,-1
6853,0,4,0,0,-1
6853,0,5,0,0,-1
6853,0,6,0,0,-1
6855,0,0,1,1,-1
6855,0,1,1,1,-1
6855,0,2,1,1,-1
6855,0,3,0,0,-1
6855,0,4,0,0,-1
6855,0,5,0,0,-1
6855,0,6,0,0,-1
6857,0,0,1,1,-1
6857,0,1,0,0,-1
6857,0,2,0,0,-1
6857,0,3,0,0,-1
6857,0,4,0,0,-1
6857,0,5,0,0,-1
6857,0,6,0,0,-1
6859,0,0,1,1,-1
6859,0,1,0,0,-1
6859,0,2,1,1,-1
6859,0,3,1,1,-1
6859,0,4,0,0,-1
6859,0,5,0,0,-1
6859,0,6,0,0,-1
6861,0,0,0,0,-1
6861,0,1,1,1,-1
6861,0,2,1,1,-1
6861,0,3,1,1,-1
6861,0,4,0,0,-1
6861,0,5,0,0,-1
6861,0,6,0,0,-1
6863,0,0,1,1,-1
6863,0,1,1,1,-1
6863,0,2,0,0,-1
6863,0,3,1,1,-1
6863,0,4,0,0,-1
6863,0,5,0,0,-1
6863,0,6,0,0,-1
6865,0,0,0,0,-1
6865,0,1,0,0,-1
6865,0,2,0,0,-1
6865,0,3,1,1,-1
6865,0,4,0,0,-1
6865,0,5,0,0,-1
6865,0,6,0,0,-1
6867,0,0,1,1,-1
6867,0,1,0,0,-1
6867,0,2,1,1,-1
6867,0,3,1,1,-1
6867,0,4,0,0,-1
6867,0,5,0,0,-1
6867,0,6,0,0,-1
6869,0,0,1,1,-1
6869,0,1,1,1,-1
6869,0,2,0,0,-1
6869,0,3,1,1,-1
6869,0,4,0,0,-1
6869,0,5,0,0,-1
6869,0,6,0,0,-1
6871,0,0,1,1,-1
6871,0,1,1,1,-1
6871,0,2,0,0,-1
6871,0,3,1,1,-1
6871,0,4,0,0,-1
6871,0,5,0,0,-1
6871,0,6,0,0,-1
6873,0,0,1,1,-1
6873,0,1,1,1,-1
6873,0,2,1,1,-1
6873,0,3,0,0,-1
6873,0,4,0,0,-1
6873,0,5,0,0,-1
6873,0,6,0,0,-1
6875,0,0,0,0,-1
6875,0,1,0,0,-1
6875,0,2,0,0,-1
6875,0,3,1,1,-1
6875,0,4,0,0,-1
6875,0,5,0,0,-1
6875,0,6,0,0,-1
6877,0,0,1,1,-1
6877,0,1,1,1,-1
6877,0,2,1,1,-1
6877,0,3,0,0,-1
6877,0,4,0,0,-1
6877,0,5,0,0,-1
6877,0,6,0,0,-1
6879,0,0,0,0,-1
6879,0,1,0,0,-1
6879,0,2,0,0,-1
6879,0,3,1,1,-1
6879,0,4,0,0,-1
6879,0,5,0,0,-1
6879,0,6,0,0,-1
6881,0,0,1,1,-1
6881,0,1,1,1,-1
6881,0,2,0,0,-1
6881,0,3,1,1,-1
6881,0,4,0,0,-1
6881,0,5,0,0,-1
6881,0,6,0,0,-1
6883,0,0,1,1,-1
6883,0,1,0,0,-1
6883,0,2,1,1,-1
6883,0,3,1,1,-1
6883,0,4,0,0,-1
6883,0,5,0,0,-1
6883,0,6,0,0,-1
6885,0,0,1,1,-1
6885,0,1,1,1,-1
6885,0,2,1,1,-1
6885,0,3,0,0,-1
6885,0,4,0,0,-1
6885,0,5,0,0,-1
6885,0,6,0,0,-1
6887,0,0,0,0,-1
6887,0,1,1,1,-1
6887,0,2,0,0,-1
6887,0,3,0,0,-1
6887,0,4,0,0,-1
6887,0,5,0,0,-1
6887,0,6,0,0,-1
6889,0,0,1,1,-1
6889,0,1,1,1,-1
6889,0,2,0,0,-1
6889,0,3,1,1,-1
6889,0,4,0,0,-1
6889,0,5,0,0,-1
6889,0,6,0,0,-1
6891,0,0,1,1,-1
6891,0,1,0,0,-1
6891,0,2,1,1,-1
6891,0,3,1,1,-1
6891,0,4,0,0,-1
6891,0,5,0,0,-1
6891,0,6,0,0,-1
7071,0,0,1,1,-1
7071,0,1,1,1,-1
7071,0,2,1,1,-1
7071,0,3,0,0,-1
7071,0,4,0,0,-1
7071,0,5,0,0,-1
7071,0,6,0,0,-1
7073,0,0,1,1,-1
7073,0,1,1,1,-1
7073,0,2,0,0,-1
7073,0,3,1,1,-1
7073,0,4,0,0,-1
7073,0,5,0,0,-1
7073,0,6,0,0,-1
7075,0,0,1,1,-1
7075,0,1,1,1,-1
7075,0,2,0,0,-1
7075,0,3,1,1,-1
7075,0,4,0,0,-1
7075,0,5,0,0,-1
7075,0,6,0,0,-1
7077,0,0,1,1,-1
7077,0,1,1,1,-1
7077,0,2,0,0,-1
7077,0,3,1,1,-1
7077,0,4,0,0,-1
7077,0,5,0,0,-1
7077,0,6,0,0,-1
7079,0,0,0,0,-1
7079,0,1,0,0,-1
7079,0,2,0,0,-1
7079,0,3,1,1,-1
7079,0,4,0,0,-1
