JPGNumber,RaceNumber,BubbleNumber,Actual,Baseline,CNN
6297,0,0,1,1,1
6297,0,1,1,1,1
6297,0,2,1,1,1
6297,0,3,0,0,0
6297,0,4,0,0,0
6297,0,5,0,0,0
6297,0,6,0,0,0
6299,0,0,0,0,0
6299,0,1,0,0,0
6299,0,2,1,1,1
6299,0,3,0,0,0
6299,0,4,0,0,0
6299,0,5,0,0,0
6299,0,6,0,0,0
6301,0,0,0,0,0
6301,0,1,0,0,0
6301,0,2,0,0,0
6301,0,3,1,1,1
6301,0,4,0,0,0
6301,0,5,0,0,0
6301,0,6,0,0,0
6303,0,0,0,0,0
6303,0,1,0,0,0
6303,0,2,0,0,0
6303,0,3,0,0,0
6303,0,4,0,0,0
6303,0,5,0,0,0
6303,0,6,0,0,0
6305,0,0,1,1,1
6305,0,1,1,1,1
6305,0,2,1,1,1
6305,0,3,0,0,0
6305,0,4,0,0,0
6305,0,5,0,0,0
6305,0,6,0,0,0
6307,0,0,0,0,0
6307,0,1,0,0,0
6307,0,2,0,0,0
6307,0,3,1,1,1
6307,0,4,0,0,0
6307,0,5,0,0,0
6307,0,6,0,0,0
6309,0,0,1,2,1
6309,0,1,1,2,1
6309,0,2,0,2,0
6309,0,3,1,2,1
6309,0,4,0,2,0
6309,0,5,0,2,0
6309,0,6,0,2,0
6311,0,0,0,0,0
6311,0,1,1,1,1
6311,0,2,1,1,1
6311,0,3,1,1,1
6311,0,4,0,0,0
6311,0,5,0,0,0
6311,0,6,0,0,0
6313,0,0,1,1,1
6313,0,1,1,1,1
6313,0,2,0,0,0
6313,0,3,1,1,1
6313,0,4,0,0,0
6313,0,5,0,0,0
6313,0,6,0,0,0
6315,0,0,1,1,1
6315,0,1,1,1,1
6315,0,2,0,0,0
6315,0,3,1,1,1
6315,0,4,0,0,0
6315,0,5,0,0,0
6315,0,6,0,0,0
6317,0,0,1,1,1
6317,0,1,1,1,1
6317,0,2,0,0,0
6317,0,3,1,1,1
6317,0,4,0,0,0
6317,0,5,0,0,0
6317,0,6,0,0,0
6319,0,0,1,1,1
6319,0,1,1,1,1
6319,0,2,1,1,1
6319,0,3,0,0,0
6319,0,4,0,0,0
6319,0,5,0,0,0
6319,0,6,0,0,0
6321,0,0,1,1,1
6321,0,1,1,1,1
6321,0,2,0,0,0
6321,0,3,1,1,1
6321,0,4,0,0,0
6321,0,5,0,0,0
6321,0,6,0,0,0
6323,0,0,0,0,0
6323,0,1,1,1,1
6323,0,2,1,1,1
6323,0,3,1,1,1
6323,0,4,0,0,0
6323,0,5,0,0,0
6323,0,6,0,0,0
6325,0,0,0,0,0
6325,0,1,1,1,1
6325,0,2,1,1,1
6325,0,3,1,1,1
6325,0,4,0,0,0
6325,0,5,0,0,0
6325,0,6,0,0,0
6327,0,0,0,0,0
6327,0,1,1,1,1
6327,0,2,0,0,0
6327,0,3,0,0,0
6327,0,4,0,0,0
6327,0,5,0,0,0
6327,0,6,0,0,0
6329,0,0,0,0,0
6329,0,1,0,0,0
6329,0,2,1,1,1
6329,0,3,0,0,0
6329,0,4,0,0,0
6329,0,5,0,0,0
6329,0,6,0,0,0
6331,0,0,0,0,0
6331,0,1,0,0,0
6331,0,2,0,0,0
6331,0,3,1,1,1
6331,0,4,0,0,0
6331,0,5,0,0,0
6331,0,6,0,0,0
6333,0,0,0,0,0
6333,0,1,0,0,0
6333,0,2,0,0,0
6333,0,3,0,0,0
6333,0,4,0,0,0
6333,0,5,0,0,0
6333,0,6,0,0,0
6335,0,0,1,1,1
6335,0,1,0,0,0
6335,0,2,0,0,0
6335,0,3,0,0,0
6335,0,4,0,0,0
6335,0,5,0,0,0
6335,0,6,0,0,0
6337,0,0,0,0,0
6337,0,1,0,0,0
6337,0,2,0,0,0
6337,0,3,0,0,0
6337,0,4,0,0,0
6337,0,5,0,0,0
6337,0,6,0,0,0
6339,0,0,1,1,1
6339,0,1,1,1,1
6339,0,2,1,1,1
6339,0,3,0,0,0
6339,0,4,0,0,0
6339,0,5,0,0,0
6339,0,6,0,0,0
6341,0,0,1,1,1
6341,0,1,1,1,1
6341,0,2,1,1,1
6341,0,3,0,0,0
6341,0,4,0,0,0
6341,0,5,0,0,0
6341,0,6,0,0,0
6343,0,0,1,1,1
6343,0,1,1,1,1
6343,0,2,1,1,1
6343,0,3,0,0,0
6343,0,4,0,0,0
6343,0,5,0,0,0
6343,0,6,0,0,0
6345,0,0,1,1,1
6345,0,1,1,1,1
6345,0,2,1,1,1
6345,0,3,0,0,0
6345,0,4,0,0,0
6345,0,5,0,0,0
6345,0,6,0,0,0
6347,0,0,1,1,1
6347,0,1,1,1,1
6347,0,2,1,1,1
6347,0,3,0,0,0
6347,0,4,0,0,0
6347,0,5,0,0,0
6347,0,6,0,0,0
6349,0,0,0,0,0
6349,0,1,1,1,1
6349,0,2,0,0,0
6349,0,3,1,1,1
6349,0,4,0,0,0
6349,0,5,0,0,0
6349,0,6,0,0,0
6351,0,0,1,1,1
6351,0,1,0,0,0
6351,0,2,1,1,1
6351,0,3,0,0,0
6351,0,4,0,0,0
6351,0,5,0,0,0
6351,0,6,0,0,0
6353,0,0,1,1,1
6353,0,1,1,1,1
6353,0,2,0,0,0
6353,0,3,1,1,1
6353,0,4,0,0,0
6353,0,5,0,0,0
6353,0,6,0,0,0
6355,0,0,1,1,1
6355,0,1,1,1,1
6355,0,2,0,0,0
6355,0,3,1,1,1
6355,0,4,0,0,0
6355,0,5,0,0,0
6355,0,6,0,0,0
6357,0,0,0,0,0
6357,0,1,0,0,0
6357,0,2,1,1,1
6357,0,3,1,1,1
6357,0,4,1,1,1
6357,0,5,0,0,0
6357,0,6,0,0,0
6359,0,0,0,0,0
6359,0,1,0,0,0
6359,0,2,0,0,0
6359,0,3,0,0,0
6359,0,4,0,0,0
6359,0,5,0,0,0
6359,0,6,0,0,0
6361,0,0,0,0,0
6361,0,1,0,0,0
6361,0,2,1,1,1
6361,0,3,0,0,0
6361,0,4,0,0,0
6361,0,5,0,0,0
6361,0,6,0,0,0
6363,0,0,0,0,0
6363,0,1,1,1,1
6363,0,2,1,1,1
6363,0,3,1,1,1
6363,0,4,0,0,0
6363,0,5,0,0,0
6363,0,6,0,0,0
6365,0,0,0,0,0
6365,0,1,1,1,1
6365,0,2,0,0,0
6365,0,3,0,0,0
6365,0,4,0,0,0
6365,0,5,0,0,0
6365,0,6,0,0,0
6367,0,0,0,0,0
6367,0,1,1,1,1
6367,0,2,0,0,0
6367,0,3,0,0,0
6367,0,4,0,0,0
6367,0,5,0,0,0
6367,0,6,0,0,0
6369,0,0,0,0,0
6369,0,1,0,0,0
6369,0,2,0,0,0
6369,0,3,0,0,0
6369,0,4,0,0,0
6369,0,5,0,0,0
6369,0,6,0,0,0
6371,0,0,0,0,0
6371,0,1,0,0,0
6371,0,2,0,0,0
6371,0,3,0,0,0
6371,0,4,0,0,0
6371,0,5,0,0,0
6371,0,6,0,0,0
6373,0,0,1,1,1
6373,0,1,1,1,1
6373,0,2,0,0,0
6373,0,3,1,1,1
6373,0,4,0,0,0
6373,0,5,0,0,0
6373,0,6,0,0,0
6375,0,0,1,1,1
6375,0,1,1,1,1
6375,0,2,0,0,0
6375,0,3,1,1,1
6375,0,4,0,0,0
6375,0,5,0,0,0
6375,0,6,0,0,0
6377,0,0,0,0,0
6377,0,1,0,0,0
6377,0,2,0,0,0
6377,0,3,0,0,0
6377,0,4,0,0,0
6377,0,5,0,0,0
6377,0,6,0,0,0
6379,0,0,0,0,0
6379,0,1,0,0,0
6379,0,2,0,0,0
6379,0,3,0,0,0
6379,0,4,0,0,0
6379,0,5,0,0,0
6379,0,6,0,0,0
6381,0,0,0,0,0
6381,0,1,0,0,0
6381,0,2,0,0,0
6381,0,3,0,0,0
6381,0,4,0,0,0
6381,0,5,0,0,0
6381,0,6,0,0,0
6383,0,0,0,0,0
6383,0,1,1,1,1
6383,0,2,0,0,0
6383,0,3,0,0,0
6383,0,4,0,0,0
6383,0,5,0,0,0
6383,0,6,0,0,0
6385,0,0,1,1,1
6385,0,1,1,1,1
6385,0,2,0,0,0
6385,0,3,1,1,1
6385,0,4,0,0,0
6385,0,5,0,0,0
6385,0,6,0,0,0
6387,0,0,1,1,1
6387,0,1,1,1,1
6387,0,2,0,0,0
6387,0,3,1,1,1
6387,0,4,0,0,0
6387,0,5,0,0,0
6387,0,6,0,0,0
6389,0,0,0,0,0
6389,0,1,0,0,0
6389,0,2,0,0,0
6389,0,3,0,0,0
6389,0,4,0,0,0
6389,0,5,0,0,0
6389,0,6,0,0,0
6391,0,0,0,0,0
6391,0,1,1,1,1
6391,0,2,0,0,0
6391,0,3,0,0,0
6391,0,4,0,0,0
6391,0,5,0,0,0
6391,0,6,0,0,0
6393,0,0,0,0,0
6393,0,1,0,0,0
6393,0,2,0,0,0
6393,0,3,0,0,0
6393,0,4,0,0,0
6393,0,5,0,0,0
6393,0,6,0,0,0
6395,0,0,1,1,1
6395,0,1,1,1,1
6395,0,2,1,1,1
6395,0,3,0,0,0
6395,0,4,0,0,0
6395,0,5,0,0,0
6395,0,6,0,0,0
6397,0,0,0,0,0
6397,0,1,0,0,0
6397,0,2,0,0,0
6397,0,3,0,0,0
6397,0,4,0,0,0
6397,0,5,0,0,0
6397,0,6,0,0,0
6399,0,0,0,0,0
6399,0,1,0,0,0
6399,0,2,0,0,0
6399,0,3,0,0,0
6399,0,4,0,0,0
6399,0,5,0,0,0
6399,0,6,0,0,0
6401,0,0,1,1,1
6401,0,1,1,1,1
6401,0,2,1,1,1
6401,0,3,0,0,0
6401,0,4,0,0,0
6401,0,5,0,0,0
6401,0,6,0,0,0
6403,0,0,0,0,0
6403,0,1,0,0,0
6403,0,2,0,0,0
6403,0,3,0,0,0
6403,0,4,0,0,0
6403,0,5,0,0,0
6403,0,6,0,0,0
6405,0,0,1,1,1
6405,0,1,1,1,1
6405,0,2,1,1,1
6405,0,3,0,0,0
6405,0,4,0,0,0
6405,0,5,0,0,0
6405,0,6,0,0,0
6407,0,0,1,1,1
6407,0,1,1,1,1
6407,0,2,1,1,1
6407,0,3,0,0,0
6407,0,4,0,0,0
6407,0,5,0,0,0
6407,0,6,0,0,0
6409,0,0,0,0,0
6409,0,1,0,0,0
6409,0,2,0,0,0
6409,0,3,0,0,0
6409,0,4,0,0,0
6409,0,5,0,0,0
6409,0,6,0,0,0
6411,0,0,0,0,0
6411,0,1,0,0,0
6411,0,2,0,0,0
6411,0,3,0,0,0
6411,0,4,0,0,0
6411,0,5,0,0,0
6411,0,6,0,0,0
6413,0,0,1,1,1
6413,0,1,1,1,1
6413,0,2,1,1,1
6413,0,3,0,0,0
6413,0,4,0,0,0
6413,0,5,0,0,0
6413,0,6,0,0,0
6415,0,0,0,0,0
6415,0,1,0,0,0
6415,0,2,1,1,1
6415,0,3,0,0,0
6415,0,4,0,0,0
6415,0,5,0,0,0
6415,0,6,0,0,0
6417,0,0,0,0,0
6417,0,1,0,0,0
6417,0,2,1,1,1
6417,0,3,0,0,0
6417,0,4,0,0,0
6417,0,5,0,0,0
6417,0,6,0,0,0
6419,0,0,0,0,0
6419,0,1,0,0,0
6419,0,2,0,0,0
6419,0,3,0,0,0
6419,0,4,0,0,0
6419,0,5,0,0,0
6419,0,6,0,0,0
6421,0,0,0,0,0
6421,0,1,0,0,0
6421,0,2,0,0,0
6421,0,3,0,0,0
6421,0,4,0,0,0
6421,0,5,0,0,0
6421,0,6,0,0,0
6423,0,0,1,1,1
6423,0,1,1,1,1
6423,0,2,0,0,0
6423,0,3,1,1,1
6423,0,4,0,0,0
6423,0,5,0,0,0
6423,0,6,0,0,0
6425,0,0,1,1,1
6425,0,1,0,0,0
6425,0,2,1,1,1
6425,0,3,1,1,1
6425,0,4,0,0,0
6425,0,5,0,0,0
6425,0,6,0,0,0
6427,0,0,0,0,0
6427,0,1,0,0,0
6427,0,2,0,0,0
6427,0,3,0,0,0
6427,0,4,0,0,0
6427,0,5,0,0,0
6427,0,6,0,0,0
6429,0,0,0,0,0
6429,0,1,1,1,1
6429,0,2,0,0,0
6429,0,3,0,0,0
6429,0,4,0,0,0
6429,0,5,0,0,0
6429,0,6,0,0,0
6431,0,0,0,0,0
6431,0,1,1,1,1
6431,0,2,0,0,0
6431,0,3,0,0,0
6431,0,4,0,0,0
6431,0,5,0,0,0
6431,0,6,0,0,0
6433,0,0,1,1,1
6433,0,1,1,1,1
6433,0,2,0,0,0
6433,0,3,1,1,1
6433,0,4,0,0,0
6433,0,5,0,0,0
6433,0,6,0,0,0
6435,0,0,1,1,1
6435,0,1,1,1,1
6435,0,2,1,1,1
6435,0,3,0,0,0
6435,0,4,0,0,0
6435,0,5,0,0,0
6435,0,6,0,0,0
6437,0,0,0,0,0
6437,0,1,0,0,0
6437,0,2,1,1,1
6437,0,3,0,0,0
6437,0,4,0,0,0
6437,0,5,0,0,0
6437,0,6,0,0,0
6439,0,0,0,0,0
6439,0,1,0,0,0
6439,0,2,0,0,0
6439,0,3,0,0,0
6439,0,4,0,0,0
6439,0,5,0,0,0
6439,0,6,0,0,0
6441,0,0,1,1,1
6441,0,1,1,1,1
6441,0,2,1,1,1
6441,0,3,0,0,0
6441,0,4,0,0,0
6441,0,5,0,0,0
6441,0,6,0,0,0
6443,0,0,0,0,0
6443,0,1,0,0,0
6443,0,2,0,0,0
6443,0,3,0,0,0
6443,0,4,0,0,0
6443,0,5,0,0,0
6443,0,6,0,0,0
6445,0,0,0,0,0
6445,0,1,1,1,1
6445,0,2,1,1,1
6445,0,3,1,1,1
6445,0,4,0,0,0
6445,0,5,0,0,0
6445,0,6,0,0,0
6447,0,0,1,1,1
6447,0,1,0,0,0
6447,0,2,1,1,1
6447,0,3,1,1,1
6447,0,4,0,0,0
6447,0,5,0,0,0
6447,0,6,0,0,0
6449,0,0,1,1,1
6449,0,1,1,1,1
6449,0,2,1,1,1
6449,0,3,0,0,0
6449,0,4,0,0,0
6449,0,5,0,0,0
6449,0,6,0,0,0
6451,0,0,0,0,0
6451,0,1,1,1,1
6451,0,2,1,1,1
6451,0,3,0,0,0
6451,0,4,0,0,0
6451,0,5,0,0,0
6451,0,6,0,0,0
6453,0,0,0,0,0
6453,0,1,0,0,0
6453,0,2,1,1,1
6453,0,3,0,0,0
6453,0,4,0,0,0
6453,0,5,0,0,0
6453,0,6,0,0,0
6455,0,0,1,1,1
6455,0,1,1,1,1
6455,0,2,1,1,1
6455,0,3,0,0,0
6455,0,4,0,0,0
6455,0,5,0,0,0
6455,0,6,0,0,0
6457,0,0,0,0,0
6457,0,1,1,1,1
6457,0,2,1,1,1
6457,0,3,1,1,1
6457,0,4,0,0,0
6457,0,5,0,0,0
6457,0,6,0,0,0
6459,0,0,1,1,1
6459,0,1,1,1,1
6459,0,2,1,1,1
6459,0,3,0,0,0
6459,0,4,0,0,0
6459,0,5,0,0,0
6459,0,6,0,0,0
6461,0,0,1,1,1
6461,0,1,1,1,1
6461,0,2,1,1,1
6461,0,3,0,0,0
6461,0,4,0,0,0
6461,0,5,0,0,0
6461,0,6,0,0,0
6463,0,0,1,1,1
6463,0,1,1,1,1
6463,0,2,1,1,1
6463,0,3,0,0,0
6463,0,4,0,0,0
6463,0,5,0,0,0
6463,0,6,0,0,0
6465,0,0,0,0,0
6465,0,1,0,0,0
6465,0,2,1,1,1
6465,0,3,0,0,0
6465,0,4,0,0,0
6465,0,5,0,0,0
6465,0,6,0,0,0
6467,0,0,1,1,1
6467,0,1,1,1,1
6467,0,2,1,1,1
6467,0,3,0,0,0
6467,0,4,0,0,0
6467,0,5,0,0,0
6467,0,6,0,0,0
6469,0,0,0,0,0
6469,0,1,0,0,0
6469,0,2,1,1,1
6469,0,3,0,0,0
6469,0,4,0,0,0
6469,0,5,0,0,0
6469,0,6,0,0,0
6471,0,0,0,0,0
6471,0,1,0,0,0
6471,0,2,0,0,0
6471,0,3,0,0,0
6471,0,4,0,0,0
6471,0,5,0,0,0
6471,0,6,0,0,0
6473,0,0,0,0,0
6473,0,1,0,0,0
6473,0,2,0,0,0
6473,0,3,0,0,0
6473,0,4,0,0,0
6473,0,5,0,0,0
6473,0,6,0,0,0
6475,0,0,1,1,1
6475,0,1,1,1,1
6475,0,2,0,0,0
6475,0,3,1,1,1
6475,0,4,0,0,0
6475,0,5,0,0,0
6475,0,6,0,0,0
6477,0,0,1,1,1
6477,0,1,1,1,1
6477,0,2,1,1,1
6477,0,3,0,0,0
6477,0,4,0,0,0
6477,0,5,0,0,0
6477,0,6,0,0,0
6479,0,0,1,1,1
6479,0,1,1,1,1
6479,0,2,1,1,1
6479,0,3,0,0,0
6479,0,4,0,0,0
6479,0,5,0,0,0
6479,0,6,0,0,0
6481,0,0,0,0,0
6481,0,1,0,0,0
6481,0,2,0,0,0
6481,0,3,0,0,0
6481,0,4,0,0,0
6481,0,5,0,0,0
6481,0,6,0,0,0
6483,0,0,0,0,0
6483,0,1,0,0,0
6483,0,2,0,0,0
6483,0,3,0,0,0
6483,0,4,0,0,0
6483,0,5,0,0,0
6483,0,6,0,0,0
6485,0,0,0,0,0
6485,0,1,0,0,0
6485,0,2,1,1,1
6485,0,3,0,0,0
6485,0,4,0,0,0
6485,0,5,0,0,0
6485,0,6,0,0,0
6487,0,0,0,0,0
6487,0,1,0,0,0
6487,0,2,1,1,1
6487,0,3,1,1,1
6487,0,4,0,0,0
6487,0,5,0,0,0
6487,0,6,0,0,0
6489,0,0,0,0,0
6489,0,1,0,0,0
6489,0,2,0,0,0
6489,0,3,1,1,1
6489,0,4,0,0,0
6489,0,5,0,0,0
6489,0,6,0,0,0
6491,0,0,1,1,1
6491,0,1,1,1,1
6491,0,2,0,0,0
6491,0,3,1,1,1
6491,0,4,0,0,0
6491,0,5,0,0,0
6491,0,6,0,0,0
6493,0,0,1,1,1
6493,0,1,1,1,1
6493,0,2,0,0,0
6493,0,3,1,1,1
6493,0,4,0,0,0
6493,0,5,0,0,0
6493,0,6,0,0,0
6495,0,0,1,1,1
6495,0,1,0,0,0
6495,0,2,1,1,1
6495,0,3,1,1,1
6495,0,4,0,0,0
6495,0,5,0,0,0
6495,0,6,0,0,0
6497,0,0,1,1,1
6497,0,1,1,1,1
6497,0,2,1,1,1
6497,0,3,0,0,0
6497,0,4,0,0,0
6497,0,5,0,0,0
6497,0,6,0,0,0
6499,0,0,1,1,1
6499,0,1,1,1,1
6499,0,2,1,1,1
6499,0,3,0,0,0
6499,0,4,0,0,0
6499,0,5,0,0,0
6499,0,6,0,0,0
6501,0,0,0,0,0
6501,0,1,0,0,0
6501,0,2,0,0,0
6501,0,3,0,0,0
6501,0,4,0,0,0
6501,0,5,0,0,0
6501,0,6,0,0,0
6503,0,0,0,2,2
6503,0,1,0,2,2
6503,0,2,1,2,2
6503,0,3,1,2,2
6503,0,4,0,2,2
6503,0,5,0,2,2
6503,0,6,0,2,2
6505,0,0,0,0,0
6505,0,1,1,1,1
6505,0,2,0,0,0
6505,0,3,0,0,0
6505,0,4,0,0,0
6505,0,5,0,0,0
6505,0,6,0,0,0
6507,0,0,0,0,0
6507,0,1,0,0,0
6507,0,2,1,1,1
6507,0,3,1,1,1
6507,0,4,0,0,0
6507,0,5,0,0,0
6507,0,6,0,0,0
6509,0,0,0,0,0
6509,0,1,0,0,0
6509,0,2,0,0,0
6509,0,3,0,0,0
6509,0,4,0,0,0
6509,0,5,0,0,0
6509,0,6,0,0,0
6511,0,0,0,0,0
6511,0,1,0,0,0
6511,0,2,1,1,1
6511,0,3,0,0,0
6511,0,4,0,0,0
6511,0,5,0,0,0
6511,0,6,0,0,0
6513,0,0,1,1,1
6513,0,1,0,0,0
6513,0,2,1,1,1
6513,0,3,1,1,1
6513,0,4,0,0,0
6513,0,5,0,0,0
6513,0,6,0,0,0
6515,0,0,1,1,1
6515,0,1,0,0,0
6515,0,2,1,1,1
6515,0,3,1,1,1
6515,0,4,0,0,0
6515,0,5,0,0,0
6515,0,6,0,0,0
6517,0,0,1,1,1
6517,0,1,1,1,1
6517,0,2,1,1,1
6517,0,3,0,0,0
6517,0,4,0,0,0
6517,0,5,0,0,0
6517,0,6,0,0,0
6519,0,0,0,0,0
6519,0,1,0,0,0
6519,0,2,1,1,1
6519,0,3,0,0,0
6519,0,4,0,0,0
6519,0,5,0,0,0
6519,0,6,0,0,0
6521,0,0,1,1,1
6521,0,1,1,1,1
6521,0,2,0,0,0
6521,0,3,1,1,1
6521,0,4,0,0,0
6521,0,5,0,0,0
6521,0,6,0,0,0
6523,0,0,1,1,1
6523,0,1,1,1,1
6523,0,2,0,0,0
6523,0,3,1,1,1
6523,0,4,0,0,0
6523,0,5,0,0,0
6523,0,6,0,0,0
6525,0,0,1,1,1
6525,0,1,1,1,1
6525,0,2,0,0,0
6525,0,3,1,1,1
6525,0,4,0,0,0
6525,0,5,0,0,0
6525,0,6,0,0,0
6527,0,0,0,0,0
6527,0,1,0,0,0
6527,0,2,0,0,0
6527,0,3,0,0,0
6527,0,4,0,0,0
6527,0,5,0,0,0
6527,0,6,0,0,0
6529,0,0,0,0,0
6529,0,1,0,0,0
6529,0,2,1,1,1
6529,0,3,0,0,0
6529,0,4,0,0,0
6529,0,5,0,0,0
6529,0,6,0,0,0
6531,0,0,1,1,2
6531,0,1,0,0,2
6531,0,2,1,1,2
6531,0,3,1,1,2
6531,0,4,0,0,2
6531,0,5,0,0,2
6531,0,6,0,0,2
6533,0,0,1,1,1
6533,0,1,1,1,1
6533,0,2,0,0,0
6533,0,3,1,1,1
6533,0,4,0,0,0
6533,0,5,0,0,0
6533,0,6,0,0,0
6535,0,0,1,1,1
6535,0,1,0,0,0
6535,0,2,1,1,1
6535,0,3,1,1,1
6535,0,4,0,0,0
6535,0,5,0,0,0
6535,0,6,0,0,0
6537,0,0,0,0,0
6537,0,1,0,0,0
6537,0,2,0,0,0
6537,0,3,0,0,0
6537,0,4,0,0,0
6537,0,5,0,0,0
6537,0,6,0,0,0
6539,0,0,1,1,1
6539,0,1,1,1,1
6539,0,2,1,1,1
6539,0,3,0,0,0
6539,0,4,0,0,0
6539,0,5,0,0,0
6539,0,6,0,0,0
6541,0,0,1,1,1
6541,0,1,1,1,1
6541,0,2,0,0,0
6541,0,3,1,1,1
6541,0,4,0,0,0
6541,0,5,0,0,0
6541,0,6,0,0,0
6543,0,0,0,0,0
6543,0,1,0,0,0
6543,0,2,0,0,0
6543,0,3,0,0,0
6543,0,4,0,0,0
6543,0,5,0,0,0
6543,0,6,0,0,0
6545,0,0,0,2,0
6545,0,1,1,2,1
6545,0,2,1,2,1
6545,0,3,1,2,1
6545,0,4,0,2,0
6545,0,5,0,2,0
6545,0,6,0,2,0
6547,0,0,0,0,0
6547,0,1,0,0,0
6547,0,2,0,0,0
6547,0,3,0,0,0
6547,0,4,0,0,0
6547,0,5,0,0,0
6547,0,6,0,0,0
6549,0,0,0,0,0
6549,0,1,0,0,0
6549,0,2,0,0,0
6549,0,3,0,0,0
6549,0,4,0,0,0
6549,0,5,0,0,0
6549,0,6,0,0,0
6551,0,0,1,1,1
6551,0,1,0,0,0
6551,0,2,1,1,1
6551,0,3,1,1,1
6551,0,4,0,0,0
6551,0,5,0,0,0
6551,0,6,0,0,0
6553,0,0,1,1,1
6553,0,1,0,0,0
6553,0,2,0,0,0
6553,0,3,0,0,0
6553,0,4,0,0,0
6553,0,5,0,0,0
6553,0,6,0,0,0
6555,0,0,0,0,0
6555,0,1,1,1,1
6555,0,2,1,1,1
6555,0,3,1,1,1
6555,0,4,0,0,0
6555,0,5,0,0,0
6555,0,6,0,0,0
6557,0,0,1,1,1
6557,0,1,1,1,1
6557,0,2,0,0,0
6557,0,3,1,1,1
6557,0,4,0,0,0
6557,0,5,0,0,0
6557,0,6,0,0,0
6559,0,0,0,0,0
6559,0,1,1,1,1
6559,0,2,1,1,1
6559,0,3,1,1,1
6559,0,4,0,0,0
6559,0,5,0,0,0
6559,0,6,0,0,0
6561,0,0,0,0,0
6561,0,1,0,0,0
6561,0,2,1,1,1
6561,0,3,0,0,0
6561,0,4,0,0,0
6561,0,5,0,0,0
6561,0,6,0,0,0
6563,0,0,0,0,0
6563,0,1,0,0,0
6563,0,2,1,1,1
6563,0,3,0,0,0
6563,0,4,0,0,0
6563,0,5,0,0,0
6563,0,6,0,0,0
6565,0,0,0,0,0
6565,0,1,0,0,0
6565,0,2,0,0,0
6565,0,3,0,0,0
6565,0,4,0,0,0
6565,0,5,0,0,0
6565,0,6,0,0,0
6567,0,0,0,0,0
6567,0,1,0,0,0
6567,0,2,0,0,0
6567,0,3,0,0,0
6567,0,4,0,0,0
6567,0,5,0,0,0
6567,0,6,0,0,0
6569,0,0,0,0,0
6569,0,1,0,0,0
6569,0,2,0,0,0
6569,0,3,0,0,0
6569,0,4,0,0,0
6569,0,5,0,0,0
6569,0,6,0,0,0
6571,0,0,1,1,1
6571,0,1,0,0,0
6571,0,2,0,0,0
6571,0,3,1,1,1
6571,0,4,0,0,0
6571,0,5,0,0,0
6571,0,6,0,0,0
6573,0,0,0,0,0
6573,0,1,0,0,0
6573,0,2,1,1,1
6573,0,3,0,0,0
6573,0,4,0,0,0
6573,0,5,0,0,0
6573,0,6,0,0,0
6575,0,0,1,1,1
6575,0,1,1,1,1
6575,0,2,1,1,1
6575,0,3,0,0,0
6575,0,4,0,0,0
6575,0,5,0,0,0
6575,0,6,0,0,0
7279,0,0,0,0,0
7279,0,1,0,0,0
7279,0,2,0,0,0
7279,0,3,0,0,0
7279,0,4,0,0,0
7279,0,5,0,0,0
7279,0,6,0,0,0
7281,0,0,0,0,0
7281,0,1,0,0,0
7281,0,2,0,0,0
7281,0,3,0,0,0
7281,0,4,0,0,0
7281,0,5,0,0,0
7281,0,6,0,0,0
7283,0,0,0,0,0
7283,0,1,1,1,1
7283,0,2,0,0,0
7283,0,3,0,0,0
7283,0,4,0,0,0
7283,0,5,0,0,0
7283,0,6,0,0,0
7285,0,0,1,1,1
7285,0,1,0,0,0
7285,0,2,1,1,1
7285,0,3,1,1,1
7285,0,4,0,0,0
7285,0,5,0,0,0
7285,0,6,0,0,0
7287,0,0,1,1,1
7287,0,1,1,1,1
7287,0,2,0,0,0
7287,0,3,1,1,1
7287,0,4,0,0,0
7287,0,5,0,0,0
7287,0,6,0,0,0
7289,0,0,0,0,0
7289,0,1,0,0,0
7289,0,2,0,0,0
7289,0,3,0,0,0
7289,0,4,0,0,0
7289,0,5,0,0,0
7289,0,6,0,0,0
7291,0,0,1,2,2
7291,0,1,1,2,2
7291,0,2,0,2,2
7291,0,3,1,2,2
7291,0,4,0,2,2
7291,0,5,0,2,2
7291,0,6,0,2,2
7293,0,0,0,0,0
7293,0,1,0,0,0
7293,0,2,1,1,1
7293,0,3,0,0,0
7293,0,4,0,0,0
7293,0,5,0,0,0
7293,0,6,0,0,0
7295,0,0,0,0,0
7295,0,1,0,0,0
7295,0,2,0,0,0
7295,0,3,0,0,0
7295,0,4,0,0,0
7295,0,5,0,0,0
7295,0,6,0,0,0
7297,0,0,0,0,0
7297,0,1,0,0,0
7297,0,2,0,0,0
7297,0,3,0,0,0
7297,0,4,0,0,0
7297,0,5,0,0,0
7297,0,6,0,0,0
7299,0,0,0,0,0
7299,0,1,0,0,0
7299,0,2,0,0,0
7299,0,3,0,0,0
7299,0,4,0,0,0
7299,0,5,0,0,0
7299,0,6,0,0,0
7301,0,0,1,1,1
7301,0,1,1,1,1
7301,0,2,0,0,0
7301,0,3,1,1,1
7301,0,4,0,0,0
7301,0,5,0,0,0
7301,0,6,0,0,0
7303,0,0,1,2,1
7303,0,1,1,2,1
7303,0,2,1,2,1
7303,0,3,0,2,0
7303,0,4,0,2,0
7303,0,5,0,2,0
7303,0,6,0,2,0
7305,0,0,0,0,0
7305,0,1,0,0,0
7305,0,2,0,0,0
