file,page_type
_00101_00753_000024_results.csv,2
_00101_00753_000041_results.csv,2
_00201_00753_000017_results.csv,0
_00101_00753_000031_results.csv,2
_00201_00753_000049_results.csv,2
_00201_00753_000039_results.csv,2
_00201_00753_000025_results.csv,6
_00101_00753_000003_results.csv,2
_00101_00753_000046_results.csv,2
_00101_00753_000036_results.csv,2
_00201_00753_000010_results.csv,0
_00101_00753_000018_results.csv,2
_00101_00753_000004_results.csv,2
_00201_00753_000022_results.csv,1
_00201_00753_000019_results.csv,2
_00101_00753_000011_results.csv,2
_00201_00753_000037_results.csv,0
_00201_00753_000047_results.csv,2
_00101_00753_000023_results.csv,2
_00201_00753_000005_results.csv,0
_00201_00753_000042_results.csv,8
_00201_00753_000032_results.csv,2
_00101_00753_000014_results.csv,2
_00101_00753_000026_results.csv,2
_00101_00753_000008_results.csv,2
_00201_00753_000015_results.csv,4
_00101_00753_000033_results.csv,2
_00101_00753_000043_results.csv,2
_00201_00753_000009_results.csv,2
_00201_00753_000027_results.csv,4
_00101_00753_000001_results.csv,2
_00101_00753_000002_results.csv,2
_00201_00753_000024_results.csv,0
_00101_00753_000030_results.csv,2
_00201_00753_000016_results.csv,0
_00101_00753_000040_results.csv,2
_00201_00753_000038_results.csv,2
_00201_00753_000048_results.csv,7
_00101_00753_000025_results.csv,2
_00201_00753_000003_results.csv,2
_00101_00753_000049_results.csv,2
_00101_00753_000039_results.csv,2
_00201_00753_000041_results.csv,0
_00101_00753_000017_results.csv,2
_00201_00753_000031_results.csv,0
_00101_00753_000050_results.csv,13
_00201_00753_000006_results.csv,0
_00101_00753_000020_results.csv,0
_00201_00753_000028_results.csv,4
_00201_00753_000034_results.csv,2
_00101_00753_000012_results.csv,2
_00201_00753_000044_results.csv,0
_00101_00753_000029_results.csv,2
_00201_00753_000021_results.csv,4
_00101_00753_000007_results.csv,2
_00101_00753_000045_results.csv,2
_00201_00753_000013_results.csv,0
_00101_00753_000035_results.csv,2
_00101_00561_000038_results.csv,2
_00101_00561_000048_results.csv,2
_00101_00561_000016_results.csv,2
_00201_00561_000002_results.csv,0
_00101_00561_000024_results.csv,2
_00101_00561_000041_results.csv,2
_00201_00561_000017_results.csv,2
_00101_00561_000031_results.csv,1
_00201_00561_000025_results.csv,0
_00101_00561_000003_results.csv,2
_00101_00561_000034_results.csv,2
_00201_00561_000012_results.csv,1
_00101_00561_000044_results.csv,4
_00101_00561_000028_results.csv,2
_00101_00561_000006_results.csv,2
_00201_00561_000020_results.csv,6
_00101_00561_000013_results.csv,2
_00101_00561_000021_results.csv,2
_00201_00561_000007_results.csv,4
_00201_00561_000029_results.csv,0
_00201_00561_000004_results.csv,0
_00101_00561_000022_results.csv,2
_00201_00561_000018_results.csv,2
_00101_00561_000010_results.csv,13
_00201_00561_000023_results.csv,2
_00101_00561_000005_results.csv,2
_00201_00561_000011_results.csv,6
_00101_00561_000037_results.csv,2
_00101_00561_000047_results.csv,2
_00101_00561_000019_results.csv,2
_00201_00561_000008_results.csv,4
_00201_00561_000026_results.csv,2
_00101_00561_000042_results.csv,4
_00101_00561_000032_results.csv,1
_00201_00561_000014_results.csv,2
_00101_00561_000027_results.csv,2
_00201_00561_000001_results.csv,0
_00101_00561_000009_results.csv,2
_00101_00561_000015_results.csv,2
_00101_00561_000050_results.csv,0
_00201_00561_000006_results.csv,0
_00101_00561_000020_results.csv,2
_00201_00561_000028_results.csv,0
_00101_00561_000012_results.csv,2
_00101_00561_000029_results.csv,2
_00201_00561_000021_results.csv,12
_00101_00561_000007_results.csv,2
_00101_00561_000045_results.csv,4
_00201_00561_000013_results.csv,0
_00101_00561_000035_results.csv,2
_00101_00561_000002_results.csv,8
_00201_00561_000024_results.csv,4
_00101_00561_000030_results.csv,2
_00201_00561_000016_results.csv,2
_00101_00561_000040_results.csv,2
_00201_00561_000003_results.csv,2
_00101_00561_000049_results.csv,0
_00101_00561_000039_results.csv,2
_00101_00561_000017_results.csv,2
_00101_00561_000014_results.csv,2
_00101_00561_000026_results.csv,2
_00101_00561_000008_results.csv,2
_00201_00561_000015_results.csv,2
_00101_00561_000033_results.csv,2
_00101_00561_000043_results.csv,4
_00201_00561_000009_results.csv,2
_00201_00561_000027_results.csv,3
_00101_00561_000001_results.csv,2
_00101_00561_000046_results.csv,2
_00101_00561_000036_results.csv,3
_00201_00561_000010_results.csv,11
_00101_00561_000018_results.csv,2
_00101_00561_000004_results.csv,2
_00201_00561_000022_results.csv,12
_00201_00561_000019_results.csv,6
_00101_00561_000011_results.csv,8
_00101_00561_000023_results.csv,2
_00201_00561_000005_results.csv,4
_00101_00939_000012_results.csv,3
_00101_00939_000020_results.csv,1
_00101_00939_000035_results.csv,2
_00101_00939_000045_results.csv,3
_00101_00939_000007_results.csv,0
_00101_00939_000029_results.csv,2
_00101_00939_000040_results.csv,1
_00101_00939_000030_results.csv,2
_00101_00939_000002_results.csv,1
_00101_00939_000017_results.csv,3
_00101_00939_000039_results.csv,2
_00101_00939_000049_results.csv,3
_00101_00939_000025_results.csv,2
_00101_00939_000008_results.csv,1
_00101_00939_000026_results.csv,6
_00101_00939_000014_results.csv,1
_00101_00939_000001_results.csv,0
_00101_00939_000043_results.csv,1
_00101_00939_000033_results.csv,2
_00101_00939_000004_results.csv,3
_00101_00939_000018_results.csv,1
_00101_00939_000036_results.csv,2
_00101_00939_000046_results.csv,1
_00101_00939_000023_results.csv,8
_00101_00939_000011_results.csv,1
_00101_00939_000024_results.csv,2
_00101_00939_000016_results.csv,1
_00101_00939_000048_results.csv,3
_00101_00939_000038_results.csv,5
_00101_00939_000003_results.csv,1
_00101_00939_000031_results.csv,2
_00101_00939_000041_results.csv,3
_00101_00939_000006_results.csv,14
_00101_00939_000028_results.csv,2
_00101_00939_000044_results.csv,1
_00101_00939_000034_results.csv,2
_00101_00939_000021_results.csv,1
_00101_00939_000013_results.csv,6
_00101_00939_000010_results.csv,1
_00101_00939_000022_results.csv,1
_00101_00939_000019_results.csv,1
_00101_00939_000047_results.csv,1
_00101_00939_000037_results.csv,2
_00101_00939_000005_results.csv,3
_00101_00939_000032_results.csv,2
_00101_00939_000042_results.csv,3
_00101_00939_000015_results.csv,1
_00101_00939_000009_results.csv,3
_00101_00939_000027_results.csv,2
_00201_00105_000042_results.csv,6
_00101_00105_000014_results.csv,0
_00201_00105_000032_results.csv,9
_00101_00105_000026_results.csv,14
_00101_00105_000008_results.csv,1
_00101_00105_000033_results.csv,0
_00201_00105_000015_results.csv,10
_00101_00105_000043_results.csv,4
_00201_00105_000009_results.csv,9
_00101_00105_000001_results.csv,0
_00201_00105_000027_results.csv,10
_00101_00105_000046_results.csv,0
_00201_00105_000010_results.csv,6
_00101_00105_000036_results.csv,0
_00101_00105_000018_results.csv,2
_00201_00105_000022_results.csv,6
_00101_00105_000004_results.csv,2
_00201_00105_000019_results.csv,10
_00201_00105_000037_results.csv,6
_00101_00105_000011_results.csv,0
_00201_00105_000047_results.csv,6
_00201_00105_000005_results.csv,6
_00101_00105_000023_results.csv,1
_00101_00105_000050_results.csv,2
_00101_00105_000020_results.csv,0
_00201_00105_000006_results.csv,6
_00201_00105_000028_results.csv,6
_00101_00105_000012_results.csv,0
_00201_00105_000034_results.csv,6
_00201_00105_000044_results.csv,6
_00101_00105_000029_results.csv,2
_00101_00105_000007_results.csv,0
_00201_00105_000021_results.csv,10
_00101_00105_000045_results.csv,0
_00101_00105_000035_results.csv,0
_00201_00105_000013_results.csv,6
_00201_00105_000024_results.csv,6
_00101_00105_000002_results.csv,0
_00201_00105_000016_results.csv,6
_00101_00105_000030_results.csv,2
_00101_00105_000040_results.csv,2
_00201_00105_000038_results.csv,6
_00201_00105_000048_results.csv,2
_00201_00105_000003_results.csv,6
_00101_00105_000025_results.csv,3
_00101_00105_000049_results.csv,6
_00101_00105_000039_results.csv,4
_00201_00105_000041_results.csv,7
_00201_00105_000031_results.csv,6
_00101_00105_000017_results.csv,0
_00101_00105_000022_results.csv,3
_00201_00105_000004_results.csv,6
_00201_00105_000018_results.csv,10
_00201_00105_000046_results.csv,6
_00101_00105_000010_results.csv,0
_00201_00105_000036_results.csv,6
_00101_00105_000005_results.csv,0
_00201_00105_000023_results.csv,6
_00101_00105_000037_results.csv,0
_00201_00105_000011_results.csv,6
_00101_00105_000047_results.csv,0
_00101_00105_000019_results.csv,0
_00201_00105_000008_results.csv,9
_00201_00105_000026_results.csv,6
_00101_00105_000042_results.csv,0
_00201_00105_000014_results.csv,6
_00101_00105_000032_results.csv,4
_00201_00105_000001_results.csv,4
_00101_00105_000027_results.csv,1
_00101_00105_000009_results.csv,0
_00201_00105_000033_results.csv,10
_00101_00105_000015_results.csv,0
_00201_00105_000043_results.csv,6
_00101_00105_000038_results.csv,1
_00101_00105_000048_results.csv,6
_00101_00105_000016_results.csv,0
_00201_00105_000030_results.csv,6
_00201_00105_000040_results.csv,7
_00101_00105_000024_results.csv,1
_00201_00105_000002_results.csv,2
_00101_00105_000041_results.csv,0
_00101_00105_000031_results.csv,7
_00201_00105_000017_results.csv,10
_00201_00105_000049_results.csv,10
_00201_00105_000039_results.csv,6
_00101_00105_000003_results.csv,2
_00201_00105_000025_results.csv,6
_00201_00105_000012_results.csv,6
_00101_00105_000034_results.csv,2
_00101_00105_000044_results.csv,8
_00101_00105_000028_results.csv,3
_00201_00105_000050_results.csv,6
_00201_00105_000020_results.csv,6
_00101_00105_000006_results.csv,2
_00201_00105_000045_results.csv,9
_00201_00105_000035_results.csv,6
_00101_00105_000013_results.csv,0
_00201_00105_000007_results.csv,6
_00101_00105_000021_results.csv,1
_00201_00105_000029_results.csv,6
_00201_00337_000024_results.csv,0
_00101_00337_000002_results.csv,0
_00201_00337_000016_results.csv,6
_00101_00337_000030_results.csv,4
_00101_00337_000040_results.csv,0
_00201_00337_000038_results.csv,6
_00201_00337_000048_results.csv,0
_00201_00337_000003_results.csv,8
_00101_00337_000025_results.csv,6
_00101_00337_000049_results.csv,2
_00101_00337_000039_results.csv,1
_00201_00337_000041_results.csv,0
_00201_00337_000031_results.csv,9
_00101_00337_000017_results.csv,0
_00101_00337_000050_results.csv,2
_00101_00337_000020_results.csv,4
_00201_00337_000006_results.csv,2
_00201_00337_000028_results.csv,2
_00101_00337_000012_results.csv,4
_00201_00337_000034_results.csv,8
_00201_00337_000044_results.csv,2
_00101_00337_000029_results.csv,2
_00101_00337_000007_results.csv,0
_00201_00337_000021_results.csv,2
_00101_00337_000045_results.csv,2
_00101_00337_000035_results.csv,0
_00201_00337_000013_results.csv,2
_00101_00337_000046_results.csv,2
_00201_00337_000010_results.csv,2
_00101_00337_000036_results.csv,0
_00101_00337_000018_results.csv,4
_00201_00337_000022_results.csv,3
_00101_00337_000004_results.csv,0
_00201_00337_000019_results.csv,0
_00201_00337_000037_results.csv,2
_00101_00337_000011_results.csv,0
_00201_00337_000047_results.csv,2
_00201_00337_000005_results.csv,2
_00101_00337_000023_results.csv,4
_00201_00337_000042_results.csv,7
_00101_00337_000014_results.csv,0
_00201_00337_000032_results.csv,4
_00101_00337_000026_results.csv,8
_00101_00337_000008_results.csv,0
_00101_00337_000033_results.csv,1
_00201_00337_000015_results.csv,2
_00101_00337_000043_results.csv,2
_00201_00337_000009_results.csv,2
_00101_00337_000001_results.csv,7
_00201_00337_000027_results.csv,2
_00201_00337_000012_results.csv,2
_00101_00337_000034_results.csv,1
_00101_00337_000044_results.csv,0
_00101_00337_000028_results.csv,0
_00201_00337_000050_results.csv,13
_00201_00337_000020_results.csv,2
_00101_00337_000006_results.csv,1
_00201_00337_000045_results.csv,0
_00201_00337_000035_results.csv,8
_00101_00337_000013_results.csv,0
_00201_00337_000007_results.csv,2
_00101_00337_000021_results.csv,4
_00201_00337_000029_results.csv,4
_00101_00337_000038_results.csv,0
_00101_00337_000048_results.csv,2
_00101_00337_000016_results.csv,0
_00201_00337_000030_results.csv,9
_00201_00337_000040_results.csv,4
_00101_00337_000024_results.csv,1
_00201_00337_000002_results.csv,2
_00101_00337_000041_results.csv,0
_00101_00337_000031_results.csv,2
_00201_00337_000017_results.csv,4
_00201_00337_000049_results.csv,6
_00201_00337_000039_results.csv,0
_00101_00337_000003_results.csv,10
_00201_00337_000025_results.csv,4
_00201_00337_000008_results.csv,8
_00201_00337_000026_results.csv,4
_00101_00337_000042_results.csv,2
_00201_00337_000014_results.csv,2
_00101_00337_000032_results.csv,2
_00201_00337_000001_results.csv,2
_00101_00337_000027_results.csv,0
_00101_00337_000009_results.csv,2
_00201_00337_000033_results.csv,0
_00101_00337_000015_results.csv,0
_00201_00337_000043_results.csv,2
_00101_00337_000022_results.csv,4
_00201_00337_000004_results.csv,2
_00201_00337_000018_results.csv,2
_00201_00337_000046_results.csv,0
_00101_00337_000010_results.csv,0
_00201_00337_000036_results.csv,0
_00101_00337_000005_results.csv,0
_00201_00337_000023_results.csv,0
_00101_00337_000037_results.csv,3
_00201_00337_000011_results.csv,8
_00101_00337_000047_results.csv,2
_00101_00337_000019_results.csv,4
_00201_00559_000023_results.csv,3
_00101_00559_000005_results.csv,6
_00201_00559_000011_results.csv,0
_00101_00559_000037_results.csv,6
_00101_00559_000047_results.csv,9
_00101_00559_000019_results.csv,6
_00201_00559_000004_results.csv,0
_00101_00559_000022_results.csv,6
_00201_00559_000018_results.csv,4
_00201_00559_000046_results.csv,7
_00201_00559_000036_results.csv,0
_00101_00559_000010_results.csv,6
_00101_00559_000027_results.csv,6
_00201_00559_000001_results.csv,4
_00101_00559_000009_results.csv,6
_00101_00559_000015_results.csv,6
_00201_00559_000033_results.csv,2
_00201_00559_000043_results.csv,4
_00201_00559_000008_results.csv,0
_00201_00559_000026_results.csv,2
_00101_00559_000042_results.csv,0
_00101_00559_000032_results.csv,6
_00201_00559_000014_results.csv,0
_00101_00559_000041_results.csv,6
_00201_00559_000017_results.csv,8
_00101_00559_000031_results.csv,6
_00201_00559_000049_results.csv,3
_00201_00559_000039_results.csv,7
_00201_00559_000025_results.csv,1
_00101_00559_000003_results.csv,0
_00101_00559_000038_results.csv,7
_00101_00559_000048_results.csv,8
_00201_00559_000030_results.csv,2
_00101_00559_000016_results.csv,7
_00201_00559_000040_results.csv,8
_00201_00559_000002_results.csv,4
_00101_00559_000024_results.csv,6
_00201_00559_000045_results.csv,9
_00101_00559_000013_results.csv,6
_00201_00559_000035_results.csv,0
_00101_00559_000021_results.csv,6
_00201_00559_000007_results.csv,0
_00201_00559_000029_results.csv,0
_00101_00559_000034_results.csv,7
_00201_00559_000012_results.csv,2
_00101_00559_000044_results.csv,0
_00101_00559_000028_results.csv,7
_00201_00559_000050_results.csv,1
_00101_00559_000006_results.csv,0
_00201_00559_000020_results.csv,3
_00201_00559_000015_results.csv,0
_00101_00559_000033_results.csv,6
_00101_00559_000043_results.csv,0
_00201_00559_000009_results.csv,10
_00201_00559_000027_results.csv,6
_00101_00559_000001_results.csv,3
_00201_00559_000042_results.csv,0
_00201_00559_000032_results.csv,1
_00101_00559_000014_results.csv,7
_00101_00559_000026_results.csv,10
_00101_00559_000008_results.csv,6
_00201_00559_000019_results.csv,3
_00101_00559_000011_results.csv,6
_00201_00559_000037_results.csv,2
_00201_00559_000047_results.csv,0
_00101_00559_000023_results.csv,7
_00201_00559_000005_results.csv,6
_00101_00559_000046_results.csv,8
_00101_00559_000036_results.csv,7
_00201_00559_000010_results.csv,5
_00101_00559_000018_results.csv,7
_00101_00559_000004_results.csv,6
_00201_00559_000022_results.csv,0
_00101_00559_000029_results.csv,6
_00201_00559_000021_results.csv,3
_00101_00559_000007_results.csv,10
_00101_00559_000045_results.csv,0
_00201_00559_000013_results.csv,0
_00101_00559_000035_results.csv,7
_00101_00559_000050_results.csv,4
_00201_00559_000006_results.csv,0
_00101_00559_000020_results.csv,7
_00201_00559_000028_results.csv,2
_00201_00559_000034_results.csv,0
_00101_00559_000012_results.csv,6
_00201_00559_000044_results.csv,0
_00101_00559_000025_results.csv,10
_00201_00559_000003_results.csv,4
_00101_00559_000049_results.csv,4
_00101_00559_000039_results.csv,7
_00201_00559_000041_results.csv,7
_00101_00559_000017_results.csv,7
_00201_00559_000031_results.csv,2
_00101_00559_000002_results.csv,4
_00201_00559_000024_results.csv,0
_00101_00559_000030_results.csv,10
_00201_00559_000016_results.csv,7
_00101_00559_000040_results.csv,6
_00201_00559_000038_results.csv,2
_00201_00559_000048_results.csv,0
_00101_00901_000001_results.csv,0
_00101_00901_000043_results.csv,4
_00101_00901_000033_results.csv,4
_00101_00901_000008_results.csv,6
_00101_00901_000026_results.csv,2
_00101_00901_000014_results.csv,0
_00101_00901_000023_results.csv,1
_00101_00901_000011_results.csv,4
_00101_00901_000004_results.csv,0
_00101_00901_000018_results.csv,2
_00101_00901_000036_results.csv,0
_00101_00901_000046_results.csv,2
_00101_00901_000035_results.csv,4
_00101_00901_000045_results.csv,2
_00101_00901_000007_results.csv,6
_00101_00901_000029_results.csv,1
_00101_00901_000012_results.csv,0
_00101_00901_000020_results.csv,3
_00101_00901_000050_results.csv,0
_00101_00901_000017_results.csv,0
_00101_00901_000039_results.csv,6
_00101_00901_000049_results.csv,2
_00101_00901_000025_results.csv,4
_00101_00901_000040_results.csv,9
_00101_00901_000030_results.csv,1
_00101_00901_000002_results.csv,0
_00101_00901_000019_results.csv,4
_00101_00901_000047_results.csv,0
_00101_00901_000037_results.csv,4
_00101_00901_000005_results.csv,2
_00101_00901_000010_results.csv,0
_00101_00901_000022_results.csv,3
_00101_00901_000015_results.csv,2
_00101_00901_000009_results.csv,4
_00101_00901_000027_results.csv,1
_00101_00901_000032_results.csv,3
_00101_00901_000042_results.csv,4
_00101_00901_000003_results.csv,0
_00101_00901_000031_results.csv,1
_00101_00901_000041_results.csv,0
_00101_00901_000024_results.csv,1
_00101_00901_000016_results.csv,0
_00101_00901_000048_results.csv,3
_00101_00901_000038_results.csv,0
_00101_00901_000021_results.csv,3
_00101_00901_000013_results.csv,0
_00101_00901_000006_results.csv,0
_00101_00901_000028_results.csv,1
_00101_00901_000044_results.csv,0
_00101_00901_000034_results.csv,6
_00201_00330_000029_results.csv,2
_00201_00330_000007_results.csv,2
_00101_00330_000021_results.csv,0
_00201_00330_000045_results.csv,2
_00201_00330_000035_results.csv,0
_00101_00330_000013_results.csv,2
_00201_00330_000050_results.csv,2
_00201_00330_000020_results.csv,2
_00101_00330_000006_results.csv,0
_00201_00330_000012_results.csv,2
_00101_00330_000003_results.csv,3
_00201_00330_000025_results.csv,0
_00201_00330_000049_results.csv,2
_00201_00330_000039_results.csv,2
_00201_00330_000017_results.csv,2
_00201_00330_000002_results.csv,0
_00101_00330_000016_results.csv,1
_00201_00330_000030_results.csv,4
_00201_00330_000040_results.csv,2
_00201_00330_000033_results.csv,0
_00101_00330_000015_results.csv,6
_00201_00330_000043_results.csv,2
_00101_00330_000009_results.csv,1
_00201_00330_000001_results.csv,4
_00201_00330_000014_results.csv,3
_00201_00330_000026_results.csv,4
_00201_00330_000008_results.csv,8
_00101_00330_000019_results.csv,4
_00201_00330_000011_results.csv,9
_00101_00330_000005_results.csv,3
_00201_00330_000023_results.csv,0
_00201_00330_000046_results.csv,2
_00101_00330_000010_results.csv,0
_00201_00330_000036_results.csv,13
_00201_00330_000018_results.csv,2
_00101_00330_000022_results.csv,1
_00201_00330_000004_results.csv,2
_00201_00330_000041_results.csv,2
_00201_00330_000031_results.csv,8
_00101_00330_000017_results.csv,6
_00201_00330_000003_results.csv,10
_00201_00330_000038_results.csv,2
_00201_00330_000048_results.csv,2
_00201_00330_000016_results.csv,2
_00201_00330_000024_results.csv,4
_00101_00330_000002_results.csv,0
_00201_00330_000013_results.csv,10
_00101_00330_000007_results.csv,1
_00201_00330_000021_results.csv,0
_00101_00330_000012_results.csv,8
_00201_00330_000034_results.csv,4
_00201_00330_000044_results.csv,2
_00201_00330_000028_results.csv,4
_00101_00330_000020_results.csv,4
_00201_00330_000006_results.csv,2
_00201_00330_000005_results.csv,2
_00201_00330_000037_results.csv,2
_00101_00330_000011_results.csv,2
_00201_00330_000047_results.csv,0
_00201_00330_000019_results.csv,2
_00201_00330_000022_results.csv,4
_00101_00330_000004_results.csv,2
_00101_00330_000018_results.csv,0
_00201_00330_000010_results.csv,0
_00101_00330_000001_results.csv,2
_00201_00330_000027_results.csv,2
_00201_00330_000009_results.csv,2
_00201_00330_000015_results.csv,6
_00101_00330_000008_results.csv,0
_00201_00330_000042_results.csv,2
_00101_00330_000014_results.csv,8
_00201_00330_000032_results.csv,2
9_00101_01029_000022_results.csv,3
8_00101_01028_000018_results.csv,3
_00101_00102_000019_results.csv,0
6_00101_01026_000019_results.csv,10
4_00101_01024_000003_results.csv,3
_00101_00102_000037_results.csv,7
_00201_00102_000011_results.csv,2
3_00101_01023_000014_results.csv,4
_00101_00102_000047_results.csv,4
5_00101_01025_000017_results.csv,2
9_00101_01029_000010_results.csv,0
3_00101_01023_000008_results.csv,4
6_00101_01026_000005_results.csv,2
_00101_00102_000005_results.csv,1
0_00101_01020_000006_results.csv,2
8_00101_01028_000004_results.csv,4
_00201_00102_000023_results.csv,0
3_00101_01023_000026_results.csv,2
6_00101_01026_000010_results.csv,0
_00201_00102_000046_results.csv,2
_00101_00102_000010_results.csv,1
_00201_00102_000036_results.csv,2
8_00101_01028_000011_results.csv,2
0_00101_01020_000013_results.csv,4
7_00101_01027_000004_results.csv,2
4_00101_01024_000024_results.csv,8
9_00101_01029_000005_results.csv,2
_00201_00102_000018_results.csv,2
_00101_00102_000022_results.csv,0
_00201_00102_000004_results.csv,2
0_00101_01020_000021_results.csv,1
8_00101_01028_000023_results.csv,2
3_00101_01023_000001_results.csv,2
9_00101_01029_000019_results.csv,0
6_00101_01026_000022_results.csv,4
5_00101_01025_000002_results.csv,3
4_00101_01024_000016_results.csv,8
3_00101_01023_000018_results.csv,2
1_00101_01021_000002_results.csv,2
7_00101_01027_000001_results.csv,0
4_00101_01024_000021_results.csv,8
_00201_00102_000033_results.csv,7
8_00101_01028_000014_results.csv,0
0_00101_01020_000016_results.csv,1
_00101_00102_000015_results.csv,0
_00201_00102_000043_results.csv,2
6_00101_01026_000015_results.csv,2
4_00101_01024_000013_results.csv,7
6_00101_01026_000009_results.csv,0
_00101_00102_000009_results.csv,1
8_00101_01028_000008_results.csv,3
5_00101_01025_000007_results.csv,0
_00201_00102_000001_results.csv,8
0_00101_01020_000024_results.csv,2
3_00101_01023_000004_results.csv,1
_00101_00102_000027_results.csv,0
_00101_00102_000042_results.csv,2
5_00101_01025_000012_results.csv,8
7_00101_01027_000008_results.csv,2
_00201_00102_000014_results.csv,2
9_00101_01029_000009_results.csv,0
3_00101_01023_000011_results.csv,0
_00101_00102_000032_results.csv,8
4_00101_01024_000006_results.csv,10
2_00101_01022_000005_results.csv,3
0_00101_01020_000003_results.csv,1
8_00101_01028_000001_results.csv,10
_00201_00102_000026_results.csv,2
3_00101_01023_000023_results.csv,0
5_00101_01025_000020_results.csv,7
9_00101_01029_000015_results.csv,8
_00201_00102_000008_results.csv,2
9_00101_01029_000016_results.csv,1
_00101_00102_000003_results.csv,1
3_00101_01023_000020_results.csv,0
8_00101_01028_000002_results.csv,0
_00201_00102_000025_results.csv,2
5_00101_01025_000023_results.csv,2
4_00101_01024_000019_results.csv,8
6_00101_01026_000003_results.csv,2
_00201_00102_000049_results.csv,2
4_00101_01024_000005_results.csv,8
2_00101_01022_000006_results.csv,8
_00201_00102_000039_results.csv,2
9_00101_01029_000024_results.csv,0
5_00101_01025_000011_results.csv,8
_00101_00102_000041_results.csv,8
_00101_00102_000031_results.csv,2
3_00101_01023_000012_results.csv,2
_00201_00102_000017_results.csv,2
5_00101_01025_000004_results.csv,4
6_00101_01026_000024_results.csv,4
_00101_00102_000024_results.csv,4
3_00101_01023_000007_results.csv,0
_00201_00102_000002_results.csv,2
4_00101_01024_000010_results.csv,3
0_00101_01020_000009_results.csv,0
_00101_00102_000016_results.csv,8
_00201_00102_000030_results.csv,2
8_00101_01028_000017_results.csv,0
0_00101_01020_000015_results.csv,2
6_00101_01026_000016_results.csv,4
_00201_00102_000040_results.csv,8
9_00101_01029_000003_results.csv,6
1_00101_01021_000001_results.csv,0
_00101_00102_000038_results.csv,4
_00101_00102_000048_results.csv,0
4_00101_01024_000022_results.csv,8
5_00101_01025_000018_results.csv,2
7_00101_01027_000002_results.csv,0
_00201_00102_000029_results.csv,2
4_00101_01024_000015_results.csv,2
3_00101_01023_000002_results.csv,1
_00201_00102_000007_results.csv,2
0_00101_01020_000022_results.csv,0
8_00101_01028_000020_results.csv,3
_00101_00102_000021_results.csv,0
5_00101_01025_000001_results.csv,2
6_00101_01026_000021_results.csv,7
7_00101_01027_000007_results.csv,2
9_00101_01029_000006_results.csv,1
1_00101_01021_000004_results.csv,2
_00201_00102_000045_results.csv,8
6_00101_01026_000013_results.csv,3
4_00101_01024_000009_results.csv,6
_00201_00102_000035_results.csv,7
8_00101_01028_000012_results.csv,2
0_00101_01020_000010_results.csv,2
_00101_00102_000013_results.csv,4
_00201_00102_000050_results.csv,2
6_00101_01026_000006_results.csv,4
3_00101_01023_000025_results.csv,3
0_00101_01020_000005_results.csv,4
8_00101_01028_000007_results.csv,2
_00201_00102_000020_results.csv,8
_00101_00102_000006_results.csv,1
5_00101_01025_000008_results.csv,1
_00101_00102_000028_results.csv,0
9_00101_01029_000013_results.csv,2
3_00101_01023_000017_results.csv,1
_00201_00102_000012_results.csv,2
_00101_00102_000034_results.csv,2
5_00101_01025_000014_results.csv,4
_00101_00102_000044_results.csv,0
0_00101_01020_000019_results.csv,3
2_00101_01022_000003_results.csv,3
9_00101_01029_000021_results.csv,8
5_00101_01025_000021_results.csv,0
6_00101_01026_000001_results.csv,2
_00101_00102_000001_results.csv,1
3_00101_01023_000022_results.csv,0
_00201_00102_000027_results.csv,2
0_00101_01020_000002_results.csv,0
_00201_00102_000009_results.csv,2
9_00101_01029_000014_results.csv,2
_00101_00102_000033_results.csv,6
9_00101_01029_000008_results.csv,16
3_00101_01023_000010_results.csv,0
_00201_00102_000015_results.csv,2
5_00101_01025_000013_results.csv,11
_00101_00102_000043_results.csv,0
2_00101_01022_000004_results.csv,2
4_00101_01024_000007_results.csv,2
8_00101_01028_000009_results.csv,1
_00101_00102_000008_results.csv,3
4_00101_01024_000012_results.csv,8
6_00101_01026_000008_results.csv,2
_00101_00102_000026_results.csv,8
3_00101_01023_000005_results.csv,2
0_00101_01020_000025_results.csv,0
5_00101_01025_000006_results.csv,0
4_00101_01024_000020_results.csv,8
3_00101_01023_000019_results.csv,2
1_00101_01021_000003_results.csv,1
9_00101_01029_000001_results.csv,2
6_00101_01026_000014_results.csv,3
_00201_00102_000042_results.csv,2
_00101_00102_000014_results.csv,1
0_00101_01020_000017_results.csv,2
8_00101_01028_000015_results.csv,0
_00201_00102_000032_results.csv,8
5_00101_01025_000003_results.csv,0
6_00101_01026_000023_results.csv,5
9_00101_01029_000018_results.csv,0
8_00101_01028_000022_results.csv,1
0_00101_01020_000020_results.csv,0
_00201_00102_000005_results.csv,2
_00101_00102_000023_results.csv,8
4_00101_01024_000017_results.csv,8
0_00101_01020_000012_results.csv,2
8_00101_01028_000010_results.csv,0
_00201_00102_000037_results.csv,2
_00101_00102_000011_results.csv,0
_00201_00102_000047_results.csv,2
6_00101_01026_000011_results.csv,2
_00201_00102_000019_results.csv,2
1_00101_01021_000006_results.csv,1
9_00101_01029_000004_results.csv,1
4_00101_01024_000025_results.csv,8
7_00101_01027_000005_results.csv,2
9_00101_01029_000011_results.csv,0
3_00101_01023_000009_results.csv,2
_00201_00102_000022_results.csv,2
8_00101_01028_000005_results.csv,1
0_00101_01020_000007_results.csv,0
_00101_00102_000004_results.csv,3
6_00101_01026_000004_results.csv,2
6_00101_01026_000018_results.csv,0
