JPGNumber,RaceNumber,BubbleNumber,Actual,Baseline,CNN
6342,1,2,0,0,-1
6344,0,0,1,1,-1
6344,0,1,1,0,-1
6344,0,2,0,1,-1
6344,0,3,1,1,-1
6344,0,4,0,0,-1
6344,0,5,0,0,-1
6344,0,6,0,0,-1
6344,1,0,1,0,-1
6344,1,1,0,1,-1
6344,1,2,0,0,-1
6346,0,0,1,0,-1
6346,0,1,0,1,-1
6346,0,2,1,1,-1
6346,0,3,1,1,-1
6346,0,4,0,0,-1
6346,0,5,0,0,-1
6346,0,6,0,0,-1
6346,1,0,0,0,-1
6346,1,1,1,1,-1
6346,1,2,0,0,-1
6348,0,0,0,1,-1
6348,0,1,1,1,-1
6348,0,2,1,0,-1
6348,0,3,1,1,-1
6348,0,4,0,0,-1
6348,0,5,0,0,-1
6348,0,6,0,0,-1
6348,1,0,0,1,-1
6348,1,1,1,0,-1
6348,1,2,0,0,-1
6350,0,0,1,0,-1
6350,0,1,1,1,-1
6350,0,2,0,1,-1
6350,0,3,1,1,-1
6350,0,4,0,0,-1
6350,0,5,0,0,-1
6350,0,6,0,0,-1
6350,1,0,1,0,-1
6350,1,1,0,1,-1
6350,1,2,0,0,-1
6352,0,0,0,1,-1
6352,0,1,1,1,-1
6352,0,2,1,1,-1
6352,0,3,1,0,-1
6352,0,4,0,0,-1
6352,0,5,0,0,-1
6352,0,6,0,0,-1
6352,1,0,0,0,-1
6352,1,1,1,1,-1
6352,1,2,0,0,-1
6354,0,0,1,0,-1
6354,0,1,1,1,-1
6354,0,2,1,1,-1
6354,0,3,0,1,-1
6354,0,4,0,0,-1
6354,0,5,0,0,-1
6354,0,6,0,0,-1
6354,1,0,0,1,-1
6354,1,1,1,0,-1
6354,1,2,0,0,-1
6356,0,0,0,0,-1
6356,0,1,1,1,-1
6356,0,2,1,1,-1
6356,0,3,1,1,-1
6356,0,4,0,0,-1
6356,0,5,0,0,-1
6356,0,6,0,0,-1
6356,1,0,1,1,-1
6356,1,1,0,0,-1
6356,1,2,0,0,-1
6358,0,0,0,1,-1
6358,0,1,1,1,-1
6358,0,2,1,0,-1
6358,0,3,1,0,-1
6358,0,4,0,1,-1
6358,0,5,0,0,-1
6358,0,6,0,0,-1
6358,1,0,1,0,-1
6358,1,1,0,1,-1
6358,1,2,0,0,-1
6360,0,0,1,1,-1
6360,0,1,1,0,-1
6360,0,2,0,1,-1
6360,0,3,0,1,-1
6360,0,4,1,0,-1
6360,0,5,0,0,-1
6360,0,6,0,0,-1
6360,1,0,0,0,-1
6360,1,1,1,0,-1
6360,1,2,0,0,-1
6362,0,0,1,0,-1
6362,0,1,0,1,-1
6362,0,2,1,1,-1
6362,0,3,1,0,-1
6362,0,4,0,0,-1
6362,0,5,0,0,-1
6362,0,6,0,0,-1
6362,1,0,0,1,-1
6362,1,1,0,0,-1
6362,1,2,0,0,-1
6364,0,0,0,0,-1
6364,0,1,1,1,-1
6364,0,2,1,1,-1
6364,0,3,0,1,-1
6364,0,4,0,0,-1
6364,0,5,0,0,-1
6364,0,6,0,0,-1
6364,1,0,1,1,-1
6364,1,1,0,0,-1
6364,1,2,0,0,-1
6366,0,0,0,1,-1
6366,0,1,1,1,-1
6366,0,2,1,0,-1
6366,0,3,1,1,-1
6366,0,4,0,0,-1
6366,0,5,0,0,-1
6366,0,6,0,0,-1
6366,1,0,1,0,-1
6366,1,1,0,1,-1
6366,1,2,0,0,-1
6368,0,0,1,1,-1
6368,0,1,1,0,-1
6368,0,2,0,0,-1
6368,0,3,1,0,-1
6368,0,4,0,0,-1
6368,0,5,0,0,-1
6368,0,6,0,0,-1
6368,1,0,0,0,-1
6368,1,1,1,1,-1
6368,1,2,0,0,-1
6370,0,0,1,1,-1
6370,0,1,0,1,-1
6370,0,2,0,1,-1
6370,0,3,0,0,-1
6370,0,4,0,0,-1
6370,0,5,0,0,-1
6370,0,6,0,0,-1
6370,1,0,0,1,-1
6370,1,1,1,0,-1
6370,1,2,0,0,-1
6372,0,0,1,1,-1
6372,0,1,1,1,-1
6372,0,2,1,1,-1
6372,0,3,0,0,-1
6372,0,4,0,0,-1
6372,0,5,0,0,-1
6372,0,6,0,0,-1
6372,1,0,1,1,-1
6372,1,1,0,0,-1
6372,1,2,0,0,-1
6374,0,0,1,1,-1
6374,0,1,1,1,-1
6374,0,2,1,1,-1
6374,0,3,0,0,-1
6374,0,4,0,0,-1
6374,0,5,0,0,-1
6374,0,6,0,0,-1
6374,1,0,1,1,-1
6374,1,1,0,0,-1
6374,1,2,0,0,-1
6376,0,0,1,1,-1
6376,0,1,1,1,-1
6376,0,2,1,1,-1
6376,0,3,0,0,-1
6376,0,4,0,0,-1
6376,0,5,0,0,-1
6376,0,6,0,0,-1
6376,1,0,1,1,-1
6376,1,1,0,0,-1
6376,1,2,0,0,-1
6378,0,0,1,1,-1
6378,0,1,1,1,-1
6378,0,2,1,0,-1
6378,0,3,0,1,-1
6378,0,4,0,0,-1
6378,0,5,0,0,-1
6378,0,6,0,0,-1
6378,1,0,1,0,-1
6378,1,1,0,1,-1
6378,1,2,0,0,-1
6380,0,0,1,0,-1
6380,0,1,1,1,-1
6380,0,2,0,0,-1
6380,0,3,1,0,-1
6380,0,4,0,0,-1
6380,0,5,0,0,-1
6380,0,6,0,0,-1
6380,1,0,0,0,-1
6380,1,1,1,0,-1
6380,1,2,0,1,-1
6382,0,0,0,0,-1
6382,0,1,1,1,-1
6382,0,2,0,0,-1
6382,0,3,0,1,-1
6382,0,4,0,0,-1
6382,0,5,0,0,-1
6382,0,6,0,0,-1
6382,1,0,0,0,-1
6382,1,1,0,1,-1
6382,1,2,1,0,-1
6384,0,0,0,0,-1
6384,0,1,1,1,-1
6384,0,2,0,0,-1
6384,0,3,1,1,-1
6384,0,4,0,0,-1
6384,0,5,0,0,-1
6384,0,6,0,0,-1
6384,1,0,0,0,-1
6384,1,1,1,1,-1
6384,1,2,0,0,-1
6386,0,0,0,1,-1
6386,0,1,1,1,-1
6386,0,2,0,1,-1
6386,0,3,1,0,-1
6386,0,4,0,0,-1
6386,0,5,0,0,-1
6386,0,6,0,0,-1
6386,1,0,0,0,-1
6386,1,1,1,1,-1
6386,1,2,0,0,-1
6388,0,0,1,1,-1
6388,0,1,1,1,-1
6388,0,2,1,1,-1
6388,0,3,0,0,-1
6388,0,4,0,0,-1
6388,0,5,0,0,-1
6388,0,6,0,0,-1
6388,1,0,0,1,-1
6388,1,1,1,0,-1
6388,1,2,0,0,-1
6390,0,0,1,1,-1
6390,0,1,1,1,-1
6390,0,2,1,1,-1
6390,0,3,0,0,-1
6390,0,4,0,0,-1
6390,0,5,0,0,-1
6390,0,6,0,0,-1
6390,1,0,1,0,-1
6390,1,1,0,1,-1
6390,1,2,0,0,-1
6392,0,0,1,0,-1
6392,0,1,1,0,-1
6392,0,2,1,0,-1
6392,0,3,0,1,-1
6392,0,4,0,0,-1
6392,0,5,0,0,-1
6392,0,6,0,0,-1
6392,1,0,0,1,-1
6392,1,1,1,0,-1
6392,1,2,0,0,-1
6394,0,0,0,0,-1
6394,0,1,0,0,-1
6394,0,2,0,0,-1
6394,0,3,1,1,-1
6394,0,4,0,0,-1
6394,0,5,0,0,-1
6394,0,6,0,0,-1
6394,1,0,1,1,-1
6394,1,1,0,0,-1
6394,1,2,0,0,-1
6396,0,0,0,1,-1
6396,0,1,0,1,-1
6396,0,2,0,0,-1
6396,0,3,1,1,-1
6396,0,4,0,0,-1
6396,0,5,0,0,-1
6396,0,6,0,0,-1
6396,1,0,1,0,-1
6396,1,1,0,1,-1
6396,1,2,0,0,-1
6398,0,0,1,0,-1
6398,0,1,1,0,-1
6398,0,2,0,0,-1
6398,0,3,1,0,-1
6398,0,4,0,0,-1
6398,0,5,0,0,-1
6398,0,6,0,0,-1
6398,1,0,0,0,-1
6398,1,1,1,1,-1
6398,1,2,0,0,-1
6400,0,0,0,0,-1
6400,0,1,0,0,-1
6400,0,2,0,0,-1
6400,0,3,0,1,-1
6400,0,4,0,0,-1
6400,0,5,0,0,-1
6400,0,6,0,0,-1
6400,1,0,0,0,-1
6400,1,1,1,1,-1
6400,1,2,0,0,-1
6402,0,0,0,0,-1
6402,0,1,0,1,-1
6402,0,2,0,1,-1
6402,0,3,1,1,-1
6402,0,4,0,0,-1
6402,0,5,0,0,-1
6402,0,6,0,0,-1
6402,1,0,0,0,-1
6402,1,1,1,1,-1
6402,1,2,0,0,-1
6404,0,0,0,1,-1
6404,0,1,1,1,-1
6404,0,2,1,1,-1
6404,0,3,1,0,-1
6404,0,4,0,0,-1
6404,0,5,0,0,-1
6404,0,6,0,0,-1
6404,1,0,0,0,-1
6404,1,1,1,1,-1
6404,1,2,0,0,-1
6406,0,0,1,1,-1
6406,0,1,1,1,-1
6406,0,2,1,1,-1
6406,0,3,0,0,-1
6406,0,4,0,0,-1
6406,0,5,0,0,-1
6406,0,6,0,0,-1
6406,1,0,0,0,-1
6406,1,1,1,1,-1
6406,1,2,0,0,-1
6408,0,0,1,1,-1
6408,0,1,1,1,-1
6408,0,2,1,1,-1
6408,0,3,0,0,-1
6408,0,4,0,0,-1
6408,0,5,0,0,-1
6408,0,6,0,0,-1
6408,1,0,0,0,-1
6408,1,1,1,1,-1
6408,1,2,0,0,-1
6410,0,0,1,1,-1
6410,0,1,1,1,-1
6410,0,2,1,0,-1
6410,0,3,0,0,-1
6410,0,4,0,0,-1
6410,0,5,0,0,-1
6410,0,6,0,0,-1
6410,1,0,0,0,-1
6410,1,1,1,1,-1
6410,1,2,0,0,-1
6412,0,0,1,0,-1
6412,0,1,1,1,-1
6412,0,2,0,0,-1
6412,0,3,0,0,-1
6412,0,4,0,0,-1
6412,0,5,0,0,-1
6412,0,6,0,0,-1
6412,1,0,0,0,-1
6412,1,1,1,1,-1
6412,1,2,0,0,-1
6414,0,0,0,1,-1
6414,0,1,1,1,-1
6414,0,2,0,1,-1
6414,0,3,0,0,-1
6414,0,4,0,0,-1
6414,0,5,0,0,-1
6414,0,6,0,0,-1
6414,1,0,0,0,-1
6414,1,1,1,1,-1
6414,1,2,0,0,-1
6416,0,0,1,1,-1
6416,0,1,1,1,-1
6416,0,2,1,0,-1
6416,0,3,0,1,-1
6416,0,4,0,0,-1
6416,0,5,0,0,-1
6416,0,6,0,0,-1
6416,1,0,0,0,-1
6416,1,1,1,1,-1
6416,1,2,0,0,-1
6418,0,0,1,1,-1
6418,0,1,1,1,-1
6418,0,2,0,0,-1
6418,0,3,1,1,-1
6418,0,4,0,0,-1
6418,0,5,0,0,-1
6418,0,6,0,0,-1
6418,1,0,0,0,-1
6418,1,1,1,1,-1
6418,1,2,0,0,-1
6420,0,0,1,1,-1
6420,0,1,1,1,-1
6420,0,2,0,1,-1
6420,0,3,1,0,-1
6420,0,4,0,0,-1
6420,0,5,0,0,-1
6420,0,6,0,0,-1
6420,1,0,0,0,-1
6420,1,1,1,1,-1
6420,1,2,0,0,-1
6422,0,0,1,0,-1
6422,0,1,1,0,-1
6422,0,2,1,0,-1
6422,0,3,0,0,-1
6422,0,4,0,0,-1
6422,0,5,0,0,-1
6422,0,6,0,0,-1
6422,1,0,0,0,-1
6422,1,1,1,0,-1
6422,1,2,0,0,-1
6424,0,0,0,1,-1
6424,0,1,0,1,-1
6424,0,2,0,1,-1
6424,0,3,0,0,-1
6424,0,4,0,0,-1
6424,0,5,0,0,-1
6424,0,6,0,0,-1
6424,1,0,0,0,-1
6424,1,1,0,1,-1
6424,1,2,0,0,-1
6426,0,0,1,1,-1
6426,0,1,1,1,-1
6426,0,2,1,1,-1
6426,0,3,0,0,-1
6426,0,4,0,0,-1
6426,0,5,0,0,-1
6426,0,6,0,0,-1
6426,1,0,0,0,-1
6426,1,1,1,1,-1
6426,1,2,0,0,-1
6428,0,0,1,1,-1
6428,0,1,1,1,-1
6428,0,2,1,0,-1
6428,0,3,0,0,-1
6428,0,4,0,0,-1
6428,0,5,0,0,-1
6428,0,6,0,0,-1
6428,1,0,0,1,-1
6428,1,1,1,0,-1
6428,1,2,0,0,-1
6430,0,0,1,1,-1
6430,0,1,1,1,-1
6430,0,2,0,0,-1
6430,0,3,0,1,-1
6430,0,4,0,0,-1
6430,0,5,0,0,-1
6430,0,6,0,0,-1
6430,1,0,1,0,-1
6430,1,1,0,1,-1
6430,1,2,0,0,-1
6432,0,0,1,1,-1
6432,0,1,1,1,-1
6432,0,2,0,0,-1
6432,0,3,1,1,-1
6432,0,4,0,0,-1
6432,0,5,0,0,-1
6432,0,6,0,0,-1
6432,1,0,0,0,-1
6432,1,1,1,1,-1
6432,1,2,0,0,-1
6434,0,0,1,0,-1
6434,0,1,1,1,-1
6434,0,2,0,1,-1
6434,0,3,1,1,-1
6434,0,4,0,0,-1
6434,0,5,0,0,-1
6434,0,6,0,0,-1
6434,1,0,0,1,-1
6434,1,1,1,0,-1
6434,1,2,0,0,-1
6436,0,0,0,0,-1
6436,0,1,1,1,-1
6436,0,2,1,1,-1
6436,0,3,1,1,-1
6436,0,4,0,0,-1
6436,0,5,0,0,-1
6436,0,6,0,0,-1
6436,1,0,1,0,-1
6436,1,1,0,1,-1
6436,1,2,0,0,-1
6438,0,0,0,1,-1
6438,0,1,1,1,-1
6438,0,2,1,0,-1
6438,0,3,1,0,-1
6438,0,4,0,0,-1
6438,0,5,0,0,-1
6438,0,6,0,0,-1
6438,1,0,0,0,-1
6438,1,1,1,1,-1
6438,1,2,0,0,-1
6440,0,0,1,1,-1
6440,0,1,1,1,-1
6440,0,2,0,0,-1
6440,0,3,0,1,-1
6440,0,4,0,0,-1
6440,0,5,0,0,-1
6440,0,6,0,0,-1
6440,1,0,0,0,-1
6440,1,1,1,1,-1
6440,1,2,0,0,-1
6442,0,0,1,1,-1
6442,0,1,1,1,-1
6442,0,2,0,1,-1
6442,0,3,1,0,-1
6442,0,4,0,0,-1
6442,0,5,0,0,-1
6442,0,6,0,0,-1
6442,1,0,0,1,-1
6442,1,1,1,0,-1
6442,1,2,0,0,-1
6444,0,0,1,0,-1
6444,0,1,1,0,-1
6444,0,2,1,0,-1
6444,0,3,0,0,-1
6444,0,4,0,0,-1
6444,0,5,0,0,-1
6444,0,6,0,0,-1
6444,1,0,1,0,-1
6444,1,1,0,1,-1
6444,1,2,0,0,-1
6446,0,0,0,1,-1
6446,0,1,0,1,-1
6446,0,2,0,0,-1
6446,0,3,0,1,-1
6446,0,4,0,0,-1
6446,0,5,0,0,-1
6446,0,6,0,0,-1
6446,1,0,0,0,-1
6446,1,1,1,1,-1
6446,1,2,0,0,-1
6448,0,0,1,1,-1
6448,0,1,1,1,-1
6448,0,2,0,1,-1
6448,0,3,1,0,-1
6448,0,4,0,0,-1
6448,0,5,0,0,-1
6448,0,6,0,0,-1
6448,1,0,0,0,-1
6448,1,1,1,1,-1
6448,1,2,0,0,-1
6450,0,0,1,1,-1
6450,0,1,1,1,-1
6450,0,2,1,1,-1
6450,0,3,0,0,-1
6450,0,4,0,0,-1
6450,0,5,0,0,-1
6450,0,6,0,0,-1
6450,1,0,0,1,-1
6450,1,1,1,0,-1
6450,1,2,0,0,-1
6452,0,0,1,0,-1
6452,0,1,1,0,-1
6452,0,2,1,1,-1
6452,0,3,0,1,-1
6452,0,4,0,0,-1
6452,0,5,0,0,-1
6452,0,6,0,0,-1
6452,1,0,1,0,-1
6452,1,1,0,1,-1
6452,1,2,0,0,-1
6454,0,0,0,1,-1
6454,0,1,0,1,-1
6454,0,2,1,1,-1
6454,0,3,1,0,-1
6454,0,4,0,0,-1
6454,0,5,0,0,-1
6454,0,6,0,0,-1
6454,1,0,0,1,-1
6454,1,1,1,0,-1
6454,1,2,0,0,-1
6456,0,0,1,0,-1
6456,0,1,1,1,-1
6456,0,2,1,1,-1
6456,0,3,0,1,-1
6456,0,4,0,0,-1
6456,0,5,0,0,-1
6456,0,6,0,0,-1
6456,1,0,1,1,-1
6456,1,1,0,0,-1
6456,1,2,0,0,-1
6458,0,0,0,1,-1
6458,0,1,1,1,-1
6458,0,2,1,0,-1
6458,0,3,1,1,-1
6458,0,4,0,0,-1
6458,0,5,0,0,-1
6458,0,6,0,0,-1
6458,1,0,1,1,-1
6458,1,1,0,0,-1
6458,1,2,0,0,-1
6460,0,0,1,1,-1
6460,0,1,1,1,-1
6460,0,2,0,0,-1
6460,0,3,1,1,-1
6460,0,4,0,0,-1
6460,0,5,0,0,-1
6460,0,6,0,0,-1
6460,1,0,1,0,-1
6460,1,1,0,1,-1
6460,1,2,0,0,-1
6462,0,0,1,0,-1
6462,0,1,1,1,-1
6462,0,2,0,0,-1
6462,0,3,1,1,-1
6462,0,4,0,0,-1
6462,0,5,0,0,-1
6462,0,6,0,0,-1
6462,1,0,0,1,-1
6462,1,1,1,0,-1
6462,1,2,0,0,-1
6464,0,0,0,0,-1
6464,0,1,1,1,-1
6464,0,2,0,0,-1
6464,0,3,1,1,-1
6464,0,4,0,0,-1
6464,0,5,0,0,-1
6464,0,6,0,0,-1
6464,1,0,1,1,-1
6464,1,1,0,0,-1
6464,1,2,0,0,-1
6466,0,0,0,0,-1
6466,0,1,1,0,-1
6466,0,2,0,0,-1
6466,0,3,1,1,-1
6466,0,4,0,0,-1
6466,0,5,0,0,-1
6466,0,6,0,0,-1
6466,1,0,1,0,-1
6466,1,1,0,1,-1
6466,1,2,0,0,-1
6468,0,0,0,1,-1
6468,0,1,0,1,-1
6468,0,2,0,0,-1
6468,0,3,1,1,-1
6468,0,4,0,0,-1
6468,0,5,0,0,-1
6468,0,6,0,0,-1
6468,1,0,0,0,-1
6468,1,1,1,1,-1
6468,1,2,0,0,-1
6470,0,0,1,1,-1
6470,0,1,1,1,-1
6470,0,2,0,0,-1
6470,0,3,1,0,-1
6470,0,4,0,0,-1
6470,0,5,0,0,-1
6470,0,6,0,0,-1
6470,1,0,0,1,-1
6470,1,1,1,0,-1
6470,1,2,0,0,-1
6472,0,0,1,0,-1
6472,0,1,1,0,-1
6472,0,2,0,0,-1
6472,0,3,0,0,-1
6472,0,4,0,0,-1
6472,0,5,0,0,-1
6472,0,6,0,0,-1
6472,1,0,1,1,-1
6472,1,1,0,0,-1
6472,1,2,0,0,-1
6474,0,0,0,0,-1
6474,0,1,0,0,-1
6474,0,2,0,0,-1
6474,0,3,0,0,-1
6474,0,4,0,0,-1
6474,0,5,0,0,-1
6474,0,6,0,0,-1
6474,1,0,1,0,-1
6474,1,1,0,1,-1
6474,1,2,0,0,-1
6476,0,0,0,1,-1
6476,0,1,0,1,-1
6476,0,2,0,0,-1
6476,0,3,0,0,-1
6476,0,4,0,0,-1
6476,0,5,0,0,-1
6476,0,6,0,0,-1
6476,1,0,0,1,-1
6476,1,1,1,0,-1
6476,1,2,0,0,-1
6478,0,0,1,1,-1
6478,0,1,1,0,-1
6478,0,2,0,1,-1
6478,0,3,0,1,-1
6478,0,4,0,0,-1
6478,0,5,0,0,-1
6478,0,6,0,0,-1
6478,1,0,1,0,-1
6478,1,1,0,1,-1
6478,1,2,0,0,-1
6480,0,0,1,1,-1
6480,0,1,0,0,-1
6480,0,2,1,1,-1
6480,0,3,1,1,-1
6480,0,4,0,0,-1
6480,0,5,0,0,-1
6480,0,6,0,0,-1
6480,1,0,0,0,-1
6480,1,1,1,1,-1
6480,1,2,0,0,-1
6482,0,0,1,0,-1
6482,0,1,0,1,-1
6482,0,2,1,0,-1
6482,0,3,1,0,-1
6482,0,4,0,0,-1
6482,0,5,0,0,-1
6482,0,6,0,0,-1
6482,1,0,0,0,-1
6482,1,1,1,1,-1
6482,1,2,0,0,-1
6484,0,0,0,0,-1
6484,0,1,1,1,-1
6484,0,2,0,0,-1
6484,0,3,0,0,-1
6484,0,4,0,0,-1
6484,0,5,0,0,-1
6484,0,6,0,0,-1
6484,1,0,0,0,-1
6484,1,1,1,1,-1
6484,1,2,0,0,-1
6486,0,0,0,1,-1
6486,0,1,1,0,-1
6486,0,2,0,1,-1
6486,0,3,0,1,-1
6486,0,4,0,0,-1
6486,0,5,0,0,-1
6486,0,6,0,0,-1
6486,1,0,0,0,-1
6486,1,1,1,1,-1
6486,1,2,0,0,-1
6488,0,0,1,0,-1
6488,0,1,0,0,-1
6488,0,2,1,0,-1
6488,0,3,1,0,-1
6488,0,4,0,0,-1
6488,0,5,0,0,-1
6488,0,6,0,0,-1
6488,1,0,0,0,-1
6488,1,1,1,1,-1
6488,1,2,0,0,-1
6490,0,0,0,1,-1
6490,0,1,0,0,-1
6490,0,2,0,0,-1
6490,0,3,0,0,-1
6490,0,4,0,0,-1
6490,0,5,0,0,-1
6490,0,6,0,0,-1
6490,1,0,0,1,-1
6490,1,1,1,0,-1
6490,1,2,0,0,-1
6492,0,0,1,1,-1
6492,0,1,0,1,-1
6492,0,2,0,1,-1
6492,0,3,0,0,-1
6492,0,4,0,0,-1
6492,0,5,0,0,-1
6492,0,6,0,0,-1
6492,1,0,1,1,-1
6492,1,1,0,0,-1
6492,1,2,0,0,-1
6494,0,0,1,1,-1
6494,0,1,1,1,-1
6494,0,2,1,0,-1
6494,0,3,0,1,-1
6494,0,4,0,0,-1
6494,0,5,0,0,-1
6494,0,6,0,0,-1
6494,1,0,1,1,-1
6494,1,1,0,0,-1
6494,1,2,0,0,-1
6496,0,0,1,0,-1
6496,0,1,1,1,-1
6496,0,2,0,1,-1
6496,0,3,1,1,-1
6496,0,4,0,0,-1
6496,0,5,0,0,-1
6496,0,6,0,0,-1
6496,1,0,1,0,-1
6496,1,1,0,1,-1
6496,1,2,0,0,-1
6498,0,0,0,1,-1
6498,0,1,1,1,-1
6498,0,2,1,1,-1
6498,0,3,1,0,-1
6498,0,4,0,0,-1
6498,0,5,0,0,-1
6498,0,6,0,0,-1
6498,1,0,0,1,-1
6498,1,1,1,0,-1
6498,1,2,0,0,-1
6500,0,0,1,0,-1
6500,0,1,1,1,-1
6500,0,2,1,0,-1
6500,0,3,0,1,-1
6500,0,4,0,0,-1
6500,0,5,0,0,-1
6500,0,6,0,0,-1
6500,1,0,1,0,-1
6500,1,1,0,1,-1
6500,1,2,0,0,-1
6502,0,0,0,0,-1
6502,0,1,1,0,-1
6502,0,2,0,0,-1
6502,0,3,1,0,-1
6502,0,4,0,0,-1
6502,0,5,0,0,-1
6502,0,6,0,0,-1
6502,1,0,0,0,-1
6502,1,1,1,1,-1
6502,1,2,0,0,-1
6504,0,0,0,2,-1
6504,0,1,0,2,-1
6504,0,2,0,2,-1
6504,0,3,0,2,-1
6504,0,4,0,2,-1
6504,0,5,0,2,-1
6504,0,6,0,2,-1
6504,1,0,0,2,-1
6504,1,1,1,2,-1
6504,1,2,0,2,-1
6506,0,0,0,0,-1
6506,0,1,1,0,-1
6506,0,2,1,0,-1
6506,0,3,1,1,-1
6506,0,4,0,0,-1
6506,0,5,0,0,-1
6506,0,6,0,0,-1
6506,1,0,0,0,-1
6506,1,1,1,1,-1
6506,1,2,0,0,-1
6508,0,0,0,0,-1
6508,0,1,0,0,-1
6508,0,2,0,0,-1
6508,0,3,1,0,-1
6508,0,4,0,0,-1
6508,0,5,0,0,-1
6508,0,6,0,0,-1
6508,1,0,0,0,-1
6508,1,1,1,1,-1
6508,1,2,0,0,-1
6510,0,0,0,1,-1
6510,0,1,0,0,-1
6510,0,2,0,1,-1
6510,0,3,0,0,-1
6510,0,4,0,0,-1
6510,0,5,0,0,-1
6510,0,6,0,0,-1
6510,1,0,0,0,-1
6510,1,1,1,1,-1
6510,1,2,0,0,-1
6512,0,0,1,1,-1
6512,0,1,0,1,-1
6512,0,2,1,0,-1
6512,0,3,0,0,-1
6512,0,4,0,0,-1
6512,0,5,0,0,-1
6512,0,6,0,0,-1
6512,1,0,0,0,-1
6512,1,1,1,1,-1
6512,1,2,0,0,-1
6514,0,0,1,1,-1
6514,0,1,1,1,-1
6514,0,2,0,0,-1
6514,0,3,0,1,-1
6514,0,4,0,0,-1
6514,0,5,0,0,-1
6514,0,6,0,0,-1
6514,1,0,0,0,-1
6514,1,1,1,1,-1
6514,1,2,0,0,-1
6516,0,0,1,1,-1
6516,0,1,1,1,-1
6516,0,2,0,1,-1
6516,0,3,1,0,-1
6516,0,4,0,0,-1
6516,0,5,0,0,-1
6516,0,6,0,0,-1
6516,1,0,0,1,-1
6516,1,1,1,0,-1
6516,1,2,0,0,-1
6518,0,0,1,1,-1
6518,0,1,1,1,-1
6518,0,2,1,0,-1
6518,0,3,0,1,-1
6518,0,4,0,0,-1
6518,0,5,0,0,-1
6518,0,6,0,0,-1
6518,1,0,1,0,-1
6518,1,1,0,1,-1
6518,1,2,0,0,-1
6520,0,0,1,1,-1
6520,0,1,1,1,-1
6520,0,2,0,0,-1
6520,0,3,1,1,-1
6520,0,4,0,0,-1
6520,0,5,0,0,-1
6520,0,6,0,0,-1
6520,1,0,0,1,-1
6520,1,1,1,0,-1
6520,1,2,0,0,-1
6522,0,0,1,1,-1
6522,0,1,1,1,-1
6522,0,2,0,1,-1
6522,0,3,1,0,-1
6522,0,4,0,0,-1
6522,0,5,0,0,-1
6522,0,6,0,0,-1
6522,1,0,1,0,-1
6522,1,1,0,1,-1
6522,1,2,0,0,-1
6524,0,0,1,0,-1
6524,0,1,1,1,-1
6524,0,2,1,1,-1
6524,0,3,0,1,-1
6524,0,4,0,0,-1
6524,0,5,0,0,-1
6524,0,6,0,0,-1
6524,1,0,0,0,-1
6524,1,1,1,1,-1
6524,1,2,0,0,-1
6526,0,0,0,1,-1
6526,0,1,1,1,-1
6526,0,2,1,0,-1
6526,0,3,1,1,-1
6526,0,4,0,0,-1
6526,0,5,0,0,-1
6526,0,6,0,0,-1
6526,1,0,0,0,-1
6526,1,1,1,1,-1
6526,1,2,0,0,-1
6528,0,0,1,1,-1
6528,0,1,1,1,-1
6528,0,2,0,1,-1
6528,0,3,1,0,-1
6528,0,4,0,0,-1
6528,0,5,0,0,-1
6528,0,6,0,0,-1
6528,1,0,0,1,-1
6528,1,1,1,0,-1
6528,1,2,0,0,-1
6530,0,0,1,1,-1
6530,0,1,1,1,-1
6530,0,2,1,0,-1
6530,0,3,0,0,-1
6530,0,4,0,0,-1
6530,0,5,0,0,-1
6530,0,6,0,0,-1
6530,1,0,1,0,-1
6530,1,1,0,1,-1
6530,1,2,0,0,-1
6532,0,0,1,1,-1
6532,0,1,1,1,-1
6532,0,2,0,1,-1
6532,0,3,0,0,-1
6532,0,4,0,0,-1
6532,0,5,0,0,-1
6532,0,6,0,0,-1
6532,1,0,0,1,-1
6532,1,1,1,0,-1
6532,1,2,0,0,-1
6534,0,0,1,1,-1
6534,0,1,1,1,-1
6534,0,2,1,1,-1
6534,0,3,0,0,-1
6534,0,4,0,0,-1
6534,0,5,0,0,-1
6534,0,6,0,0,-1
6534,1,0,1,1,-1
6534,1,1,0,0,-1
6534,1,2,0,0,-1
6536,0,0,1,1,-1
6536,0,1,1,1,-1
6536,0,2,1,1,-1
6536,0,3,0,0,-1
6536,0,4,0,0,-1
6536,0,5,0,0,-1
6536,0,6,0,0,-1
6536,1,0,1,0,-1
6536,1,1,0,0,-1
6536,1,2,0,0,-1
6538,0,0,1,1,-1
6538,0,1,1,1,-1
6538,0,2,1,0,-1
6538,0,3,0,0,-1
6538,0,4,0,0,-1
6538,0,5,0,0,-1
6538,0,6,0,0,-1
6538,1,0,0,0,-1
6538,1,1,0,1,-1
6538,1,2,0,0,-1
6540,0,0,1,1,-1
6540,0,1,1,1,-1
6540,0,2,0,0,-1
6540,0,3,0,1,-1
6540,0,4,0,0,-1
6540,0,5,0,0,-1
6540,0,6,0,0,-1
6540,1,0,0,0,-1
6540,1,1,1,1,-1
6540,1,2,0,0,-1
6542,0,0,1,1,-1
6542,0,1,1,0,-1
6542,0,2,0,1,-1
6542,0,3,1,1,-1
6542,0,4,0,0,-1
6542,0,5,0,0,-1
