JPGNumber,RaceNumber,BubbleNumber,Actual,Baseline,CNN
15707,0,2,0,0,-1
15709,0,0,1,1,-1
15709,0,1,0,0,-1
15709,0,2,0,0,-1
15711,0,0,0,0,-1
15711,0,1,1,1,-1
15711,0,2,0,0,-1
15713,0,0,0,0,-1
15713,0,1,1,1,-1
15713,0,2,0,0,-1
15715,0,0,1,1,-1
15715,0,1,0,0,-1
15715,0,2,0,0,-1
15717,0,0,0,0,-1
15717,0,1,1,1,-1
15717,0,2,0,0,-1
15719,0,0,1,1,-1
15719,0,1,0,0,-1
15719,0,2,0,0,-1
15721,0,0,1,1,-1
15721,0,1,0,0,-1
15721,0,2,0,0,-1
15723,0,0,0,0,-1
15723,0,1,1,1,-1
15723,0,2,0,0,-1
15725,0,0,0,0,-1
15725,0,1,1,1,-1
15725,0,2,0,0,-1
15727,0,0,1,1,-1
15727,0,1,0,0,-1
15727,0,2,0,0,-1
15729,0,0,0,0,-1
15729,0,1,1,1,-1
15729,0,2,0,0,-1
15731,0,0,0,0,-1
15731,0,1,1,1,-1
15731,0,2,0,0,-1
15733,0,0,1,1,-1
15733,0,1,0,0,-1
15733,0,2,0,0,-1
15735,0,0,1,1,-1
15735,0,1,0,0,-1
15735,0,2,0,0,-1
15737,0,0,0,0,-1
15737,0,1,1,1,-1
15737,0,2,0,0,-1
15739,0,0,1,1,-1
15739,0,1,0,0,-1
15739,0,2,0,0,-1
15741,0,0,0,0,-1
15741,0,1,1,1,-1
15741,0,2,0,0,-1
15743,0,0,0,0,-1
15743,0,1,1,1,-1
15743,0,2,0,0,-1
15745,0,0,0,0,-1
15745,0,1,1,1,-1
15745,0,2,0,0,-1
15747,0,0,0,0,-1
15747,0,1,1,1,-1
15747,0,2,0,0,-1
15749,0,0,0,0,-1
15749,0,1,1,1,-1
15749,0,2,0,0,-1
15751,0,0,0,0,-1
15751,0,1,1,1,-1
15751,0,2,0,0,-1
15753,0,0,0,0,-1
15753,0,1,1,1,-1
15753,0,2,0,0,-1
15755,0,0,0,0,-1
15755,0,1,1,1,-1
15755,0,2,0,0,-1
15757,0,0,0,0,-1
15757,0,1,1,1,-1
15757,0,2,0,0,-1
15759,0,0,0,0,-1
15759,0,1,1,1,-1
15759,0,2,0,0,-1
15761,0,0,1,1,-1
15761,0,1,0,0,-1
15761,0,2,0,0,-1
15763,0,0,1,1,-1
15763,0,1,0,0,-1
15763,0,2,0,0,-1
15765,0,0,1,1,-1
15765,0,1,0,0,-1
15765,0,2,0,0,-1
15767,0,0,0,0,-1
15767,0,1,1,1,-1
15767,0,2,0,0,-1
15769,0,0,0,0,-1
15769,0,1,1,1,-1
15769,0,2,0,0,-1
15771,0,0,0,0,-1
15771,0,1,1,1,-1
15771,0,2,0,0,-1
15773,0,0,0,0,-1
15773,0,1,0,0,-1
15773,0,2,1,1,-1
15775,0,0,0,0,-1
15775,0,1,1,1,-1
15775,0,2,0,0,-1
15777,0,0,1,1,-1
15777,0,1,0,0,-1
15777,0,2,0,0,-1
15779,0,0,1,1,-1
15779,0,1,0,0,-1
15779,0,2,0,0,-1
15781,0,0,1,1,-1
15781,0,1,0,0,-1
15781,0,2,0,0,-1
15783,0,0,0,0,-1
15783,0,1,1,1,-1
15783,0,2,0,0,-1
15785,0,0,0,0,-1
15785,0,1,1,1,-1
15785,0,2,0,0,-1
15787,0,0,0,0,-1
15787,0,1,1,1,-1
15787,0,2,0,0,-1
15789,0,0,0,0,-1
15789,0,1,1,1,-1
15789,0,2,0,0,-1
15791,0,0,0,0,-1
15791,0,1,1,1,-1
15791,0,2,0,0,-1
15793,0,0,0,0,-1
15793,0,1,1,1,-1
15793,0,2,0,0,-1
15795,0,0,0,2,-1
15795,0,1,1,2,-1
15795,0,2,0,2,-1
15797,0,0,1,1,-1
15797,0,1,0,0,-1
15797,0,2,0,0,-1
15799,0,0,0,2,-1
15799,0,1,1,2,-1
15799,0,2,0,2,-1
15801,0,0,1,1,-1
15801,0,1,0,0,-1
15801,0,2,0,0,-1
15803,0,0,1,1,-1
15803,0,1,0,0,-1
15803,0,2,0,0,-1
15805,0,0,0,0,-1
15805,0,1,1,1,-1
15805,0,2,0,0,-1
15807,0,0,1,1,-1
15807,0,1,0,0,-1
15807,0,2,0,0,-1
15809,0,0,0,0,-1
15809,0,1,1,1,-1
15809,0,2,0,0,-1
15811,0,0,0,0,-1
15811,0,1,1,1,-1
15811,0,2,0,0,-1
15813,0,0,1,1,-1
15813,0,1,0,0,-1
15813,0,2,0,0,-1
15815,0,0,0,0,-1
15815,0,1,1,1,-1
15815,0,2,0,0,-1
15817,0,0,0,0,-1
15817,0,1,1,1,-1
15817,0,2,0,0,-1
15819,0,0,1,0,-1
15819,0,1,0,0,-1
15819,0,2,0,0,-1
15821,0,0,0,0,-1
15821,0,1,1,1,-1
15821,0,2,0,0,-1
15823,0,0,0,0,-1
15823,0,1,1,1,-1
15823,0,2,0,0,-1
15825,0,0,0,0,-1
15825,0,1,1,1,-1
15825,0,2,0,0,-1
15827,0,0,0,0,-1
15827,0,1,1,1,-1
15827,0,2,0,0,-1
15829,0,0,0,0,-1
15829,0,1,1,1,-1
15829,0,2,0,0,-1
15831,0,0,1,1,-1
15831,0,1,0,0,-1
15831,0,2,0,0,-1
15833,0,0,0,0,-1
15833,0,1,1,1,-1
15833,0,2,0,0,-1
15835,0,0,0,0,-1
15835,0,1,1,1,-1
15835,0,2,0,0,-1
15837,0,0,1,1,-1
15837,0,1,0,0,-1
15837,0,2,0,0,-1
15839,0,0,1,1,-1
15839,0,1,0,0,-1
15839,0,2,0,0,-1
15841,0,0,0,0,-1
15841,0,1,1,1,-1
15841,0,2,0,0,-1
15843,0,0,0,0,-1
15843,0,1,1,1,-1
15843,0,2,0,0,-1
15845,0,0,0,0,-1
15845,0,1,1,1,-1
15845,0,2,0,0,-1
15847,0,0,0,0,-1
15847,0,1,1,1,-1
15847,0,2,0,0,-1
15849,0,0,0,0,-1
15849,0,1,1,1,-1
15849,0,2,0,0,-1
15851,0,0,0,0,-1
15851,0,1,1,1,-1
15851,0,2,0,0,-1
15853,0,0,0,0,-1
15853,0,1,1,1,-1
15853,0,2,0,0,-1
15855,0,0,0,0,-1
15855,0,1,1,1,-1
15855,0,2,0,0,-1
15857,0,0,1,1,-1
15857,0,1,0,0,-1
15857,0,2,0,0,-1
15859,0,0,0,0,-1
15859,0,1,1,1,-1
15859,0,2,0,0,-1
15861,0,0,1,1,-1
15861,0,1,0,0,-1
15861,0,2,0,0,-1
15863,0,0,0,0,-1
15863,0,1,1,1,-1
15863,0,2,0,0,-1
15865,0,0,0,0,-1
15865,0,1,1,1,-1
15865,0,2,0,0,-1
15867,0,0,1,1,-1
15867,0,1,0,0,-1
15867,0,2,0,0,-1
15869,0,0,0,0,-1
15869,0,1,1,1,-1
15869,0,2,0,0,-1
15871,0,0,0,0,-1
15871,0,1,1,1,-1
15871,0,2,0,0,-1
15873,0,0,0,0,-1
15873,0,1,1,1,-1
15873,0,2,0,0,-1
15875,0,0,0,0,-1
15875,0,1,1,1,-1
15875,0,2,0,0,-1
15877,0,0,1,1,-1
15877,0,1,0,0,-1
15877,0,2,0,0,-1
15879,0,0,1,1,-1
15879,0,1,0,0,-1
15879,0,2,0,0,-1
15881,0,0,1,1,-1
15881,0,1,0,0,-1
15881,0,2,0,0,-1
15883,0,0,1,1,-1
15883,0,1,0,0,-1
15883,0,2,0,0,-1
15885,0,0,1,1,-1
15885,0,1,0,0,-1
15885,0,2,0,0,-1
15887,0,0,0,0,-1
15887,0,1,1,1,-1
15887,0,2,0,0,-1
15889,0,0,0,0,-1
15889,0,1,1,1,-1
15889,0,2,0,0,-1
15891,0,0,0,0,-1
15891,0,1,1,1,-1
15891,0,2,0,0,-1
15893,0,0,1,1,-1
15893,0,1,0,0,-1
15893,0,2,0,0,-1
15895,0,0,1,1,-1
15895,0,1,0,0,-1
15895,0,2,0,0,-1
15897,0,0,0,0,-1
15897,0,1,1,1,-1
15897,0,2,0,0,-1
15899,0,0,0,0,-1
15899,0,1,1,1,-1
15899,0,2,0,0,-1
15901,0,0,1,1,-1
15901,0,1,0,0,-1
15901,0,2,0,0,-1
15903,0,0,1,1,-1
15903,0,1,0,0,-1
15903,0,2,0,0,-1
15905,0,0,0,0,-1
15905,0,1,1,1,-1
15905,0,2,0,0,-1
15907,0,0,0,0,-1
15907,0,1,1,1,-1
15907,0,2,0,0,-1
15909,0,0,0,0,-1
15909,0,1,1,1,-1
15909,0,2,0,0,-1
15911,0,0,1,1,-1
15911,0,1,0,0,-1
15911,0,2,0,0,-1
15913,0,0,0,0,-1
15913,0,1,1,1,-1
15913,0,2,0,0,-1
15915,0,0,0,0,-1
15915,0,1,1,1,-1
15915,0,2,0,0,-1
15917,0,0,1,1,-1
15917,0,1,0,0,-1
15917,0,2,0,0,-1
15919,0,0,0,0,-1
15919,0,1,1,1,-1
15919,0,2,0,0,-1
15921,0,0,0,0,-1
15921,0,1,1,1,-1
15921,0,2,0,0,-1
15923,0,0,0,0,-1
15923,0,1,1,1,-1
15923,0,2,0,0,-1
15925,0,0,1,1,-1
15925,0,1,0,0,-1
15925,0,2,0,0,-1
15927,0,0,1,1,-1
15927,0,1,0,0,-1
15927,0,2,0,0,-1
15929,0,0,1,1,-1
15929,0,1,0,0,-1
15929,0,2,0,0,-1
15931,0,0,1,2,-1
15931,0,1,0,2,-1
15931,0,2,0,2,-1
15933,0,0,1,1,-1
15933,0,1,0,0,-1
15933,0,2,0,0,-1
15935,0,0,1,1,-1
15935,0,1,0,0,-1
15935,0,2,0,0,-1
15937,0,0,1,1,-1
15937,0,1,0,0,-1
15937,0,2,0,0,-1
15939,0,0,0,2,-1
15939,0,1,1,2,-1
15939,0,2,0,2,-1
15941,0,0,0,0,-1
15941,0,1,1,1,-1
15941,0,2,0,0,-1
15943,0,0,0,0,-1
15943,0,1,1,1,-1
15943,0,2,0,0,-1
15945,0,0,0,0,-1
15945,0,1,1,1,-1
15945,0,2,0,0,-1
15947,0,0,0,0,-1
15947,0,1,1,1,-1
15947,0,2,0,0,-1
15949,0,0,0,0,-1
15949,0,1,1,1,-1
15949,0,2,0,0,-1
15951,0,0,0,0,-1
15951,0,1,1,1,-1
15951,0,2,0,0,-1
15953,0,0,1,1,-1
15953,0,1,0,0,-1
15953,0,2,0,0,-1
15955,0,0,1,1,-1
15955,0,1,0,0,-1
15955,0,2,0,0,-1
15957,0,0,0,0,-1
15957,0,1,1,1,-1
15957,0,2,0,0,-1
15959,0,0,0,0,-1
15959,0,1,1,1,-1
15959,0,2,0,0,-1
15961,0,0,1,1,-1
15961,0,1,0,0,-1
15961,0,2,0,0,-1
15963,0,0,1,1,-1
15963,0,1,0,0,-1
15963,0,2,0,0,-1
15965,0,0,1,1,-1
15965,0,1,0,0,-1
15965,0,2,0,0,-1
15967,0,0,0,0,-1
15967,0,1,1,1,-1
15967,0,2,0,0,-1
15969,0,0,0,0,-1
15969,0,1,1,1,-1
15969,0,2,0,0,-1
15971,0,0,1,1,-1
15971,0,1,0,0,-1
15971,0,2,0,0,-1
15973,0,0,0,0,-1
15973,0,1,1,1,-1
15973,0,2,0,0,-1
15975,0,0,0,0,-1
15975,0,1,1,1,-1
15975,0,2,0,0,-1
15977,0,0,0,0,-1
15977,0,1,1,1,-1
15977,0,2,0,0,-1
15979,0,0,0,0,-1
15979,0,1,1,1,-1
15979,0,2,0,0,-1
15981,0,0,1,1,-1
15981,0,1,0,0,-1
15981,0,2,0,0,-1
15983,0,0,0,0,-1
15983,0,1,1,1,-1
15983,0,2,0,0,-1
15985,0,0,0,0,-1
15985,0,1,1,1,-1
15985,0,2,0,0,-1
15987,0,0,0,0,-1
15987,0,1,1,1,-1
15987,0,2,0,0,-1
15989,0,0,0,0,-1
15989,0,1,1,1,-1
15989,0,2,0,0,-1
15991,0,0,1,1,-1
15991,0,1,0,0,-1
15991,0,2,0,0,-1
15993,0,0,0,0,-1
15993,0,1,1,1,-1
15993,0,2,0,0,-1
15995,0,0,0,0,-1
15995,0,1,1,1,-1
15995,0,2,0,0,-1
15997,0,0,1,1,-1
15997,0,1,0,0,-1
15997,0,2,0,0,-1
15999,0,0,1,1,-1
15999,0,1,0,0,-1
15999,0,2,0,0,-1
16001,0,0,1,2,-1
16001,0,1,0,2,-1
16001,0,2,0,2,-1
16003,0,0,1,1,-1
16003,0,1,0,0,-1
16003,0,2,0,0,-1
16005,0,0,0,0,-1
16005,0,1,1,1,-1
16005,0,2,0,0,-1
16007,0,0,1,1,-1
16007,0,1,0,0,-1
16007,0,2,0,0,-1
16009,0,0,1,1,-1
16009,0,1,0,0,-1
16009,0,2,0,0,-1
16011,0,0,1,1,-1
16011,0,1,0,0,-1
16011,0,2,0,0,-1
16013,0,0,1,1,-1
16013,0,1,0,0,-1
16013,0,2,0,0,-1
16015,0,0,0,0,-1
16015,0,1,1,1,-1
16015,0,2,0,0,-1
16017,0,0,0,0,-1
16017,0,1,1,1,-1
16017,0,2,0,0,-1
16019,0,0,1,1,-1
16019,0,1,0,0,-1
16019,0,2,0,0,-1
16021,0,0,0,0,-1
16021,0,1,1,1,-1
16021,0,2,0,0,-1
16023,0,0,1,1,-1
16023,0,1,0,0,-1
16023,0,2,0,0,-1
16025,0,0,0,0,-1
16025,0,1,1,1,-1
16025,0,2,0,0,-1
16027,0,0,0,0,-1
16027,0,1,1,1,-1
16027,0,2,0,0,-1
16029,0,0,0,0,-1
16029,0,1,1,1,-1
16029,0,2,0,0,-1
16031,0,0,1,1,-1
16031,0,1,0,0,-1
16031,0,2,0,0,-1
16033,0,0,1,1,-1
16033,0,1,0,0,-1
16033,0,2,0,0,-1
16035,0,0,1,1,-1
16035,0,1,0,0,-1
16035,0,2,0,0,-1
16037,0,0,1,1,-1
16037,0,1,0,0,-1
16037,0,2,0,0,-1
16039,0,0,1,0,-1
16039,0,1,0,0,-1
16039,0,2,0,0,-1
16043,0,0,1,1,-1
16043,0,1,0,0,-1
16043,0,2,0,0,-1
16045,0,0,0,0,-1
16045,0,1,1,1,-1
16045,0,2,0,0,-1
16047,0,0,1,1,-1
16047,0,1,0,0,-1
16047,0,2,0,0,-1
16049,0,0,0,0,-1
16049,0,1,1,1,-1
16049,0,2,0,0,-1
16051,0,0,1,1,-1
16051,0,1,0,0,-1
16051,0,2,0,0,-1
16053,0,0,0,0,-1
16053,0,1,1,1,-1
16053,0,2,0,0,-1
16055,0,0,0,0,-1
16055,0,1,1,1,-1
16055,0,2,0,0,-1
16057,0,0,1,1,-1
16057,0,1,0,0,-1
16057,0,2,0,0,-1
16059,0,0,0,0,-1
16059,0,1,1,1,-1
16059,0,2,0,0,-1
16061,0,0,0,0,-1
16061,0,1,1,1,-1
16061,0,2,0,0,-1
16063,0,0,1,2,-1
16063,0,1,0,2,-1
16063,0,2,0,2,-1
16065,0,0,0,0,-1
16065,0,1,1,1,-1
16065,0,2,0,0,-1
16067,0,0,0,0,-1
16067,0,1,1,1,-1
16067,0,2,0,0,-1
16069,0,0,0,0,-1
16069,0,1,1,1,-1
16069,0,2,0,0,-1
16071,0,0,0,0,-1
16071,0,1,1,1,-1
16071,0,2,0,0,-1
16073,0,0,1,1,-1
16073,0,1,0,0,-1
16073,0,2,0,0,-1
16075,0,0,1,1,-1
16075,0,1,0,0,-1
16075,0,2,0,0,-1
16077,0,0,0,0,-1
16077,0,1,1,1,-1
16077,0,2,0,0,-1
16079,0,0,0,0,-1
16079,0,1,1,1,-1
16079,0,2,0,0,-1
16081,0,0,0,0,-1
16081,0,1,1,1,-1
16081,0,2,0,0,-1
16083,0,0,0,0,-1
16083,0,1,1,1,-1
16083,0,2,0,0,-1
16085,0,0,0,0,-1
16085,0,1,1,1,-1
16085,0,2,0,0,-1
16087,0,0,0,0,-1
16087,0,1,1,1,-1
16087,0,2,0,0,-1
16089,0,0,1,1,-1
16089,0,1,0,0,-1
16089,0,2,0,0,-1
16091,0,0,1,1,-1
16091,0,1,0,0,-1
16091,0,2,0,0,-1
16093,0,0,0,0,-1
16093,0,1,1,1,-1
16093,0,2,0,0,-1
16095,0,0,0,2,-1
16095,0,1,1,2,-1
16095,0,2,0,2,-1
16097,0,0,0,0,-1
16097,0,1,1,1,-1
16097,0,2,0,0,-1
16099,0,0,0,0,-1
16099,0,1,1,1,-1
16099,0,2,0,0,-1
16101,0,0,1,1,-1
16101,0,1,0,0,-1
16101,0,2,0,0,-1
16103,0,0,1,1,-1
16103,0,1,0,0,-1
16103,0,2,0,0,-1
16105,0,0,0,0,-1
16105,0,1,1,1,-1
16105,0,2,0,0,-1
16107,0,0,0,0,-1
16107,0,1,1,1,-1
16107,0,2,0,0,-1
16109,0,0,0,0,-1
16109,0,1,1,1,-1
16109,0,2,0,0,-1
16111,0,0,0,0,-1
16111,0,1,1,1,-1
16111,0,2,0,0,-1
16113,0,0,1,1,-1
16113,0,1,0,0,-1
16113,0,2,0,0,-1
16115,0,0,1,1,-1
16115,0,1,0,0,-1
16115,0,2,0,0,-1
16117,0,0,0,0,-1
16117,0,1,1,1,-1
16117,0,2,0,0,-1
16119,0,0,1,1,-1
16119,0,1,0,0,-1
16119,0,2,0,0,-1
16121,0,0,1,1,-1
16121,0,1,0,0,-1
16121,0,2,0,0,-1
16123,0,0,1,1,-1
16123,0,1,0,0,-1
16123,0,2,0,0,-1
16125,0,0,1,1,-1
16125,0,1,0,0,-1
16125,0,2,0,0,-1
16127,0,0,1,1,-1
16127,0,1,0,0,-1
16127,0,2,0,0,-1
16129,0,0,0,0,-1
16129,0,1,1,1,-1
16129,0,2,0,0,-1
16131,0,0,1,1,-1
16131,0,1,0,0,-1
16131,0,2,0,0,-1
16133,0,0,1,1,-1
16133,0,1,0,0,-1
16133,0,2,0,0,-1
16135,0,0,1,1,-1
16135,0,1,0,0,-1
16135,0,2,0,0,-1
16137,0,0,1,1,-1
16137,0,1,0,0,-1
16137,0,2,0,0,-1
16139,0,0,1,1,-1
16139,0,1,0,0,-1
16139,0,2,0,0,-1
16141,0,0,0,0,-1
16141,0,1,1,1,-1
16141,0,2,0,0,-1
16143,0,0,1,1,-1
16143,0,1,0,0,-1
16143,0,2,0,0,-1
16145,0,0,0,0,-1
16145,0,1,1,1,-1
16145,0,2,0,0,-1
16147,0,0,0,0,-1
16147,0,1,1,1,-1
16147,0,2,0,0,-1
16149,0,0,0,0,-1
16149,0,1,1,1,-1
16149,0,2,0,0,-1
16151,0,0,0,0,-1
16151,0,1,1,1,-1
16151,0,2,0,0,-1
16153,0,0,0,0,-1
16153,0,1,1,1,-1
16153,0,2,0,0,-1
16155,0,0,1,1,-1
16155,0,1,0,0,-1
16155,0,2,0,0,-1
16157,0,0,0,0,-1
16157,0,1,1,1,-1
16157,0,2,0,0,-1
16159,0,0,1,1,-1
16159,0,1,0,0,-1
16159,0,2,0,0,-1
16161,0,0,1,1,-1
16161,0,1,0,0,-1
16161,0,2,0,0,-1
16163,0,0,0,0,-1
16163,0,1,1,1,-1
16163,0,2,0,0,-1
16165,0,0,0,0,-1
16165,0,1,1,1,-1
16165,0,2,0,0,-1
16167,0,0,1,1,-1
16167,0,1,0,0,-1
16167,0,2,0,0,-1
16169,0,0,0,0,-1
16169,0,1,1,1,-1
16169,0,2,0,0,-1
16171,0,0,0,0,-1
16171,0,1,1,1,-1
16171,0,2,0,0,-1
16173,0,0,0,0,-1
16173,0,1,1,1,-1
16173,0,2,0,0,-1
16175,0,0,0,0,-1
16175,0,1,1,1,-1
16175,0,2,0,0,-1
16177,0,0,0,0,-1
16177,0,1,1,1,-1
16177,0,2,0,0,-1
16179,0,0,1,1,-1
16179,0,1,0,0,-1
16179,0,2,0,0,-1
16181,0,0,1,1,-1
16181,0,1,0,0,-1
16181,0,2,0,0,-1
16183,0,0,1,1,-1
16183,0,1,0,0,-1
16183,0,2,0,0,-1
16185,0,0,0,0,-1
16185,0,1,1,1,-1
16185,0,2,0,0,-1
16187,0,0,1,1,-1
16187,0,1,0,0,-1
16187,0,2,0,0,-1
16189,0,0,1,1,-1
16189,0,1,0,0,-1
16189,0,2,0,0,-1
16191,0,0,1,1,-1
16191,0,1,0,0,-1
16191,0,2,0,0,-1
16193,0,0,1,1,-1
16193,0,1,0,0,-1
16193,0,2,0,0,-1
16195,0,0,0,0,-1
16195,0,1,1,1,-1
16195,0,2,0,0,-1
16197,0,0,1,1,-1
16197,0,1,0,0,-1
16197,0,2,0,0,-1
16199,0,0,1,1,-1
16199,0,1,0,0,-1
16199,0,2,0,0,-1
16201,0,0,0,0,-1
16201,0,1,1,1,-1
16201,0,2,0,0,-1
16203,0,0,1,1,-1
16203,0,1,0,0,-1
16203,0,2,0,0,-1
16205,0,0,1,1,-1
16205,0,1,0,0,-1
16205,0,2,0,0,-1
16207,0,0,0,0,-1
16207,0,1,1,1,-1
16207,0,2,0,0,-1
16209,0,0,0,0,-1
16209,0,1,1,1,-1
16209,0,2,0,0,-1
16211,0,0,0,0,-1
16211,0,1,1,1,-1
16211,0,2,0,0,-1
16213,0,0,0,0,-1
16213,0,1,1,1,-1
16213,0,2,0,0,-1
16215,0,0,0,0,-1
16215,0,1,1,1,-1
16215,0,2,0,0,-1
16217,0,0,0,0,-1
16217,0,1,1,1,-1
16217,0,2,0,0,-1
16219,0,0,0,1,-1
16219,0,1,1,0,-1
16219,0,2,0,0,-1
16221,0,0,0,0,-1
16221,0,1,1,1,-1
16221,0,2,0,0,-1
16223,0,0,1,1,-1
16223,0,1,0,0,-1
16223,0,2,0,0,-1
16225,0,0,1,1,-1
16225,0,1,0,0,-1
16225,0,2,0,0,-1
16227,0,0,0,0,-1
16227,0,1,1,1,-1
16227,0,2,0,0,-1
16229,0,0,1,1,-1
16229,0,1,0,0,-1
16229,0,2,0,0,-1
16231,0,0,0,0,-1
16231,0,1,1,1,-1
16231,0,2,0,0,-1
16233,0,0,1,1,-1
16233,0,1,0,0,-1
16233,0,2,0,0,-1
16235,0,0,1,1,-1
16235,0,1,0,0,-1
16235,0,2,0,0,-1
16237,0,0,0,0,-1
16237,0,1,1,1,-1
16237,0,2,0,0,-1
16239,0,0,0,0,-1
16239,0,1,1,1,-1
16239,0,2,0,0,-1
16241,0,0,0,0,-1
16241,0,1,1,1,-1
16241,0,2,0,0,-1
16243,0,0,1,1,-1
16243,0,1,0,0,-1
16243,0,2,0,0,-1
16245,0,0,0,0,-1
16245,0,1,1,1,-1
16245,0,2,0,0,-1
16247,0,0,1,1,-1
16247,0,1,0,0,-1
16247,0,2,0,0,-1
16249,0,0,1,1,-1
16249,0,1,0,0,-1
16249,0,2,0,0,-1
16251,0,0,0,0,-1
16251,0,1,1,1,-1
16251,0,2,0,0,-1
16253,0,0,1,1,-1
16253,0,1,0,0,-1
16253,0,2,0,0,-1
16255,0,0,1,1,-1
16255,0,1,0,0,-1
16255,0,2,0,0,-1
16257,0,0,1,1,-1
16257,0,1,0,0,-1
16257,0,2,0,0,-1
16259,0,0,1,1,-1
16259,0,1,0,0,-1
16259,0,2,0,0,-1
16261,0,0,1,1,-1
16261,0,1,0,0,-1
16261,0,2,0,0,-1
16263,0,0,1,1,-1
16263,0,1,0,0,-1
16263,0,2,0,0,-1
16265,0,0,0,0,-1
16265,0,1,1,1,-1
16265,0,2,0,0,-1
16267,0,0,0,0,-1
16267,0,1,1,1,-1
16267,0,2,0,0,-1
16269,0,0,0,0,-1
16269,0,1,1,1,-1
16269,0,2,0,0,-1
16271,0,0,0,0,-1
16271,0,1,1,1,-1
16271,0,2,0,0,-1
16273,0,0,0,0,-1
16273,0,1,1,1,-1
16273,0,2,0,0,-1
16275,0,0,0,0,-1
16275,0,1,1,1,-1
16275,0,2,0,0,-1
16277,0,0,0,0,-1
16277,0,1,1,1,-1
16277,0,2,0,0,-1
16279,0,0,0,0,-1
16279,0,1,1,1,-1
16279,0,2,0,0,-1
16281,0,0,1,1,-1
16281,0,1,0,0,-1
16281,0,2,0,0,-1
16285,0,0,1,1,-1
16285,0,1,0,0,-1
16285,0,2,0,0,-1
16287,0,0,1,1,-1
16287,0,1,0,0,-1
16287,0,2,0,0,-1
16289,0,0,1,1,-1
16289,0,1,0,0,-1
16289,0,2,0,0,-1
16291,0,0,0,0,-1
16291,0,1,1,1,-1
16291,0,2,0,0,-1
16293,0,0,0,0,-1
16293,0,1,1,1,-1
16293,0,2,0,0,-1
16295,0,0,1,1,-1
16295,0,1,0,0,-1
16295,0,2,0,0,-1
16297,0,0,0,0,-1
16297,0,1,1,1,-1
16297,0,2,0,0,-1
16299,0,0,1,1,-1
16299,0,1,0,0,-1
16299,0,2,0,0,-1
16301,0,0,1,1,-1
16301,0,1,0,0,-1
16301,0,2,0,0,-1
16303,0,0,1,1,-1
16303,0,1,0,0,-1
16303,0,2,0,0,-1
16305,0,0,0,0,-1
16305,0,1,1,1,-1
16305,0,2,0,0,-1
16307,0,0,1,1,-1
16307,0,1,0,0,-1
16307,0,2,0,0,-1
16309,0,0,1,1,-1
16309,0,1,0,0,-1
16309,0,2,0,0,-1
16311,0,0,1,1,-1
16311,0,1,0,0,-1
16311,0,2,0,0,-1
16313,0,0,0,0,-1
16313,0,1,1,1,-1
16313,0,2,0,0,-1
16315,0,0,0,0,-1
16315,0,1,1,1,-1
16315,0,2,0,0,-1
16317,0,0,0,0,-1
16317,0,1,1,1,-1
16317,0,2,0,0,-1
16319,0,0,0,0,-1
16319,0,1,1,1,-1
16319,0,2,0,0,-1
16321,0,0,0,0,-1
16321,0,1,1,1,-1
16321,0,2,0,0,-1
16323,0,0,0,0,-1
16323,0,1,1,1,-1
16323,0,2,0,0,-1
16325,0,0,1,1,-1
16325,0,1,0,0,-1
16325,0,2,0,0,-1
16327,0,0,0,0,-1
16327,0,1,1,1,-1
16327,0,2,0,0,-1
16329,0,0,1,1,-1
16329,0,1,0,0,-1
16329,0,2,0,0,-1
16331,0,0,1,1,-1
16331,0,1,0,0,-1
16331,0,2,0,0,-1
16333,0,0,0,0,-1
16333,0,1,1,1,-1
16333,0,2,0,0,-1
16335,0,0,1,1,-1
16335,0,1,0,0,-1
16335,0,2,0,0,-1
16337,0,0,1,1,-1
16337,0,1,0,0,-1
16337,0,2,0,0,-1
16339,0,0,0,0,-1
16339,0,1,1,1,-1
16339,0,2,0,0,-1
16341,0,0,1,1,-1
16341,0,1,0,0,-1
16341,0,2,0,0,-1
16343,0,0,0,0,-1
16343,0,1,1,1,-1
16343,0,2,0,0,-1
16345,0,0,1,1,-1
16345,0,1,0,0,-1
16345,0,2,0,0,-1
16347,0,0,1,1,-1
16347,0,1,0,0,-1
16347,0,2,0,0,-1
16349,0,0,0,0,-1
16349,0,1,1,1,-1
16349,0,2,0,0,-1
16351,0,0,0,0,-1
16351,0,1,1,1,-1
16351,0,2,0,0,-1
16353,0,0,1,1,-1
16353,0,1,0,0,-1
16353,0,2,0,0,-1
16355,0,0,0,0,-1
16355,0,1,1,1,-1
16355,0,2,0,0,-1
16357,0,0,7,0,-1
16357,0,1,7,0,-1
16357,0,2,7,0,-1
16359,0,0,7,0,-1
16359,0,1,7,0,-1
16359,0,2,7,0,-1
16361,0,0,0,0,-1
16361,0,1,1,1,-1
16361,0,2,0,0,-1
16363,0,0,0,0,-1
16363,0,1,1,1,-1
16363,0,2,0,0,-1
16365,0,0,0,0,-1
16365,0,1,1,1,-1
16365,0,2,0,0,-1
16367,0,0,1,1,-1
16367,0,1,0,0,-1
16367,0,2,0,0,-1
16369,0,0,1,1,-1
16369,0,1,0,0,-1
16369,0,2,0,0,-1
16371,0,0,0,2,-1
16371,0,1,0,2,-1
16371,0,2,1,2,-1
16373,0,0,1,1,-1
16373,0,1,0,0,-1
16373,0,2,0,0,-1
16375,0,0,1,1,-1
16375,0,1,0,0,-1
16375,0,2,0,0,-1
