JPGNumber,Race 0 Bubble 0,Race 0 Bubble 1,Race 0 Bubble 2,Race 0 Bubble 3,Race 0 Bubble 4,Race 0 Bubble 5,Race 0 Bubble 6
8521,1,1,1,0,0,0,0
8523,0,1,1,1,0,0,0
8525,0,0,1,0,0,0,0
8527,0,0,0,0,0,0,0
8529,0,4,0,0,0,0,0
8531,0,0,0,0,0,0,0
8533,0,0,0,0,0,0,0
8535,1,1,0,1,0,0,0
8537,1,0,1,1,0,0,0
8539,0,0,1,0,0,0,0
8541,0,0,1,0,0,0,0
8543,1,1,1,0,0,0,0
8545,0,0,0,1,0,0,0
8547,0,1,1,1,0,0,0
8549,0,0,1,0,0,0,0
8551,0,6,6,6,0,0,0
8553,4,4,4,0,0,0,0
8555,0,0,1,1,0,0,0
8557,0,1,1,1,0,0,0
8559,1,1,0,1,0,0,0
8561,1,1,1,0,0,0,0
8563,6,6,6,0,0,0,0
8565,1,1,1,0,0,0,0
8567,1,1,1,0,0,0,0
8569,0,0,0,1,0,0,0
8571,1,1,1,0,0,0,0
8573,1,1,1,0,0,0,0
8575,1,1,1,0,0,0,0
8577,0,0,1,1,0,0,0
8579,1,1,0,1,0,0,0
8581,1,1,0,1,0,0,0
8583,1,0,1,1,0,0,0
8585,0,0,0,0,0,0,0
8587,0,0,1,0,0,0,0
8589,1,1,0,1,0,0,0
8591,4,4,0,4,0,0,0
8593,0,0,0,0,0,0,0
8595,1,0,1,1,0,0,0
8597,1,1,0,1,0,0,0
8599,0,0,0,0,0,0,0
8601,1,1,1,0,0,0,0
8603,0,0,0,0,0,0,0
8605,0,0,1,0,0,0,0
8607,1,1,1,0,0,0,0
8609,1,1,1,0,0,0,0
8611,0,0,0,0,0,0,0
8613,0,0,0,0,0,0,0
8615,4,4,4,0,0,0,0
8617,0,1,0,0,0,0,0
8619,1,1,1,0,0,0,0
8621,1,0,1,1,0,0,0
8623,1,0,1,1,0,0,0
8625,4,4,0,4,0,0,0
8627,0,0,0,0,0,0,0
8629,0,0,1,0,0,0,0
8631,0,0,0,0,0,0,0
8633,0,0,0,0,0,0,0
8635,0,0,0,0,0,0,0
8637,0,0,0,0,0,0,0
8639,1,1,1,0,0,0,0
8641,1,1,1,0,0,0,0
8643,1,1,1,0,0,0,0
8645,1,1,1,0,0,0,0
8647,0,0,0,0,0,0,0
8649,0,0,0,0,0,0,0
8651,0,0,0,0,0,0,0
8653,0,0,0,0,0,0,0
8655,0,0,0,0,0,0,0
8657,0,0,0,0,0,0,0
8659,0,1,0,0,0,0,0
8661,0,0,1,0,0,0,0
8663,1,1,1,0,0,0,0
8665,0,0,0,1,0,0,0
8667,0,0,0,1,0,0,0
8669,1,1,0,1,0,0,0
8671,0,0,1,0,0,0,0
8673,0,0,1,0,0,0,0
8675,1,1,0,1,0,0,0
8677,0,0,0,0,0,0,0
8679,0,0,0,1,0,0,0
8681,0,0,1,0,0,0,0
8683,0,0,0,0,0,0,0
8685,0,0,0,0,0,0,0
8687,1,1,0,1,0,0,0
8689,0,0,0,0,0,0,0
8691,1,1,0,0,0,0,0
8693,1,1,0,1,0,0,0
8695,0,1,0,0,0,0,0
8697,0,0,0,0,0,0,0
8699,1,1,1,0,0,0,0
8701,0,0,0,0,0,0,0
24127,0,0,0,0,0,0,0
24129,1,1,0,1,0,0,0
24131,0,0,1,0,0,0,0
24133,0,0,0,0,0,0,0
24135,1,1,0,0,0,0,0
24137,0,0,0,0,0,0,0
24139,1,0,1,1,0,0,0
24141,1,1,1,0,0,0,0
24143,1,1,1,0,0,0,0
24145,4,4,0,4,0,0,0
24147,0,0,0,0,0,0,0
24149,0,0,2,2,0,0,0
24151,1,1,0,1,0,0,0
24153,1,1,1,0,0,0,0
24155,1,1,1,0,0,0,0
24157,0,0,0,0,0,0,0
24159,0,0,0,0,0,0,0
24161,1,1,0,1,0,0,0
24163,0,0,0,0,0,0,0
24165,0,0,0,0,0,0,0
24167,1,0,0,0,0,0,0
24169,0,0,1,0,0,0,0
24171,0,0,1,0,0,0,0
24173,0,0,1,0,0,0,0
24175,2,0,2,0,0,0,0
24177,0,0,1,0,0,0,0
24179,1,0,1,1,0,0,0
24181,4,4,4,0,0,0,0
24183,1,0,0,0,0,0,0
24185,0,0,0,0,0,0,0
24187,4,1,0,0,0,0,0
24189,1,1,0,1,0,0,0
24191,0,0,0,0,0,0,0
24193,0,0,1,0,0,0,0
24195,0,0,0,0,0,0,0
24197,0,0,1,0,0,0,0
24199,1,1,1,0,0,0,0
24201,1,0,1,0,0,0,0
24203,0,1,1,1,0,0,0
24205,0,0,0,0,0,0,0
24207,1,1,1,0,0,0,0
24209,0,0,0,0,0,0,0
24211,4,4,4,0,0,0,0
24213,4,0,4,4,0,0,0
24215,1,1,1,0,0,0,0
24217,1,1,0,1,0,0,0
24219,1,1,0,1,0,0,0
24221,0,0,2,0,0,0,0
24223,0,0,0,0,0,0,0
24225,1,1,0,1,0,0,0
24227,0,1,1,0,0,0,0
24229,0,0,0,0,0,0,0
24231,1,1,0,1,0,0,0
24233,0,0,1,0,0,0,0
24235,1,1,1,0,0,0,0
24237,1,1,1,0,0,0,0
24239,2,2,2,0,0,0,0
24241,1,1,1,0,0,0,0
24243,0,0,0,0,0,0,0
24245,0,0,1,0,0,0,0
24247,1,1,1,0,0,0,0
24249,1,1,1,0,0,0,0
24251,1,0,1,1,0,0,0
24253,0,1,1,0,4,0,0
24255,4,4,0,0,0,0,0
24257,0,0,0,0,0,0,0
24259,0,0,0,0,0,0,0
24261,0,1,1,1,0,0,0
24263,0,0,0,0,0,0,0
24265,1,0,1,1,0,0,0
24267,0,0,0,0,0,0,0
24269,1,1,1,0,0,0,0
24271,0,0,0,0,1,1,1
24273,1,0,0,0,0,0,0
24275,1,0,1,1,0,0,0
24277,4,4,0,4,0,0,0
24279,8,8,8,0,0,0,0
24281,0,0,1,0,0,0,0
24283,0,0,1,0,0,0,0
24285,1,1,0,5,0,0,0
24287,0,0,1,0,0,0,0
24289,0,0,0,0,0,0,0
24291,0,1,0,0,0,0,0
24293,1,0,1,1,0,0,0
24295,1,1,1,0,0,0,0
24297,0,0,0,0,0,0,0
24299,0,0,0,0,0,0,0
24301,1,1,0,1,0,0,0
24303,0,0,1,0,0,0,0
24305,0,0,1,0,0,0,0
24307,1,0,1,1,0,0,0
24309,0,0,4,0,0,0,0
24311,1,1,1,0,0,0,0
24313,1,1,1,0,0,0,0
24315,1,1,0,0,0,0,0
24317,0,0,0,0,0,0,0
24319,1,1,1,0,0,0,0
24321,0,0,0,0,0,0,0
24323,0,0,0,0,0,0,0
24325,1,1,1,0,0,0,0
24327,0,0,1,0,0,0,0
24329,0,0,1,0,0,0,0
24331,1,1,1,0,0,0,0
24333,0,1,0,0,0,0,0
24335,1,1,0,5,0,0,0
24337,1,1,1,0,0,0,0
24339,1,1,0,1,0,0,0
24341,1,1,0,1,0,0,0
24343,1,1,0,1,0,0,0
24345,1,0,1,1,0,0,0
24347,1,0,0,0,0,0,0
24349,0,0,0,0,0,0,0
24351,0,1,1,0,0,0,0
24353,1,1,1,0,0,0,0
24355,1,0,1,0,0,0,0
24357,0,0,1,0,0,0,0
24359,0,0,0,0,0,0,0
24361,4,4,4,0,0,0,0
24363,0,0,0,0,0,0,0
24365,1,1,1,0,0,0,0
24367,5,1,1,0,0,0,0
24369,0,0,0,0,0,0,0
24371,1,1,1,0,0,0,0
24373,0,0,1,0,0,0,0
24375,0,0,1,0,0,0,0
24377,0,0,0,0,0,0,0
24379,0,1,1,1,0,0,0
24381,1,0,0,0,0,0,0
24383,1,1,1,0,0,0,0
24385,1,1,0,1,0,0,0
24387,0,0,0,0,0,0,0
24389,1,1,0,1,0,0,0
24391,0,0,1,0,0,0,0
24393,0,0,1,0,0,0,0
24395,1,1,1,0,0,0,0
24397,1,1,1,0,0,0,0
24399,1,1,0,1,0,0,0
24401,0,0,0,0,0,0,0
24403,0,0,0,0,0,0,0
24405,0,0,1,0,0,0,0
24407,0,0,0,0,0,0,0
24409,1,1,1,0,0,0,0
24411,0,0,1,0,0,0,0
24413,0,0,0,0,0,0,0
24415,1,1,1,0,0,0,0
24417,0,0,0,0,0,0,0
24419,0,0,1,0,0,0,0
24421,1,0,0,0,0,0,0
24423,1,1,1,0,0,0,0
24425,0,0,1,0,0,0,0
24427,1,0,1,1,0,0,0
24429,0,0,0,0,0,0,0
24431,1,0,1,1,0,0,0
24433,1,1,1,0,0,0,0
24435,1,1,1,0,0,0,0
24437,1,1,1,0,0,0,0
24439,1,0,0,0,0,0,0
24441,1,1,1,0,0,0,0
24443,0,0,0,0,0,0,0
24445,0,0,0,0,1,0,0
24447,0,0,0,0,1,1,0
24449,0,0,1,0,0,0,0
24451,1,1,1,0,0,0,0
24453,0,0,0,0,0,0,0
24455,0,0,0,0,0,0,0
24457,0,0,0,0,1,0,0
24459,0,0,1,0,0,0,0
24461,1,1,1,0,0,0,0
24463,0,0,0,0,0,0,0
24465,1,0,1,1,0,0,0
24467,0,0,0,0,0,0,0
24469,1,1,1,0,0,0,0
24471,0,0,0,0,0,0,0
24473,0,0,0,0,0,0,0
24475,0,1,1,1,0,0,0
24477,1,1,1,0,0,0,0
24479,0,0,0,0,0,0,0
24481,0,0,1,0,0,0,0
24483,0,0,0,0,0,0,0
24485,0,0,0,0,0,0,0
24487,1,1,1,0,0,0,0
24489,0,0,1,1,0,0,0
24491,1,1,1,0,0,0,0
24493,1,1,0,1,0,0,0
24495,1,1,1,0,0,0,0
24497,1,1,0,1,0,0,0
24499,0,4,0,0,0,0,0
24501,1,1,1,0,0,0,0
24503,1,1,1,0,0,0,0
24505,1,1,1,0,0,0,0
24507,0,0,0,0,0,0,0
24509,1,1,1,0,0,0,0
24511,2,0,2,2,0,0,0
24513,2,2,2,0,0,0,0
24515,1,1,1,0,0,0,0
24517,0,0,0,0,0,0,0
24519,0,0,1,0,0,0,0
24521,1,0,1,1,0,0,0
24523,0,0,0,0,1,0,0
24525,1,1,1,0,0,0,0
24527,1,1,0,1,0,0,0
24529,0,0,0,0,0,0,0
24531,0,0,0,0,0,0,0
24533,1,0,0,0,0,0,0
24535,2,2,0,2,0,0,0
24537,0,0,0,0,0,0,0
24539,0,0,0,0,0,0,0
24541,1,0,0,0,0,0,0
24543,1,1,1,0,0,0,0
24545,0,0,1,0,0,0,0
24547,1,1,1,0,0,0,0
24549,1,1,1,0,0,0,0
24551,0,0,1,0,0,0,0
24553,1,1,1,0,0,0,0
24555,0,0,1,0,0,0,0
24557,0,0,0,0,0,0,0
24559,0,0,0,0,0,0,0
24561,0,0,1,0,0,0,0
24563,1,1,0,1,0,0,0
24565,0,0,4,0,0,0,0
24567,2,2,2,0,0,0,0
24569,0,0,0,0,0,0,0
24571,0,0,0,0,0,0,0
24573,0,0,0,0,0,0,0
24575,0,0,0,0,0,0,0
24577,1,1,1,0,0,0,0
24579,1,0,0,0,0,0,0
24581,0,0,0,1,0,0,0
24583,0,0,1,1,0,0,0
24585,0,0,0,0,0,0,0
24587,0,0,0,0,0,0,0
24589,0,0,0,0,0,0,0
24591,0,0,0,0,0,0,0
24593,1,1,1,0,0,0,0
24595,1,1,0,1,0,0,0
24597,1,1,1,0,0,0,0
24599,1,0,1,1,0,0,0
24601,1,1,0,1,0,0,0
24603,1,0,1,1,0,0,0
24605,1,0,1,0,0,0,0
24607,0,0,0,0,0,0,0
24609,0,0,0,0,0,0,0
24611,0,0,0,0,0,0,0
24613,1,0,1,1,0,0,0
24615,0,1,1,1,0,0,0
24617,0,0,0,0,0,0,0
24619,0,0,0,0,0,0,0
24621,0,0,1,0,0,0,0
24623,1,1,0,1,0,0,0
24625,0,0,1,0,0,0,0
24627,0,0,0,0,0,0,0
24629,1,0,1,1,0,0,0
24631,0,0,0,0,0,0,0
24633,1,1,1,0,0,0,0
24635,0,0,0,0,0,0,0
24637,1,1,1,0,0,0,0
24639,1,1,1,0,0,0,0
24641,1,1,1,0,0,0,0
24643,0,0,0,0,0,0,0
24645,1,1,1,0,0,0,0
24647,1,1,0,1,0,0,0
24649,1,0,0,0,0,0,0
24651,0,1,1,1,0,0,0
24653,0,0,0,0,0,0,0
24655,2,0,0,2,0,0,0
24657,0,1,0,0,0,0,0
24659,1,1,1,0,0,0,0
24661,1,1,0,1,0,0,0
24663,1,1,1,0,0,0,0
24665,0,0,0,0,1,0,0
24667,0,0,0,0,0,0,0
24669,0,1,1,0,0,0,0
24671,0,0,0,0,0,0,0
24673,0,0,0,0,0,0,0
24675,1,1,0,1,0,0,0
24677,0,0,8,8,0,0,0
24679,0,1,0,0,0,0,0
24681,1,1,1,0,0,0,0
24683,1,1,1,0,0,0,0
24685,0,1,1,0,0,0,0
24687,1,1,1,0,0,0,0
24689,1,1,0,1,0,0,0
24691,1,1,0,1,0,0,0
24693,0,0,0,0,0,0,0
24695,1,1,0,1,0,0,0
24697,1,1,0,0,0,0,0
24699,0,0,0,0,0,0,0
24701,0,0,0,0,0,0,0
24703,1,1,0,1,0,0,0
24705,0,0,0,0,0,0,0
24707,1,1,1,0,0,0,0
24709,0,0,0,0,0,0,0
24711,1,0,1,1,0,0,0
24713,1,1,1,0,0,0,0
24715,1,1,1,0,0,0,0
24717,0,0,0,0,0,0,0
24719,0,0,1,0,0,0,0
24721,1,1,1,0,0,0,0
24723,1,1,1,0,0,0,0
24725,0,0,1,0,0,0,0
24727,0,0,1,0,0,0,0
24729,1,1,1,0,0,0,0
24731,1,1,0,1,0,0,0
24733,0,1,1,0,0,0,0
24735,1,1,1,0,0,0,0
24737,0,1,1,1,0,0,0
24739,0,0,1,0,0,0,0
24741,1,1,1,0,0,0,0
24743,0,0,1,0,0,0,0
24745,1,0,0,0,0,0,0
24747,0,0,0,0,0,0,0
24749,1,1,0,1,0,0,0
24751,0,0,0,0,0,0,0
24753,1,1,1,0,0,0,0
24755,1,1,1,0,0,0,0
24757,0,0,0,0,0,0,0
24759,1,1,1,0,0,0,0
24761,1,0,0,1,0,0,0
24763,0,0,0,0,0,0,0
24765,1,1,1,0,0,0,0
24767,0,0,1,0,0,0,0
24769,2,2,2,0,0,0,0
24771,0,0,1,0,0,0,0
24773,1,1,0,1,0,0,0
24775,0,0,0,0,0,0,0
24777,1,1,0,1,0,0,0
24779,0,0,0,0,0,0,0
24781,1,1,1,0,0,0,0
24783,1,1,1,0,0,0,0
24785,1,0,0,0,0,0,0
24787,1,0,0,0,0,0,0
24789,1,1,1,0,0,0,0
24791,0,4,4,4,0,0,0
24793,1,0,1,1,0,0,0
24795,1,1,0,1,0,0,0
24797,0,0,0,0,0,0,0
24799,0,1,1,0,0,0,0
24801,0,1,1,1,0,0,0
24803,2,0,2,2,0,0,0
24805,1,1,1,0,0,0,0
24807,0,0,1,0,0,0,0
24809,0,0,4,0,0,0,0
24811,1,1,0,1,0,0,0
24813,1,0,1,1,0,0,0
24815,0,0,0,0,0,0,0
24817,1,1,1,0,0,0,0
24819,1,1,1,0,0,0,0
24821,0,0,0,0,0,0,0
24823,0,0,0,1,0,0,0
24825,1,0,1,1,0,0,0
24827,0,0,1,0,0,0,0
24829,0,0,1,0,0,0,0
24831,0,0,1,0,0,0,0
24833,0,0,1,0,0,0,0
24835,1,1,0,1,0,0,0
24837,1,1,1,0,0,0,0
24839,1,0,0,1,0,0,0
24841,0,0,1,0,0,0,0
24843,4,4,4,0,0,0,0
24845,1,1,0,1,0,0,0
24847,1,0,0,0,0,0,0
24849,1,1,0,1,0,0,0
24851,4,4,4,0,0,0,0
24853,0,1,1,1,0,0,0
24855,1,1,1,0,0,0,0
24857,0,0,0,0,0,0,0
24859,1,1,1,0,0,0,0
24861,0,0,0,0,0,0,0
24863,0,0,0,0,0,0,0
24865,1,1,0,0,0,0,0
24867,0,0,0,0,0,0,0
24869,1,1,1,0,0,0,0
24871,0,1,0,0,0,0,0
24873,0,0,0,0,0,0,0
24875,0,1,0,0,0,0,0
24877,1,0,1,0,0,0,0
24879,0,2,2,2,0,0,0
24881,0,1,0,0,0,0,0
24883,1,0,1,1,0,0,0
24885,0,0,0,0,0,0,0
24887,0,0,0,0,0,0,0
24889,0,0,0,0,0,0,0
24891,0,0,1,0,0,0,0
24893,1,0,0,0,0,0,0
24895,0,0,1,0,0,0,0
24897,1,1,1,0,0,0,0
24899,0,1,1,1,0,0,0
24901,4,4,4,0,0,0,0
24903,0,0,0,0,0,0,0
24905,0,0,1,0,0,0,0
24907,1,1,0,1,0,0,0
24909,0,0,0,0,0,0,0
24911,0,0,0,1,0,0,0
24913,0,0,2,0,0,0,0
24915,1,1,1,0,0,0,0
24917,1,0,1,1,0,0,0
24919,1,1,1,0,0,0,0
24921,0,0,1,0,0,0,0
24923,2,0,2,0,0,0,0
24925,1,1,0,1,0,0,0
24927,1,1,1,0,0,0,0
24929,1,0,0,0,0,0,0
24931,1,1,1,0,0,0,0
24933,1,0,1,1,0,0,0
24935,1,1,1,0,0,0,0
24937,0,0,0,0,0,0,0
24939,0,0,0,1,0,0,0
24941,0,0,0,0,0,0,0
24943,3,3,3,0,0,0,0
24945,0,0,0,0,0,0,0
24947,0,0,1,0,0,0,0
24949,0,1,1,0,0,0,0
24951,2,2,0,2,0,0,0
24953,0,4,5,4,0,0,0
24955,0,0,0,0,0,0,0
24957,0,0,0,0,0,0,0
24959,1,1,1,0,0,0,0
24961,0,0,0,0,0,0,0
24963,1,1,0,1,0,0,0
24965,1,1,0,1,0,0,0
24967,0,0,4,0,0,0,0
24969,0,0,0,0,0,0,0
24971,0,1,0,0,0,0,0
24973,0,0,0,1,0,0,0
24975,0,0,0,0,0,0,0
24977,0,0,0,0,0,0,0
26181,1,1,0,1,0,0,0
26183,1,1,0,1,0,0,0
26185,1,1,0,1,0,0,0
26187,1,1,1,0,0,0,0
26189,0,0,0,1,0,0,0
26191,0,0,0,0,0,0,0
26193,0,0,0,1,0,0,0
26195,0,0,0,0,0,0,0
26197,1,1,1,0,0,0,0
26199,1,1,0,1,0,0,0
26201,1,0,0,1,0,0,0
26203,4,4,0,4,0,0,0
26205,0,0,4,0,0,0,0
26207,0,0,0,1,0,0,0
26209,1,1,1,0,0,0,0
26211,0,0,0,1,0,0,0
26213,1,0,1,0,0,0,0
26215,0,1,1,1,0,0,0
26217,0,0,0,0,0,0,0
26219,0,0,0,0,0,0,0
26221,0,0,0,0,0,0,0
26223,0,0,0,0,0,0,0
26225,0,0,0,0,0,0,0
26227,1,1,0,1,0,0,0
26229,0,0,1,0,0,0,0
26231,1,4,0,4,0,0,0
26233,1,1,1,0,0,0,0
26235,0,0,0,0,0,0,0
26237,0,0,0,0,0,0,0
26239,0,0,0,0,0,0,0
26241,0,0,0,0,0,0,0
26243,0,0,0,0,0,0,0
26245,0,0,0,0,0,0,0
26247,0,0,1,0,0,0,0
26249,1,1,0,1,0,0,0
26251,1,1,1,0,0,0,0
26253,1,1,1,0,0,0,0
26255,1,1,1,0,0,0,0
26257,0,0,1,0,0,0,0
26259,4,4,4,0,0,0,0
26261,0,0,4,0,0,0,0
26263,1,0,1,0,0,0,0
26265,1,1,1,0,0,0,0
26267,4,0,0,0,0,0,0
26269,2,2,0,2,0,0,0
26271,0,1,1,1,0,0,0
26273,4,4,4,0,0,0,0
26275,0,0,1,0,0,0,0
26277,0,0,1,0,0,0,0
26279,0,1,1,0,1,0,0
26281,4,4,0,4,0,0,0
26283,0,0,1,1,1,0,0
26285,0,1,1,1,0,0,0
26287,0,0,0,1,0,0,0
26289,1,1,0,1,0,0,0
26291,1,1,0,1,0,0,0
26293,0,0,1,0,0,0,0
26295,1,1,0,1,0,0,0
26297,1,1,0,1,0,0,0
26299,1,1,0,1,0,0,0
26301,1,0,1,1,0,0,0
26303,1,1,0,1,0,0,0
26305,0,0,0,0,0,0,0
26307,0,0,0,0,0,0,0
26309,0,0,0,0,0,0,0
26311,0,0,0,0,0,0,0
26313,0,0,0,0,0,0,0
26315,0,0,0,0,0,0,0
26317,0,0,0,0,0,0,0
26319,0,0,0,0,0,0,0
26321,0,0,0,0,0,0,0
26323,0,0,0,0,0,0,0
26325,0,0,0,0,0,0,0
26327,0,0,0,0,0,0,0
26329,0,0,0,0,0,0,0
26331,0,0,0,0,0,0,0
26333,0,0,0,0,0,0,0
26335,1,1,1,0,0,0,0
26337,1,1,1,0,0,0,0
26339,4,4,4,0,0,0,0
26341,1,1,1,0,0,0,0
26343,4,4,4,0,0,0,0
26345,1,1,1,0,0,0,0
26347,4,4,4,0,0,0,0
26349,1,1,1,0,0,0,0
26351,1,1,1,0,0,0,0
26353,2,2,2,0,0,0,0
26355,1,1,1,0,0,0,0
26357,1,1,1,0,0,0,0
26359,1,1,0,0,1,0,0
26361,1,0,1,1,0,0,0
26363,1,1,0,1,0,0,0
26365,1,1,0,1,0,0,0
26367,0,0,1,1,0,0,0
26369,1,1,0,1,0,0,0
26371,1,0,0,0,0,0,0
26373,1,0,0,0,0,0,0
26375,1,0,1,1,0,0,0
26377,1,0,1,1,0,0,0
26379,1,1,0,1,0,0,0
26381,0,0,1,0,0,0,0
26383,1,1,0,1,0,0,0
26385,0,0,0,1,0,0,0
26387,1,1,0,1,0,0,0
26389,1,1,0,1,0,0,0
26391,1,0,0,0,0,0,0
26393,1,0,1,0,0,0,0
26395,1,0,1,1,0,0,0
26397,1,0,1,1,0,0,0
26399,1,0,1,1,0,0,0
26401,0,0,0,1,0,0,0
26403,1,1,0,1,0,0,0
26405,1,1,0,0,0,0,0
26407,1,1,0,1,0,0,0
26409,0,1,1,1,0,0,0
27751,4,0,4,4,0,0,0
27753,1,0,1,1,0,0,0
27755,1,0,0,0,0,0,0
27757,0,0,0,0,0,0,0
27759,1,1,1,0,0,0,0
27761,1,1,0,1,0,0,0
27763,1,1,1,0,0,0,0
27765,0,0,0,0,0,0,0
27767,0,0,0,0,0,0,0
27769,0,1,1,1,0,0,0
27771,1,1,1,0,0,0,0
27773,0,0,0,0,0,0,0
27775,1,1,0,0,0,0,0
27777,4,4,4,0,0,0,0
27779,1,1,1,0,0,0,0
27781,1,1,1,0,0,0,0
27783,0,0,1,0,0,0,0
27785,1,0,0,0,0,0,0
27787,1,1,1,0,0,0,0
27789,0,0,0,0,0,0,0
27791,0,0,1,0,0,0,0
27793,0,0,0,0,0,0,0
27795,1,1,0,1,0,0,0
27797,0,0,1,0,0,0,0
27799,0,0,0,0,0,0,0
27801,0,0,0,0,0,0,0
27803,0,0,1,0,0,0,0
27805,1,1,0,1,0,0,0
27807,1,1,0,0,0,0,0
27809,0,0,0,0,0,0,0
27811,0,0,1,0,0,0,0
27813,1,0,1,0,0,0,0
27815,1,1,1,0,0,0,0
27817,0,0,6,0,0,0,0
27819,1,1,1,0,0,0,0
27821,0,0,0,0,0,0,0
27823,0,1,1,1,0,0,0
27825,0,0,1,0,0,0,0
27827,0,0,1,0,0,0,0
27829,0,1,1,1,0,0,0
27831,1,1,1,0,0,0,0
27833,0,0,0,0,0,0,0
27835,1,1,1,0,0,0,0
27837,0,0,1,0,0,0,0
27839,0,0,0,0,0,0,0
27841,0,0,1,0,0,0,0
27843,0,0,1,0,0,0,0
27845,1,0,0,0,0,0,0
27847,0,0,1,0,0,0,0
27849,0,0,0,0,0,0,0
27851,6,6,1,0,0,0,0
27853,1,1,1,0,0,0,0
27855,0,0,0,0,0,0,0
27857,1,1,1,0,0,0,0
27859,0,0,1,0,0,0,0
27861,1,1,0,1,0,0,0
27863,0,0,1,0,0,0,0
27865,1,0,1,1,0,0,0
27867,0,0,0,0,0,0,0
27869,1,1,1,0,0,0,0
27871,1,0,1,1,0,0,0
27873,1,0,0,0,0,0,0
27875,1,1,1,0,0,0,0
27877,0,0,0,0,0,0,0
27879,0,0,0,0,0,0,0
27881,1,1,0,1,0,0,0
27883,1,1,1,0,0,0,0
27885,0,0,0,0,0,0,0
27887,1,1,1,0,0,0,0
27889,0,0,1,0,0,0,0
27891,0,0,0,0,0,0,0
27893,1,0,0,1,0,0,0
27895,2,2,2,0,0,0,0
27897,1,1,0,1,0,0,0
27899,1,0,1,1,0,0,0
27901,1,1,1,0,0,0,0
27903,1,1,1,0,0,0,0
27905,0,0,0,0,0,0,0
27907,1,1,1,0,0,0,0
27909,0,0,1,0,0,0,0
27911,0,0,1,0,0,0,0
27913,0,0,0,1,0,0,0
27915,0,0,0,0,0,0,0
27917,0,0,1,0,0,0,0
27919,1,1,1,0,0,0,0
27921,0,0,0,0,0,0,0
27923,0,0,1,0,0,0,0
27925,1,1,1,0,0,0,0
27927,0,0,1,0,0,0,0
27929,0,0,1,0,0,0,0
27931,1,0,0,0,0,0,0
27933,0,1,1,0,1,0,0
27935,0,0,0,0,0,0,0
27937,0,1,1,1,0,0,0
27939,0,1,1,0,0,0,0
27941,1,1,1,0,0,0,0
27943,0,0,0,0,0,0,0
27945,0,0,1,0,0,0,0
27947,1,1,5,0,0,0,0
27949,1,0,0,0,0,0,0
27951,1,1,0,1,0,0,0
27953,0,0,1,0,0,0,0
27955,1,1,1,0,0,0,0
27957,0,0,1,0,0,0,0
27959,0,0,0,0,0,0,0
27961,1,1,1,0,0,0,0
27963,0,0,0,0,0,0,0
27965,1,1,1,0,0,0,0
28207,0,0,0,0,0,0,0
28209,1,1,1,0,0,0,0
28211,0,0,2,0,0,0,0
28213,1,1,0,1,0,0,0
28215,1,1,0,1,0,0,0
28217,1,1,1,0,0,0,0
28219,0,0,0,0,0,0,0
28221,0,0,1,0,0,0,0
28223,1,1,1,0,0,0,0
28225,0,0,1,0,0,0,0
28227,1,0,1,1,0,0,0
28229,1,1,1,0,0,0,0
28231,1,0,1,1,0,0,0
28233,1,0,0,0,0,0,0
28235,1,0,1,0,0,0,0
28237,0,0,1,0,0,0,0
28239,0,1,1,1,0,0,0
28241,0,0,0,0,0,0,0
28243,0,0,0,0,0,0,0
28245,0,0,0,0,0,0,0
28247,0,0,0,0,0,0,0
28249,1,1,0,1,0,0,0
28251,0,0,0,0,0,0,0
28253,0,0,1,0,0,0,0
28255,1,0,0,0,0,0,0
28257,1,1,1,0,0,0,0
28259,1,0,0,0,0,0,0
28261,0,0,1,0,0,0,0
28263,1,1,1,0,0,0,0
28265,1,1,1,0,0,0,0
28267,1,0,1,1,0,0,0
28269,1,0,1,1,0,0,0
28271,0,0,0,0,0,0,0
28273,0,1,1,1,0,0,0
28275,1,1,0,1,0,0,0
28277,1,1,1,0,0,0,0
28279,1,1,1,0,0,0,0
28281,0,1,1,1,0,0,0
28283,1,0,0,0,0,0,0
28285,2,0,2,0,0,0,0
28287,1,0,1,1,0,0,0
28289,1,1,0,1,0,0,0
28291,1,1,1,0,0,0,0
28293,0,0,0,0,0,0,0
28295,1,1,0,1,0,0,0
28297,0,1,1,0,0,0,0
28299,1,1,1,0,0,0,0
28301,1,0,0,0,0,0,0
28303,1,1,0,1,0,0,0
28305,0,0,0,0,0,0,0
28307,1,1,1,0,0,0,0
28309,2,2,0,2,0,0,0
28311,1,1,1,0,0,0,0
28313,1,1,1,0,0,0,0
28315,0,0,0,0,0,0,0
28317,0,0,0,1,0,0,0
28319,1,0,1,1,0,0,0
28321,0,0,0,0,0,0,0
28323,1,0,0,0,0,0,0
28325,1,1,1,0,0,0,0
28327,1,1,0,0,0,0,0
28329,0,0,0,0,0,0,0
28331,0,0,1,0,0,0,0
28333,1,1,1,0,0,0,0
28335,1,0,0,0,0,0,0
28337,1,1,1,0,0,0,0
28339,0,0,0,0,0,0,0
28341,0,0,0,0,0,0,0
28343,1,1,0,1,0,0,0
28345,1,0,1,1,0,0,0
28347,1,1,0,1,0,0,0
28349,0,1,1,1,0,0,0
28351,0,0,0,1,0,0,0
28353,1,1,1,0,0,0,0
28355,0,0,1,0,0,0,0
28357,1,1,0,1,0,0,0
28359,1,1,0,1,0,0,0
28361,1,1,1,0,0,0,0
