JPGNumber,Race 0 Bubble 0,Race 0 Bubble 1,Race 0 Bubble 2,Race 0 Bubble 3,Race 0 Bubble 4,Race 0 Bubble 5,Race 0 Bubble 6
7495,1,1,0,1,0,0,0
7497,1,1,1,0,0,0,0
7499,0,1,0,0,0,0,0
7501,1,0,0,0,0,0,0
7503,1,1,1,0,0,0,0
7505,5,1,1,0,0,0,0
7507,0,0,0,1,1,0,0
7509,1,1,1,0,0,0,0
7511,0,0,1,0,0,0,0
7513,0,1,1,1,0,0,0
7515,0,0,0,1,0,0,0
7517,1,1,1,0,0,0,0
7519,1,1,1,0,0,0,0
7521,4,4,4,0,0,0,0
7523,0,1,1,0,0,0,0
7525,0,1,0,0,0,0,0
7527,2,2,0,2,0,0,0
7529,1,1,0,1,0,0,0
7531,1,1,1,0,0,0,0
7533,0,1,1,1,0,0,0
7535,0,1,1,1,0,0,0
7537,0,0,0,1,0,0,0
7641,0,1,1,0,0,0,0
7643,1,0,1,1,0,0,0
7645,0,1,0,1,0,0,0
7647,1,1,1,0,0,0,0
7649,4,4,0,4,0,0,0
7651,1,4,0,4,0,0,0
7653,2,0,0,2,0,0,0
7655,0,0,0,0,0,0,0
7657,1,1,1,0,0,0,0
7659,1,0,0,0,0,0,0
7661,1,1,0,1,0,0,0
7663,1,0,1,1,0,0,0
7665,1,1,1,0,0,0,0
7667,0,0,0,4,0,0,0
7669,0,0,0,1,1,0,0
7671,1,1,1,0,0,0,0
7673,1,1,1,0,0,0,0
7675,1,0,0,1,0,0,0
7677,0,0,1,0,0,0,0
7679,1,1,0,0,0,0,0
7681,1,1,0,1,0,0,0
7683,1,1,1,0,0,0,0
7685,0,1,0,0,0,0,0
7687,0,0,0,1,0,0,0
7689,1,1,1,0,0,0,0
7691,1,1,1,0,0,0,0
7693,1,0,1,1,0,0,0
7695,0,0,0,0,0,0,0
7697,5,5,1,0,0,0,0
7699,1,0,0,1,0,0,0
7701,1,1,0,1,0,0,0
7703,4,0,0,1,0,0,0
7705,1,1,0,1,0,0,0
7707,1,1,0,1,0,0,0
7709,1,4,0,1,0,0,0
7711,5,1,1,0,0,0,0
7713,0,0,0,0,1,0,0
7715,0,0,0,1,0,0,0
7717,1,1,0,1,0,0,0
7719,0,0,0,5,0,0,0
7721,0,0,0,1,0,0,0
7723,3,3,0,3,0,0,0
7725,1,1,0,1,0,0,0
7727,1,1,0,1,0,0,0
7729,0,1,1,0,0,0,0
7731,1,1,1,0,0,0,0
7733,1,0,0,0,0,0,0
7735,1,1,0,1,0,0,0
7737,1,1,0,1,0,0,0
7739,0,0,0,1,0,0,0
7741,1,1,0,1,0,0,0
7743,1,1,1,0,0,0,0
7745,1,1,1,0,0,0,0
7747,1,1,1,0,0,0,0
7749,1,1,1,0,0,0,0
7751,0,1,0,0,0,0,0
7753,1,1,1,0,0,0,0
7755,1,1,0,1,0,0,0
7757,0,0,1,0,0,0,0
7759,1,1,1,0,0,0,0
7761,1,1,1,0,0,0,0
7763,1,1,0,1,0,0,0
7765,1,1,1,0,0,0,0
7767,1,1,0,0,0,0,0
7769,1,0,0,1,0,0,0
7771,1,1,0,1,0,0,0
7773,1,0,0,0,0,0,0
7775,1,0,0,0,0,0,0
7777,0,2,0,0,0,0,0
7779,1,1,0,1,0,0,0
7781,1,1,0,1,0,0,0
7783,1,1,1,0,0,0,0
7785,1,1,1,0,0,0,0
7787,1,1,1,0,0,0,0
7789,1,1,1,0,0,0,0
7791,1,1,0,0,0,0,0
7793,1,1,0,1,0,0,0
7795,1,1,1,0,0,0,0
7797,1,1,1,0,0,0,0
7799,1,1,0,1,0,0,0
7801,1,1,1,0,0,0,0
7803,0,0,0,1,1,0,0
7805,1,1,0,1,0,0,0
7807,1,1,1,0,0,0,0
7809,1,5,5,0,0,0,0
7811,1,1,0,1,0,0,0
7813,1,1,0,0,0,0,0
7815,0,0,0,1,0,0,0
7817,1,0,0,1,0,0,0
7819,1,1,1,0,0,0,0
7821,0,1,0,0,0,0,0
7823,1,1,1,0,0,0,0
7825,1,1,1,0,0,0,0
7827,4,4,4,0,0,0,0
7829,2,2,2,0,0,0,0
7831,1,1,0,1,0,0,0
7833,1,1,1,0,0,0,0
7835,1,1,1,0,0,0,0
7837,1,1,1,0,0,0,0
7839,1,1,1,0,0,0,0
7841,1,1,1,0,0,0,0
7843,1,0,0,0,0,0,0
7845,1,1,0,1,0,0,0
7847,0,0,0,1,0,0,0
7849,1,1,0,1,0,0,0
7851,1,1,1,0,0,0,0
7853,1,1,0,0,0,0,0
7855,4,4,4,0,0,0,0
7857,1,1,1,0,0,0,0
7859,0,1,1,0,0,0,0
7861,1,1,1,0,0,0,0
7863,1,1,0,1,0,0,0
7865,1,0,0,1,0,0,0
7867,1,1,0,1,0,0,0
7869,1,1,1,0,0,0,0
7871,2,0,0,2,2,0,0
7873,1,1,0,1,0,0,0
7875,1,1,1,0,0,0,0
7877,1,1,1,0,0,0,0
7879,1,0,1,1,0,0,0
7881,0,0,0,1,0,0,0
7883,1,1,0,1,0,0,0
7885,1,0,0,1,0,0,0
7887,1,1,1,0,0,0,0
7889,1,1,1,0,0,0,0
7891,1,1,0,1,0,0,0
7893,0,0,0,1,0,0,0
7895,0,0,0,1,0,0,0
7897,8,8,0,8,0,0,0
7899,1,1,1,0,0,0,0
7901,1,1,1,0,0,0,0
7903,1,1,1,0,0,0,0
7905,1,1,0,0,0,0,0
7907,1,1,1,0,0,0,0
7909,1,0,1,1,0,0,0
7911,4,4,4,0,0,0,0
7913,1,1,0,0,0,0,0
7915,0,1,1,1,0,0,0
7917,1,1,1,0,0,0,0
7919,1,0,1,1,0,0,0
7921,1,1,0,1,0,0,0
7923,1,1,0,1,0,0,0
7925,1,5,1,0,0,0,0
7927,1,0,0,0,0,0,0
7929,1,0,0,1,0,0,0
7931,4,4,0,4,0,0,0
7933,1,0,0,1,0,0,0
7935,1,4,1,0,0,0,0
7937,1,1,1,0,0,0,0
7939,0,0,5,0,0,0,0
7941,1,1,1,0,0,0,0
7943,1,1,0,1,0,0,0
7945,1,0,0,1,0,0,0
7947,0,0,0,1,0,0,0
7949,1,0,1,0,0,0,0
7951,1,1,0,1,0,0,0
7953,0,1,0,0,0,0,0
7955,0,0,0,1,0,0,0
7957,1,1,0,0,0,0,0
7959,0,0,0,1,1,0,0
7961,0,0,1,0,0,0,0
7963,1,5,5,0,0,0,0
7965,1,1,1,0,0,0,0
7967,1,1,1,0,0,0,0
7969,1,1,1,0,0,0,0
7971,1,1,1,0,0,0,0
7973,1,1,0,1,0,0,0
7975,1,0,1,1,0,0,0
7977,0,0,1,0,0,0,0
7979,1,1,0,1,0,0,0
7981,5,0,0,0,0,0,0
7983,0,0,0,1,0,0,0
7985,0,0,0,1,0,0,0
7987,1,1,1,0,0,0,0
7989,0,1,0,0,0,0,0
7991,4,4,4,0,0,0,0
7993,0,0,0,1,0,0,0
7995,1,0,1,1,0,0,0
7997,4,4,4,0,0,0,0
7999,1,1,1,0,0,0,0
8001,1,1,0,1,0,0,0
8003,0,1,0,0,0,0,0
8005,1,1,1,0,0,0,0
8007,0,1,0,0,0,0,0
8009,0,1,0,0,0,0,0
8011,0,1,0,0,0,0,0
8013,1,0,1,1,0,0,0
8015,1,1,0,0,0,0,0
8017,1,1,0,1,0,0,0
8019,1,1,1,0,0,0,0
8021,1,1,0,1,0,0,0
8023,1,1,0,1,0,0,0
8025,1,1,1,0,0,0,0
8027,0,1,1,1,0,0,0
8029,4,4,0,4,0,0,0
8031,1,1,0,1,0,0,0
8033,1,1,0,1,0,0,0
8035,1,0,1,1,0,0,0
8037,1,1,0,1,0,0,0
8039,0,0,1,1,0,0,0
8041,1,1,1,0,0,0,0
8043,1,1,1,0,0,0,0
8045,1,0,0,0,0,0,0
8047,1,1,1,0,0,0,0
8049,0,0,0,1,0,0,0
8051,1,0,1,1,0,0,0
8053,1,1,0,1,0,0,0
8055,1,1,1,0,0,0,0
8057,1,1,0,1,0,0,0
8059,1,1,1,0,0,0,0
8061,1,0,1,1,0,0,0
8063,1,1,0,1,0,0,0
8065,0,1,1,1,0,0,0
8067,1,1,0,1,0,0,0
8069,0,1,1,0,0,0,0
8071,4,5,0,5,0,0,0
8073,0,1,1,1,0,0,0
8075,4,4,4,0,0,0,0
8077,1,1,1,0,0,0,0
8079,1,1,1,0,0,0,0
8081,0,0,0,1,0,0,0
8083,1,1,0,1,0,0,0
8085,4,4,0,4,0,0,0
8087,1,1,0,1,0,0,0
8089,1,1,1,0,0,0,0
8091,0,0,0,1,0,0,0
8093,0,0,0,0,0,0,0
8095,1,1,1,0,0,0,0
8097,1,1,1,0,0,0,0
8099,0,1,1,1,0,0,0
8101,1,1,0,1,0,0,0
8103,1,0,0,1,0,0,0
8105,0,0,2,0,0,0,0
8107,0,0,0,1,0,0,0
8109,0,1,1,1,0,0,0
8111,5,5,5,0,0,0,0
8113,1,1,1,0,0,0,0
8115,0,1,1,1,0,0,0
8117,0,1,0,0,0,0,0
8119,4,4,4,0,0,0,0
8121,4,4,4,0,0,0,0
8123,1,1,0,1,0,0,0
8125,1,1,0,1,0,0,0
8127,1,1,0,1,0,0,0
8129,1,1,0,1,0,0,0
8131,1,1,0,0,0,0,0
8133,1,1,1,0,0,0,0
8135,0,1,1,1,0,0,0
12621,1,1,1,0,0,0,0
12623,1,1,1,0,0,0,0
12625,1,1,0,1,0,0,0
12627,1,1,1,0,0,0,0
12629,1,0,1,1,0,0,0
12631,1,1,0,1,0,0,0
12633,4,1,1,0,0,0,0
12635,0,2,0,0,0,0,0
12637,0,0,0,1,0,0,0
12639,1,1,0,1,0,0,0
12641,0,1,1,1,0,0,0
12643,0,1,0,0,0,0,0
12645,1,1,0,1,0,0,0
12647,4,4,0,4,0,0,0
12649,0,0,0,1,0,0,0
12651,0,0,0,1,1,0,0
12653,0,1,1,1,0,0,0
12655,1,0,0,1,0,0,0
12657,0,0,0,1,0,0,0
12659,0,0,0,1,1,0,0
12661,1,1,0,1,0,0,0
12663,1,1,0,1,0,0,0
12665,1,1,0,1,0,0,0
12667,1,1,1,0,0,0,0
12669,1,1,0,0,0,0,0
12671,0,1,1,1,0,0,0
12673,1,1,0,1,0,0,0
12675,0,1,1,1,0,0,0
12677,1,1,1,0,0,0,0
12679,1,1,1,0,0,0,0
12681,1,1,0,1,0,0,0
12683,1,1,1,0,0,0,0
12685,1,1,0,1,0,0,0
12687,0,0,0,1,0,0,0
12689,0,0,0,1,0,0,0
12691,0,1,0,0,0,0,0
12693,1,0,1,1,0,0,0
12695,1,0,1,1,0,0,0
12697,0,1,0,0,0,0,0
12699,1,1,1,0,0,0,0
12701,3,0,3,3,0,0,0
12703,1,1,0,1,0,0,0
12705,1,1,1,0,0,0,0
12707,1,0,1,1,0,0,0
12709,1,0,1,1,0,0,0
12711,0,0,0,1,0,0,0
12713,0,1,0,0,0,0,0
12715,0,1,0,0,0,0,0
12717,0,1,0,0,0,0,0
12719,0,0,0,1,0,0,0
12721,1,1,1,0,0,0,0
12723,1,1,1,0,0,0,0
12725,1,0,1,1,0,0,0
12727,1,0,1,1,0,0,0
12729,0,1,0,0,0,0,0
12731,1,0,0,0,0,0,0
12733,4,1,1,0,0,0,0
12735,1,1,0,1,0,0,0
12737,1,1,1,0,0,0,0
12739,1,0,1,1,0,0,0
12741,1,0,1,1,0,0,0
12743,1,0,1,1,0,0,0
12745,1,1,1,0,0,0,0
12747,1,1,0,1,0,0,0
12749,1,1,1,0,0,0,0
12751,1,1,0,1,0,0,0
12753,1,1,1,0,0,0,0
12755,1,1,0,1,0,0,0
12757,1,1,0,1,0,0,0
12759,1,1,0,1,0,0,0
12761,0,0,0,1,1,1,0
12763,1,1,1,0,0,0,0
12765,1,1,1,0,0,0,0
12767,4,0,4,4,0,0,0
12769,1,1,1,0,0,0,0
12771,1,0,1,1,0,0,0
12773,1,1,1,0,0,0,0
12775,1,1,1,0,0,0,0
12777,1,1,1,0,0,0,0
12779,1,1,1,0,0,0,0
12781,1,1,1,0,0,0,0
12783,1,1,1,0,0,0,0
12785,1,1,1,0,0,0,0
12787,1,0,1,1,0,0,0
12789,1,0,0,1,1,0,0
12791,1,1,0,1,0,0,0
26411,1,0,0,0,0,0,0
26413,2,2,0,2,0,0,0
26415,1,1,1,0,0,0,0
26417,1,0,0,1,0,0,0
26419,1,0,0,1,0,0,0
26421,0,0,0,1,0,0,0
26423,1,1,1,0,0,0,0
26425,1,1,0,0,0,0,0
26427,0,1,0,0,0,0,0
26429,4,0,4,4,0,0,0
26431,1,1,0,1,0,0,0
26433,1,0,0,0,0,0,0
26435,1,1,1,0,0,0,0
26437,1,0,0,1,1,0,0
26439,1,1,1,0,0,0,0
26441,1,1,0,1,0,0,0
26443,1,1,1,0,0,0,0
26445,1,1,0,1,0,0,0
26447,0,0,0,0,0,0,0
26449,0,1,0,1,1,0,0
26451,1,1,0,1,0,0,0
26453,0,1,1,1,0,0,0
26455,0,1,1,1,0,0,0
26457,1,0,1,1,0,0,0
26459,0,1,0,0,0,0,0
26461,0,0,0,1,0,0,0
26463,1,1,1,0,0,0,0
26465,0,5,1,1,0,0,0
26467,0,0,0,0,0,0,0
26469,1,0,0,1,0,0,0
26471,0,0,0,1,0,0,0
26473,1,1,1,0,0,0,0
26475,0,1,0,0,0,0,0
26477,0,0,1,0,0,0,0
26479,8,8,8,0,0,0,0
26481,1,0,1,1,0,0,0
26483,1,0,1,1,0,0,0
26485,0,0,0,1,0,0,0
26487,0,1,1,1,0,0,0
26489,1,1,0,1,0,0,0
26491,0,1,1,1,0,0,0
26493,0,0,0,1,0,0,0
26495,1,0,1,1,0,0,0
26497,1,1,1,0,0,0,0
26499,1,0,0,1,0,0,0
26501,1,1,1,0,0,0,0
26503,0,0,0,1,0,0,0
26505,1,1,0,1,0,0,0
26507,0,1,1,1,0,0,0
26509,1,1,0,1,0,0,0
26511,1,1,0,1,0,0,0
26513,1,0,1,1,0,0,0
26515,0,1,1,1,0,0,0
26517,0,1,0,1,0,0,0
26519,1,0,0,1,0,0,0
26521,1,1,1,0,0,0,0
26523,0,0,0,1,0,0,0
26525,3,3,3,0,0,0,0
26527,1,1,0,1,0,0,0
26529,0,0,1,0,0,0,0
26531,0,1,0,0,0,0,0
26533,1,1,1,0,0,0,0
26535,0,0,1,0,0,0,0
26537,0,1,0,0,0,0,0
26539,0,1,1,0,0,0,0
26541,2,2,2,0,0,0,0
26543,1,1,1,0,0,0,0
26545,1,1,1,0,0,0,0
26547,1,1,0,1,0,0,0
26549,0,0,0,1,0,0,0
26551,1,1,0,1,0,0,0
26553,0,0,0,1,0,0,0
26555,0,1,0,0,0,0,0
26557,1,1,0,1,0,0,0
26559,1,1,1,0,0,0,0
26561,1,0,0,1,0,0,0
26563,1,1,1,0,0,0,0
26565,1,0,0,1,0,0,0
26567,0,1,1,1,0,0,0
26569,0,0,0,1,0,0,0
26571,0,1,1,1,0,0,0
26573,1,0,6,6,0,0,0
26575,0,0,0,0,0,0,0
26577,0,0,0,0,0,0,0
26579,0,0,0,0,0,0,0
26581,1,0,0,1,1,0,0
26583,1,0,0,0,0,0,0
26585,1,0,0,1,0,0,0
26587,0,0,1,0,0,0,0
26589,0,0,0,4,0,0,0
26591,1,1,1,0,0,0,0
26593,1,1,1,0,0,0,0
26595,0,0,0,1,0,0,0
26597,1,1,1,0,0,0,0
26599,1,1,0,1,0,0,0
26601,0,1,1,1,0,0,0
26603,1,1,1,0,0,0,0
26605,0,0,0,0,0,0,0
26607,0,1,0,0,0,0,0
26609,1,1,0,1,0,0,0
26611,1,1,0,1,0,0,0
26613,1,0,0,1,0,0,0
26615,1,1,1,0,0,0,0
26617,1,1,0,1,0,0,0
26619,1,1,0,1,0,0,0
26621,1,1,1,0,0,0,0
26623,1,0,1,1,0,0,0
26625,0,0,0,0,0,0,0
26627,0,0,0,0,0,0,0
26629,1,1,1,0,0,0,0
26631,0,0,0,0,0,0,0
26633,0,0,1,0,0,0,0
26635,0,0,0,1,0,0,0
26637,1,1,1,0,0,0,0
26639,6,6,6,0,0,0,0
26641,1,1,1,0,0,0,0
26643,0,0,0,1,0,0,0
26645,0,0,0,2,0,0,0
26647,0,0,0,1,0,0,0
26649,1,1,0,1,0,0,0
26651,1,1,0,1,0,0,0
26653,1,1,1,0,0,0,0
26655,4,0,1,0,0,0,0
26657,0,1,0,0,0,0,0
26659,0,0,0,2,0,0,0
26661,5,1,1,0,0,0,0
26663,1,0,1,1,0,0,0
26665,0,0,0,1,0,0,0
26667,1,1,0,1,0,0,0
26669,1,1,0,1,0,0,0
26671,1,0,0,1,0,0,0
26673,0,0,0,1,0,0,0
26675,1,1,1,0,0,0,0
26677,1,1,0,1,0,0,0
26679,1,1,1,0,0,0,0
26681,1,1,0,1,0,0,0
26683,1,1,0,0,0,0,0
26685,1,0,1,1,0,0,0
26687,1,0,0,1,0,0,0
26689,1,1,1,0,0,0,0
26691,0,0,0,1,0,0,0
26693,1,1,0,1,0,0,0
26695,1,1,1,0,0,0,0
26697,1,1,1,0,0,0,0
26699,5,5,5,0,0,0,0
26701,0,1,1,0,1,0,0
26703,1,0,1,1,0,0,0
26705,1,0,1,1,0,0,0
26707,1,1,1,0,0,0,0
26709,1,1,0,1,0,0,0
26711,1,1,0,1,0,0,0
26713,1,1,1,0,0,0,0
26715,1,1,0,1,0,0,0
26717,0,0,0,1,0,0,0
26719,0,0,0,1,0,0,0
26721,0,0,0,1,0,0,0
26723,1,0,0,1,0,0,0
26725,1,1,0,1,0,0,0
26727,0,0,0,1,0,0,0
26729,1,1,1,0,0,0,0
26731,1,1,1,0,0,0,0
26733,0,1,1,1,0,0,0
26735,1,1,1,0,0,0,0
26737,2,2,0,2,0,0,0
26739,0,0,0,1,0,0,0
26741,1,1,1,0,0,0,0
26743,1,1,0,1,0,0,0
26745,1,1,0,1,0,0,0
26747,0,0,0,1,0,0,0
26749,0,1,1,0,0,0,0
26751,1,1,0,1,0,0,0
26753,1,1,1,0,0,0,0
26755,0,1,1,1,0,0,0
26757,1,1,1,0,0,0,0
26759,1,0,0,0,0,0,0
26761,1,1,1,0,0,0,0
26763,1,0,0,1,0,0,0
26765,1,1,0,1,0,0,0
26767,0,1,0,1,0,0,0
26769,1,1,0,1,0,0,0
26771,0,1,0,0,0,0,0
26773,1,0,0,0,0,0,0
26775,1,1,1,0,0,0,0
26777,4,4,4,0,0,0,0
26779,0,0,0,2,0,0,0
26781,0,1,1,0,0,0,0
26783,4,4,0,0,0,0,0
26785,0,0,0,1,0,0,0
26787,1,1,0,1,0,0,0
26789,0,0,0,0,0,0,0
26791,1,1,0,1,0,0,0
26793,1,1,1,0,0,0,0
26795,0,0,0,1,0,0,0
26797,4,4,0,4,0,0,0
26799,1,1,0,1,0,0,0
26801,2,2,0,2,0,0,0
26803,1,0,0,1,0,0,0
26805,0,0,0,1,0,0,0
26807,0,0,0,1,0,0,0
26809,1,1,1,0,0,0,0
26811,1,0,1,1,0,0,0
26813,1,1,1,0,0,0,0
26815,1,0,0,1,0,0,0
26817,1,0,1,1,0,0,0
26819,1,0,1,1,0,0,0
26821,1,1,0,1,0,0,0
26823,1,0,0,1,0,0,0
26825,1,0,1,1,0,0,0
26827,1,0,1,1,0,0,0
26829,1,1,1,0,0,0,0
26831,1,1,1,0,0,0,0
26833,1,1,0,1,0,0,0
26835,0,0,0,1,0,0,0
26837,1,1,1,0,0,0,0
26839,1,0,1,1,0,0,0
26841,1,1,0,1,0,0,0
26843,1,1,0,1,0,0,0
26845,1,1,1,0,0,0,0
26847,1,1,1,0,0,0,0
26849,1,1,0,1,0,0,0
26851,1,1,0,1,0,0,0
26853,1,1,0,1,0,0,0
26855,1,1,0,1,0,0,0
26857,0,0,0,0,0,0,0
26859,1,0,1,1,0,0,0
26861,1,1,1,0,0,0,0
26863,1,1,0,1,0,0,0
26865,1,0,0,1,1,0,0
26867,1,1,0,0,1,0,0
26869,1,0,0,1,1,0,0
26871,1,1,0,1,0,0,0
26873,1,0,1,1,0,0,0
26875,0,1,1,1,0,0,0
26877,1,1,1,0,0,0,0
26879,0,0,0,1,0,0,0
26881,0,0,0,1,0,0,0
26883,1,1,0,0,1,0,0
26885,1,1,1,0,0,0,0
26887,1,0,1,1,0,0,0
26889,1,1,1,0,0,0,0
26891,1,1,0,0,0,0,0
26893,0,0,0,1,0,0,0
26895,1,1,0,1,0,0,0
26897,1,1,0,1,0,0,0
26899,1,1,0,1,0,0,0
26901,0,1,1,1,0,0,0
26903,1,0,1,1,0,0,0
26905,1,1,0,1,0,0,0
26907,0,0,0,1,0,0,0
26909,1,0,1,1,0,0,0
26911,0,0,1,0,0,0,0
26913,1,1,1,0,0,0,0
26915,1,1,1,0,0,0,0
26917,0,0,0,0,3,0,0
26919,0,0,0,1,0,0,0
26921,0,0,0,0,0,0,0
26923,0,0,0,2,0,0,0
26925,1,0,1,1,0,0,0
26927,1,1,0,0,0,0,0
26929,1,1,1,0,0,0,0
26931,5,5,5,0,0,0,0
26933,2,2,0,2,0,0,0
26935,0,0,0,1,0,0,0
26937,7,7,7,7,7,7,7
26939,1,0,0,1,0,0,0
26941,7,7,7,7,7,7,7
26943,7,7,7,7,7,7,7
26945,0,1,1,1,0,0,0
26947,7,7,7,7,7,7,7
26949,1,0,1,1,0,0,0
26951,1,1,0,1,0,0,0
26953,0,0,0,0,0,0,0
26955,7,7,7,7,7,7,7
26957,0,1,0,0,0,0,0
26959,7,7,7,7,7,7,7
26961,1,0,0,1,0,0,0
26963,7,7,7,7,7,7,7
26965,1,1,1,0,0,0,0
26967,0,4,0,4,0,0,0
26969,7,7,7,7,7,7,7
26971,1,0,0,1,0,0,0
26973,1,1,0,1,0,0,0
26975,7,7,7,7,7,7,7
26977,7,7,7,7,7,7,7
26979,7,7,7,7,7,7,7
26981,7,7,7,7,7,7,7
26983,0,0,0,1,0,0,0
26985,7,7,7,7,7,7,7
26987,7,7,7,7,7,7,7
26989,7,7,7,7,7,7,7
26991,7,7,7,7,7,7,7
26993,0,0,0,1,0,0,0
26995,7,7,7,7,7,7,7
26997,7,7,7,7,7,7,7
26999,7,7,7,7,7,7,7
27001,1,1,0,1,0,0,0
27003,7,7,7,7,7,7,7
27005,1,1,0,1,0,0,0
27007,7,7,7,7,7,7,7
27009,7,7,7,7,7,7,7
27011,7,7,7,7,7,7,7
27013,7,7,7,7,7,7,7
27015,7,7,7,7,7,7,7
27017,7,7,7,7,7,7,7
27019,1,1,1,0,0,0,0
27021,7,7,7,7,7,7,7
27023,1,1,1,0,0,0,0
27025,1,1,1,0,0,0,0
27027,7,7,7,7,7,7,7
27029,1,1,1,0,0,0,0
27031,0,0,0,6,0,0,0
27033,7,7,7,7,7,7,7
27035,1,1,1,0,0,0,0
27037,0,0,0,1,0,0,0
27039,7,7,7,7,7,7,7
27041,1,1,1,0,0,0,0
27043,7,7,7,7,7,7,7
27045,1,1,1,0,0,0,0
27047,0,0,0,0,0,0,0
27049,7,7,7,7,7,7,7
27051,0,1,0,1,0,0,0
27053,7,7,7,7,7,7,7
27055,7,7,7,7,7,7,7
27057,1,1,0,1,0,0,0
27059,1,0,1,1,0,0,0
27061,7,7,7,7,7,7,7
27063,1,0,0,1,0,0,0
27065,7,7,7,7,7,7,7
27067,7,7,7,7,7,7,7
27069,1,1,0,1,0,0,0
27071,7,7,7,7,7,7,7
27073,1,1,0,1,0,0,0
27075,7,7,7,7,7,7,7
27077,7,7,7,7,7,7,7
27079,1,0,1,1,0,0,0
27081,2,2,0,2,0,0,0
27083,7,7,7,7,7,7,7
27085,1,0,0,1,0,0,0
27087,7,7,7,7,7,7,7
27089,7,7,7,7,7,7,7
27091,5,5,5,0,0,0,0
27093,1,1,1,0,0,0,0
27095,0,1,1,1,0,0,0
27097,0,0,1,0,0,0,0
27099,0,1,0,0,0,0,0
27101,1,1,0,0,0,0,0
27103,0,0,0,1,0,0,0
27105,0,1,1,1,0,0,0
27107,1,1,0,1,0,0,0
27109,1,0,0,1,0,0,0
27111,1,0,1,1,0,0,0
27113,1,0,1,1,0,0,0
27115,1,1,0,1,0,0,0
27117,1,1,1,0,0,0,0
27119,0,0,0,0,0,0,0
27121,1,0,1,1,0,0,0
27123,1,0,1,1,0,0,0
27125,0,0,0,1,0,0,0
27127,1,1,0,1,0,0,0
27129,1,1,1,0,0,0,0
27131,0,1,0,1,1,0,0
27133,4,4,0,4,0,0,0
27135,0,1,1,1,0,0,0
27137,1,1,0,1,0,0,0
27139,1,1,1,0,0,0,0
27141,1,1,0,1,0,0,0
27143,1,1,1,0,0,0,0
27145,1,1,1,0,0,0,0
27147,0,1,1,1,0,0,0
27149,1,0,0,0,0,0,0
27151,0,0,0,1,0,0,0
27153,1,1,1,0,0,0,0
27155,1,0,1,1,0,0,0
27157,1,1,1,0,0,0,0
27159,1,1,1,0,0,0,0
27161,0,1,1,0,1,0,0
27163,0,0,5,5,0,0,0
27165,1,1,0,1,0,0,0
27167,1,0,0,1,0,0,0
27169,2,2,0,0,0,0,0
27171,1,1,0,0,0,0,0
27173,0,5,4,4,0,0,0
27175,1,1,1,0,0,0,0
27177,1,1,1,0,0,0,0
27179,1,0,1,1,0,0,0
27181,1,1,1,0,0,0,0
27183,1,1,0,1,0,0,0
27185,0,0,0,1,0,0,0
27187,1,0,1,1,0,0,0
27189,1,1,1,0,0,0,0
27191,1,1,0,1,0,0,0
27193,1,1,1,0,0,0,0
27195,1,0,0,1,0,0,0
27197,1,1,1,0,0,0,0
27199,0,0,0,0,1,0,0
27201,1,0,0,1,0,0,0
27203,0,0,0,1,0,0,0
27205,0,1,1,1,0,0,0
27207,1,1,1,0,0,0,0
27209,0,1,1,1,0,0,0
27211,0,0,0,1,0,0,0
27213,1,1,0,1,0,0,0
27215,0,1,1,1,0,0,0
27217,1,1,1,0,0,0,0
27219,0,1,1,1,0,0,0
27221,1,1,1,0,0,0,0
27223,1,1,1,0,0,0,0
27225,2,0,2,0,0,0,0
27227,1,1,1,0,0,0,0
27229,0,0,0,0,0,0,0
27231,1,1,1,0,0,0,0
27233,0,0,0,0,0,0,0
27235,1,1,0,1,0,0,0
27237,1,1,0,0,0,0,0
27239,0,1,1,1,0,0,0
27241,0,0,0,1,0,0,0
27243,1,0,0,0,0,0,0
27245,1,0,1,1,0,0,0
27247,0,0,0,0,0,0,0
27249,1,1,1,0,0,0,0
27251,1,1,0,1,0,0,0
27253,1,1,1,0,0,0,0
27255,1,0,0,0,0,0,0
27257,1,0,1,1,0,0,0
27259,0,0,0,0,0,0,0
27261,1,1,1,0,0,0,0
27263,1,1,0,1,0,0,0
27265,0,1,1,1,0,0,0
27267,0,1,0,1,0,0,0
27269,1,1,1,0,0,0,0
27271,1,0,1,1,0,0,0
27273,1,1,0,1,0,0,0
27275,1,1,1,0,0,0,0
27277,1,1,0,1,0,0,0
27279,1,0,0,0,0,0,0
27281,0,0,0,1,0,0,0
27283,1,0,1,1,0,0,0
27285,1,0,1,1,0,0,0
27287,1,1,1,0,0,0,0
27289,1,1,1,0,0,0,0
27291,1,1,1,0,0,0,0
27293,1,0,0,1,0,0,0
27295,1,1,0,1,0,0,0
27297,4,0,4,0,0,0,0
27299,1,0,0,0,0,0,0
27301,1,1,1,0,0,0,0
27303,1,1,0,0,0,0,0
27305,1,1,1,0,0,0,0
27307,0,1,1,1,0,0,0
27309,1,1,1,0,0,0,0
27311,1,0,1,1,0,0,0
27313,1,1,1,0,0,0,0
27315,0,0,0,1,0,0,0
27317,1,1,1,0,0,0,0
27319,0,0,0,0,0,0,0
27321,1,1,0,1,0,0,0
27323,1,1,0,1,0,0,0
27325,0,0,0,1,0,0,0
27327,1,1,0,1,0,0,0
27329,1,1,1,0,0,0,0
27331,1,1,1,0,0,0,0
27333,1,1,0,1,0,0,0
